DH IY0         [the       ] | [57 58  4 69 95]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [94  8]
AH0            [a         ] | [67 94 28 61]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4  8 40]
DH AH0         [the       ] | [29 81 58  4 51]
DH IY0         [the       ] | [56 58 50 74]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [56 58  4]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [94  7]
AH0            [a         ] | [39 38 51 40]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [14 13 58  4 51 40]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [ 3  0 13 95 94 51]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 58  4 19]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [ 3 14 13 95 94 51]
AH0            [a         ] | [94 51 30]
DH AH0         [the       ] | [56 58  4]
EY1            [a         ] | [38]
DH AH0         [the       ] | [66 56 58  4 51 70]
DH AH1         [the       ] | [56 58  4 73]
DH AH0         [the       ] | [57 58  4 19]
DH AH0         [the       ] | [ 0 58  4 51]
DH AH0         [the       ] | [57 58  4]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 61]
AH0            [a         ] | [ 4 51]
DH IY0         [the       ] | [30 58 50 74]
DH AH0         [the       ] | [57 58  4  8 40]
DH AH0         [the       ] | [ 3 29 14 58  4  8]
DH AH0         [the       ] | [58  4 79]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 40 58  4 51 40]
DH AH0         [the       ] | [57 58  4 94 51]
DH AH1         [the       ] | [56 58  4]
DH IY0         [the       ] | [57 58 50 74]
DH IY0         [the       ] | [40 58  4 50 74 91]
DH AH0         [the       ] | [57 58  4]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [58  4 51 40]
AH0            [a         ] | [94]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [29  0 58  4]
DH IY0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4]
DH AH1         [the       ] | [54 58  4 51]
DH AH0         [the       ] | [57 58  4  8]
DH IY0         [the       ] | [70 58  4]
DH AH0         [the       ] | [57 58  4 51]
DH AH0         [the       ] | [40 58  4]
DH AH0         [the       ] | [58  4 28]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [58  4 51 70]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [72 58  4]
DH IY0         [the       ] | [58  4 28]
DH AH1         [the       ] | [58  4]
DH IY0         [the       ] | [13 58 50 74]
AH0 N          [an        ] | [38 97 54 98]
DH AH0         [the       ] | [58  4 46]
DH AH1         [the       ] | [57 58  4]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [67 94  8]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [85 94  7]
DH AH0         [the       ] | [58  4 51 90]
DH AH0         [the       ] | [57 58  4 40]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [58 28]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [ 3 13 95 94 51 90]
DH AH1         [the       ] | [13 58  4]
AH0 N          [an        ] | [38 97 54 67]
DH AH0         [the       ] | [56 58  4  8]
AH0 N          [an        ] | [67 38 97 54 98 67]
DH AH1         [the       ] | [58  4 51]
DH IY0         [the       ] | [58  4 74 69]
DH AH1         [the       ] | [56  4]
DH IY0         [the       ] | [56 58  4 69 95]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [17 58  4 28 61]
AH0            [a         ] | [94  7]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [67 94 51]
DH IY0         [the       ] | [58  4]
DH AH0         [the       ] | [40 58  4]
AH0            [a         ] | [ 3 13 95 94 51]
DH AH1         [the       ] | [14  0 58  4 93]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [30 58  4 40]
DH AH0         [the       ] | [56 58  4 18]
AH0            [a         ] | [94 51 40]
DH AH0         [the       ] | [14 13 58  4 61]
DH AH0         [the       ] | [30 58  4 51 90]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [14 13 58  4]
DH AH1         [the       ] | [56 58  4]
DH AH1         [the       ] | [58  4]
DH IY0         [the       ] | [56 58 50 74]
DH IY0         [the       ] | [56 58 50 74]
DH AH1         [the       ] | [56 58  4]
AE1 N          [an        ] | [67 97 54 67]
DH AH1         [the       ] | [17 58  4]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [ 3 29 14  0 58  4 51 40]
DH AH0         [the       ] | [58  4 73]
DH IY0         [the       ] | [58  4 50 74]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [94 51]
AH0            [a         ] | [67 94 51 40]
DH AH0         [the       ] | [57 58  4 18]
DH IY0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [56 58  4 51 90]
DH AH0         [the       ] | [58  4 51]
DH AH1         [the       ] | [56  4]
DH AH1         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4 51 90]
DH AH0         [the       ] | [56 58  4 51 90]
AH0            [a         ] | [39 38 51 40]
AH0            [a         ] | [69 95 94 61]
DH AH0         [the       ] | [56 58  4 73]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [57 58  4 19]
AH0            [a         ] | [38  8 40]
AH0            [a         ] | [94]
AH0            [a         ] | [67 94 51 90]
DH AH0         [the       ] | [ 3 29 14 58  4 61]
EY1            [a         ] | [38 31 68]
DH AH0         [the       ] | [58  4 19]
AH0            [a         ] | [67 94  8]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 19]
AH0            [a         ] | [94 19]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [94]
DH AH0         [the       ] | [72 58  4]
DH AH1         [the       ] | [58  4]
DH AH1         [the       ] | [56 58  4]
DH IY0         [the       ] | [56 58 50 74]
DH AH0         [the       ] | [14 58  4 45]
AH0            [a         ] | [38 94  7]
DH AH0         [the       ] | [56 58  4  8 30]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [67 94 46]
AH0            [a         ] | [67 94]
DH AH0         [the       ] | [56 58  4 51 10]
DH AH0         [the       ] | [56 58  4 61]
AH0            [a         ] | [66  0 95 94]
DH AH0         [the       ] | [58  4 28 61]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [57 58  4]
AH0            [a         ] | [67 94  7]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 73]
DH IY0         [the       ] | [57 50 74 69]
AH0            [a         ] | [94 32 73]
DH AH0         [the       ] | [58  4  8]
AH0            [a         ] | [67 94]
AH0            [a         ] | [95 94]
AH0            [a         ] | [67 94 28]
DH AH0         [the       ] | [56 58  4  7]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [67 94]
DH IY0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 73]
AH0            [a         ] | [94]
AH0            [a         ] | [95 94  7]
AH0            [a         ] | [94]
DH AH0         [the       ] | [83 58  4]
DH IY0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4  8]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [ 2 58  4 51]
DH AH1         [the       ] | [56 58  4]
AH0 N          [an        ] | [67 97 54 57 69]
DH AH0         [the       ] | [81 13 58  4]
AH0            [a         ] | [94 61]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [94]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [67 94]
AH0            [a         ] | [81 13 95 94]
AH0            [a         ] | [67 94  8]
DH AH0         [the       ] | [ 1 35 56 58  4  8]
DH IY0         [the       ] | [57 58 50 74 69]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4]
DH IY0         [the       ] | [56 58 50 74 69 95]
AH0            [a         ] | [67 94]
AH0            [a         ] | [67 94 28]
AH0            [a         ] | [ 4 51]
DH AH0         [the       ] | [56 58  4 19]
DH AH0         [the       ] | [40 58  4]
DH AH0         [the       ] | [13 58  4]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 19]
AH0            [a         ] | [39 38]
DH AH0         [the       ] | [ 0 58  4 61]
DH AH0         [the       ] | [58  4 19]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [57 58  4 51]
DH AH0         [the       ] | [30 58  4]
DH AH0         [the       ] | [57 58  4 73]
DH AH0         [the       ] | [13 56 58  4  8]
DH IY0         [the       ] | [79 56 58 50 74 69]
DH IY0         [the       ] | [40 58  4]
AH0            [a         ] | [67 94  7]
DH AH0         [the       ] | [57  4]
EY1            [a         ] | [94]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [13 58  4 51 40]
DH AH0         [the       ] | [10 58  4 28]
DH AH0         [the       ] | [13 58  4]
DH AH0         [the       ] | [57 58  4 51]
EY1            [a         ] | [38 94]
DH AH0         [the       ] | [57 58  4 28 61]
DH IY0         [the       ] | [29 14 58 50 74 69 91]
DH AH0         [the       ] | [56 58  4 18]
DH AH0         [the       ] | [56 58  4 19]
DH AH0         [the       ] | [58  4  8]
DH IY0         [the       ] | [56 58 50 74 91]
DH AH0         [the       ] | [56 58  4 51]
DH IY0         [the       ] | [57 58  4 50]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [94]
DH IY0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [57 58  4  7]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [39 94  8]
AH0            [a         ] | [94  8]
DH AH0         [the       ] | [81 13 58  4 51]
DH AH0         [the       ] | [58  4  7]
DH IY0         [the       ] | [58  4 50 74 69]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [92 94 80]
AH0            [a         ] | [94]
DH AH1         [the       ] | [72 56 58  4]
DH AH0         [the       ] | [40 58  4]
DH IY0         [the       ] | [81 13 58  4]
AH0 N          [an        ] | [67 97 54 98 67]
DH IY0         [the       ] | [66 56 58  4 74 69 91]
AH0            [a         ] | [81 13 94 19]
AH0            [a         ] | [69 95 94 19]
DH IY0         [the       ] | [29 81 13 58  4]
DH IY0         [the       ] | [56 58 50 74 91 25]
AH0            [a         ] | [67 94 44]
DH IY0         [the       ] | [57 58  4 50 74]
DH AH0         [the       ] | [57 58  4  8]
DH AH0         [the       ] | [17 58  4 28 61]
DH IY0         [the       ] | [58 50 74 69]
DH IY0         [the       ] | [57 58  4 51]
DH AH1         [the       ] | [70 56 58]
DH IY0         [the       ] | [56 58  4 50 74 67 91]
EY1            [a         ] | [95 31 68]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [95 94]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4 19]
DH AH0         [the       ] | [40 58  4]
DH AH0         [the       ] | [81 58  4]
DH AH1         [the       ] | [58  4 94]
AH0            [a         ] | [81 13 94  7]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [ 0 58  4 51]
DH AH0         [the       ] | [29 81 58  4]
DH AH0         [the       ] | [59 58  4 51]
AH0            [a         ] | [91 38 51]
DH AH0         [the       ] | [72  0 58  4  8]
DH AH0         [the       ] | [ 2 58  4]
AH0            [a         ] | [85 67 94 51]
AH0            [a         ] | [67 94]
DH AH0         [the       ] | [13 58  4  7]
EY1            [a         ] | [67 55 51]
AH0 N          [an        ] | [58 38 94 97 54 57 98 69]
AH0            [a         ] | [94 79  8]
AH0            [a         ] | [39 94 51]
DH AH1         [the       ] | [ 7 58  4]
DH AH0         [the       ] | [30 58  4]
AH0            [a         ] | [94 19]
DH AH0         [the       ] | [ 0 58  4 51]
AH0            [a         ] | [94]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [57 58  4 51]
AH0            [a         ] | [67 94 97]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [84 94 19]
DH AH0         [the       ] | [10 58  4 61]
AH0            [a         ] | [92 94 51]
DH IY0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [58  4  8]
AH0            [a         ] | [94 51]
AH0            [a         ] | [67 38 94]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [58  4 51]
DH AH1         [the       ] | [56 58  4]
DH IY0         [the       ] | [81 13 58  4 51]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4  8 70]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [72 58  4  7]
AH0            [a         ] | [47 94  8]
DH AH0         [the       ] | [56 58  4]
DH AH1         [the       ] | [56 58  4]
DH IY0         [the       ] | [56 58 50 74 69 95]
DH AH0         [the       ] | [17 58  4 28 51 10]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [ 0 58  4 51]
AH0            [a         ] | [38 94 51]
EY1            [a         ] | [ 0 95 38 50 68]
DH AH0         [the       ] | [18 58  4  8 40]
DH AH0         [the       ] | [57 58  4 51]
AH0            [a         ] | [92 94 51]
DH AH0         [the       ] | [56 58  4 19]
DH AH0         [the       ] | [10 58  4 61]
AH0            [a         ] | [67 38 83 10]
DH AH0         [the       ] | [18 58  4 51]
DH AH0         [the       ] | [56 58  4  7]
DH AH0         [the       ] | [56 58  4  8]
DH IY0         [the       ] | [58  4 51]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [81 58  4  8 70]
DH AH0         [the       ] | [81 58  4]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [18 58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [40 58  4 28]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [59 56 58  4  7]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [39 94 19]
DH AH0         [the       ] | [72 58  4]
DH AH1         [the       ] | [81 66 56 58  4]
DH AH0         [the       ] | [10 58  4]
DH AH0         [the       ] | [56 58  4 51]
EY1            [a         ] | [29 95 74 68]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [66 56 58  4]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [29 81 13 58  4]
AH0            [a         ] | [82 94 28]
DH AH0         [the       ] | [10 58  4]
AE1 N          [an        ] | [13 81 95 34 97 54 67 69]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [54 58  4 51]
DH AH0         [the       ] | [57 58  4 19]
DH AH0         [the       ] | [70 17 58  4 51]
DH AH1         [the       ] | [18 58  4]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56  4]
