Class 0
2412-153954-0012 6.67 6.76
2412-153954-0015 8.10 8.22
2412-153954-0017 4.25 4.38
2412-153954-0017 5.29 5.41
2412-153954-0018 10.97 11.13
2412-153954-0019 5.79 5.99
2412-153954-0021 3.35 3.46
2428-83699-0000 1.13 1.25
2428-83699-0003 3.11 3.25
2428-83699-0004 0.81 0.95
2428-83699-0005 0.29 0.45
2428-83699-0005 2.68 2.81
2428-83699-0018 7.17 7.31
2428-83699-0034 1.10 1.24
2428-83699-0036 1.07 1.23
2428-83699-0036 1.64 1.78
2428-83705-0002 3.78 3.93
2428-83705-0016 0.41 0.51
2428-83705-0022 3.42 3.56
2428-83705-0042 2.28 2.49
2428-83705-0042 4.76 4.90
2428-83705-0043 4.93 5.05
251-118436-0003 0.71 0.96
251-136532-0007 2.02 2.10
251-136532-0007 4.72 4.90
251-136532-0012 1.02 1.21
251-136532-0012 3.65 3.83
251-136532-0013 1.84 1.99
251-136532-0017 7.04 7.18
251-137823-0014 0.96 1.16
251-137823-0016 1.47 1.59
251-137823-0018 1.77 1.93
2803-154320-0000 8.87 9.07
2803-154328-0005 3.84 3.96
2803-154328-0009 4.27 4.46
2803-154328-0015 8.08 8.25
2803-154328-0017 3.50 3.71
2803-161169-0004 4.34 4.44
2803-161169-0010 0.44 0.60
2803-161169-0011 0.82 0.98
2803-161169-0012 4.76 4.91
2803-161169-0013 7.75 7.91
2803-161169-0015 11.61 11.86
2803-161169-0016 2.38 2.54
2902-9006-0005 14.97 15.09
2902-9006-0013 4.13 4.27
2902-9006-0014 7.20 7.34
2902-9006-0019 3.29 3.54
2902-9006-0020 2.15 2.27
2902-9008-0001 15.82 15.98
2902-9008-0002 13.83 13.93
2902-9008-0002 22.53 22.69
2902-9008-0010 3.13 3.43
3000-15664-0003 3.55 3.69
3000-15664-0005 1.06 1.18
3000-15664-0006 1.33 1.49
3000-15664-0009 6.57 6.70
3000-15664-0015 11.07 11.29
3000-15664-0020 5.12 5.24
3000-15664-0035 1.94 2.14
3000-15664-0035 4.52 4.66
3000-15664-0037 6.68 6.83
3081-166546-0000 0.68 0.82
3081-166546-0007 2.49 2.69
3081-166546-0012 0.79 0.97
3081-166546-0012 4.73 4.85
3081-166546-0022 3.10 3.26
3081-166546-0025 0.81 0.91
3081-166546-0027 2.01 2.17
3081-166546-0040 1.56 1.71
3081-166546-0061 2.53 2.70
3081-166546-0067 2.90 3.08
3081-166546-0078 3.09 3.16
3081-166546-0086 1.54 1.76
3081-166546-0089 9.65 9.89
3170-137482-0001 8.84 9.03
3170-137482-0007 1.01 1.20
3170-137482-0007 10.05 10.17
3170-137482-0011 4.63 4.77
3170-137482-0015 2.92 3.04
3170-137482-0017 0.48 0.64
3170-137482-0020 2.96 3.13
3170-137482-0021 8.78 8.95
3170-137482-0026 3.25 3.43
3170-137482-0028 2.40 2.51
3170-137482-0030 1.77 1.87
3170-137482-0033 1.29 1.42
3170-137482-0034 2.98 3.12
3536-23268-0000 9.22 9.40
3536-23268-0002 6.02 6.19
3536-23268-0005 3.03 3.15
3536-23268-0011 11.65 11.79
3536-23268-0013 3.14 3.31
3536-23268-0016 3.97 4.09
3536-23268-0017 3.00 3.14
3536-23268-0017 5.16 5.31
3536-23268-0020 3.11 3.39
3536-23268-0021 7.58 7.68
3536-23268-0022 4.48 4.61
3536-23268-0023 11.18 11.33
3536-23268-0028 0.34 0.49
3536-8226-0000 5.60 5.72
3536-8226-0004 0.95 1.13
3536-8226-0006 2.27 2.43
3536-8226-0008 3.67 3.80
3536-8226-0011 1.35 1.53
3536-8226-0015 3.01 3.15
3536-8226-0015 4.27 4.45
3536-8226-0022 4.21 4.35
3536-8226-0023 3.87 3.99
3536-8226-0024 2.15 2.34
3536-8226-0025 0.82 1.00
3576-138058-0002 0.57 0.73
3576-138058-0002 2.46 2.65
3576-138058-0002 13.79 13.92
3576-138058-0012 4.12 4.28
3576-138058-0013 2.55 2.65
3576-138058-0017 12.19 12.34
3576-138058-0019 3.28 3.44
3576-138058-0019 6.50 6.67
3576-138058-0021 4.42 4.60
3576-138058-0024 9.67 9.83
3576-138058-0024 15.88 16.02
3576-138058-0028 7.83 7.99
3576-138058-0030 4.51 4.65
3576-138058-0030 6.04 6.18
3576-138058-0033 3.84 3.98
3576-138058-0035 7.74 7.87
3576-138058-0035 18.00 18.14
3752-4943-0008 1.44 1.59
3752-4943-0013 1.33 1.47
3752-4943-0014 1.01 1.19
3752-4943-0029 1.94 2.08
3752-4944-0027 2.39 2.54
3752-4944-0040 1.95 2.05
3752-4944-0042 2.08 2.25
3752-4944-0047 5.79 5.91
3752-4944-0051 1.13 1.28
3752-4944-0064 0.62 0.79
3752-4944-0066 3.86 4.04
3752-4944-0068 4.08 4.27
3853-163249-0000 0.76 0.93
3853-163249-0000 1.24 1.45
3853-163249-0007 4.17 4.30
3853-163249-0008 2.29 2.46
3853-163249-0017 7.76 7.94
3853-163249-0020 2.70 2.86
3853-163249-0021 0.84 1.03
3853-163249-0028 0.72 0.98
3853-163249-0030 15.02 15.16
3853-163249-0032 0.93 1.07
3853-163249-0039 0.60 0.78
3853-163249-0042 1.28 1.43
3853-163249-0042 3.24 3.36
3853-163249-0043 4.12 4.24
3853-163249-0046 11.04 11.31
3853-163249-0049 1.72 1.90
3853-163249-0053 15.48 15.67
422-122949-0000 8.02 8.18
422-122949-0003 3.63 3.83
422-122949-0003 6.28 6.48
422-122949-0003 12.70 12.84
422-122949-0003 14.66 14.79
422-122949-0005 4.49 4.63
422-122949-0005 8.28 8.43
422-122949-0009 17.64 17.85
422-122949-0010 16.66 16.84
422-122949-0020 6.65 6.80
422-122949-0022 5.47 5.62
422-122949-0025 8.46 8.63
422-122949-0030 1.51 1.61
422-122949-0032 12.14 12.29
422-122949-0034 10.37 10.52
5338-24615-0000 1.34 1.49
5338-24615-0000 7.30 7.44
5338-24615-0005 8.71 8.87
5338-24615-0006 0.53 0.69
5338-24615-0006 4.48 4.83
5338-24615-0008 2.38 2.52
5338-24615-0014 2.64 2.75
5338-24640-0005 7.54 7.68
5338-24640-0005 8.83 9.00
5338-24640-0007 6.21 6.33
5338-284437-0001 1.48 1.60
5338-284437-0004 2.02 2.13
5338-284437-0007 0.89 1.02
5338-284437-0017 3.60 3.72
5338-284437-0022 6.31 6.47
5338-284437-0022 9.09 9.23
5338-284437-0026 2.40 2.52
5338-284437-0029 1.25 1.46
5338-284437-0029 6.33 6.47
5338-284437-0032 8.15 8.30
5536-43358-0004 1.48 1.62
5536-43358-0012 1.38 1.57
5536-43358-0019 2.83 2.99
5536-43359-0006 1.02 1.21
5536-43359-0007 5.98 6.09
5536-43359-0010 1.34 1.47
5536-43359-0011 14.48 14.61
5536-43363-0004 3.34 3.47
5536-43363-0005 3.92 4.11
5536-43363-0006 2.15 2.37
5536-43363-0009 0.84 1.06
5536-43363-0012 0.36 0.54
5536-43363-0017 2.74 2.90
5536-43363-0018 4.40 4.59
5536-43363-0019 0.66 0.87
5694-64025-0005 4.28 4.44
5694-64025-0008 0.85 0.99
5694-64025-0009 1.66 1.83
5694-64025-0010 10.03 10.16
5694-64025-0011 4.38 4.50
5694-64025-0019 1.48 1.62
5694-64025-0020 3.60 3.71
5694-64025-0022 1.23 1.39
5694-64029-0000 2.41 2.49
5694-64029-0003 2.02 2.15
5694-64029-0004 1.60 1.70
5694-64029-0008 2.31 2.47
5694-64029-0011 3.06 3.16
5694-64029-0016 8.44 8.62
5694-64029-0021 4.74 4.85
5694-64029-0024 1.44 1.59
5694-64029-0024 3.50 3.66
5694-64029-0024 6.74 6.87
5694-64029-0031 1.63 1.75
5694-64029-0031 3.84 3.96
5694-64038-0002 5.60 5.72
5694-64038-0011 1.40 1.55
5694-64038-0014 1.01 1.14
5694-64038-0017 8.60 8.73
5694-64038-0024 2.34 2.45
5694-64038-0025 5.06 5.22
5895-34622-0004 0.87 1.02
5895-34622-0008 0.62 0.77
5895-34622-0013 2.37 2.55
5895-34622-0020 1.02 1.19
5895-34629-0000 0.49 0.68
5895-34629-0005 0.43 0.61
5895-34629-0006 3.56 3.71
5895-34629-0008 7.37 7.53
5895-34629-0020 0.65 0.80
5895-34629-0021 3.12 3.25
5895-34629-0022 1.94 2.10
5895-34629-0025 1.21 1.39
5895-34629-0026 12.17 12.31
5895-34629-0027 2.53 2.71
5895-34629-0030 1.68 1.87
6241-61943-0002 1.68 1.80
6241-61943-0022 0.66 0.83
6241-61946-0001 3.40 3.54
6241-61946-0003 2.76 2.87
6241-61946-0004 0.83 1.00
6241-61946-0008 2.45 2.60
6241-61946-0014 2.68 2.83
6241-61946-0014 3.84 3.96
6241-61946-0022 5.13 5.26
6241-66616-0005 6.62 6.75
6241-66616-0007 0.75 0.90
6241-66616-0008 15.51 15.62
6241-66616-0012 6.93 7.05
6241-66616-0019 0.71 0.81
6295-244435-0001 3.14 3.32
6295-244435-0001 6.07 6.21
6295-244435-0007 1.10 1.25
6295-244435-0021 0.35 0.51
6295-244435-0031 0.82 1.01
6295-244435-0033 0.94 1.09
6295-244435-0034 0.35 0.51
6295-64301-0000 3.33 3.53
6295-64301-0003 3.17 3.39
6295-64301-0004 0.77 0.95
6295-64301-0006 3.45 3.63
6295-64301-0015 4.43 4.60
6295-64301-0026 3.80 4.15
6295-64301-0027 5.40 5.55
6295-64301-0028 4.39 4.56
6313-66125-0025 0.62 0.73
6313-66129-0000 2.25 2.39
6313-66129-0004 0.51 0.63
6313-66129-0013 1.41 1.52
6313-66129-0015 3.28 3.41
6313-66129-0016 0.83 0.93
6313-66129-0016 6.29 6.44
6313-66129-0021 0.34 0.49
6313-66129-0027 1.62 1.75
6313-66129-0034 0.70 0.83
6313-76958-0005 1.40 1.51
6313-76958-0006 0.79 0.95
6313-76958-0015 2.17 2.30
6313-76958-0029 2.09 2.20
6319-275224-0014 4.12 4.29
6319-275224-0018 2.98 3.15
6319-57405-0000 2.61 2.77
6319-57405-0009 13.66 13.83
6319-64726-0000 3.63 3.77
6319-64726-0002 9.34 9.49
6319-64726-0004 4.08 4.25
6319-64726-0011 1.87 2.03
6319-64726-0012 7.80 7.92
6319-64726-0013 4.07 4.23
6345-64257-0000 4.03 4.14
6345-64257-0004 2.96 3.09
6345-64257-0005 5.70 5.84
6345-64257-0006 0.55 0.73
6345-64257-0006 2.19 2.33
6345-64257-0009 3.43 3.53
6345-64257-0013 4.70 4.89
6345-93302-0004 2.99 3.12
6345-93302-0016 0.86 0.96
6345-93302-0018 1.03 1.18
6345-93302-0026 3.87 4.01
6345-93302-0029 9.33 9.45
6345-93306-0000 12.09 12.20
6345-93306-0003 1.06 1.17
6345-93306-0010 1.70 1.87
6345-93306-0018 3.02 3.14
652-129742-0002 0.79 0.93
652-129742-0007 0.80 0.94
652-130726-0000 6.26 6.38
652-130726-0003 3.19 3.44
652-130726-0004 2.50 2.70
652-130726-0004 3.20 3.43
652-130726-0008 3.55 3.69
652-130726-0010 3.04 3.23
652-130726-0012 1.73 1.89
652-130726-0012 2.48 2.61
652-130726-0014 1.07 1.22
652-130726-0016 6.93 7.13
652-130726-0017 3.18 3.41
652-130726-0019 3.48 3.60
652-130737-0003 1.87 2.01
777-126732-0008 1.23 1.36
777-126732-0022 0.30 0.42
777-126732-0033 2.33 2.46
777-126732-0036 2.20 2.30
777-126732-0039 2.04 2.16
777-126732-0041 2.28 2.40
777-126732-0043 1.42 1.54
777-126732-0047 1.26 1.51
777-126732-0050 5.20 5.35
777-126732-0052 3.60 3.76
777-126732-0066 0.41 0.61
777-126732-0067 3.92 4.05
777-126732-0068 1.38 1.57
777-126732-0069 1.86 1.99
777-126732-0070 1.36 1.51
777-126732-0079 2.47 2.58
7850-111771-0008 1.75 1.90
7850-281318-0003 1.33 1.46
7850-281318-0005 0.50 0.68
7850-281318-0010 9.98 10.16
7850-281318-0011 3.12 3.29
7850-281318-0014 1.40 1.62
7850-281318-0015 1.14 1.42
7850-281318-0017 0.80 1.01
7850-281318-0018 3.81 4.00
7850-286674-0010 3.02 3.22
7850-286674-0014 3.98 4.23
7850-73752-0003 9.50 9.66
7850-73752-0005 0.42 0.58
7850-73752-0017 4.66 4.81
7976-105575-0003 0.51 0.63
7976-105575-0009 1.71 1.89
7976-105575-0028 2.84 2.93
7976-110124-0012 0.81 0.91
7976-110124-0018 6.33 6.46
7976-110124-0019 1.01 1.18
7976-110523-0000 13.92 14.04
7976-110523-0001 2.00 2.11
7976-110523-0001 2.97 3.09
7976-110523-0007 3.86 3.98
7976-110523-0012 4.08 4.21
7976-110523-0012 5.51 5.75
7976-110523-0012 10.70 10.81
7976-110523-0013 4.56 4.66
7976-110523-0013 7.90 8.06
7976-110523-0015 6.18 6.38
7976-110523-0017 3.97 4.11
7976-110523-0020 5.53 5.68
8297-275154-0027 1.61 1.72
8297-275155-0005 4.95 5.05
8297-275155-0009 1.88 2.01
8297-275155-0011 6.28 6.43
8297-275155-0014 4.38 4.48
8297-275155-0015 0.70 0.81
8297-275155-0015 4.63 4.75
8297-275155-0016 5.96 6.12
8297-275155-0029 0.75 0.97
8297-275156-0005 2.44 2.71
84-121123-0003 3.00 3.11
84-121123-0005 9.54 9.68
84-121123-0005 12.46 12.60
84-121123-0006 1.40 1.55
84-121123-0010 1.76 1.90
84-121123-0026 9.75 9.90
84-121123-0027 2.30 2.42
84-121550-0001 6.01 6.19
84-121550-0009 1.95 2.06
84-121550-0011 3.28 3.46
84-121550-0014 2.47 2.69
84-121550-0014 6.27 6.42
84-121550-0020 0.64 0.77
84-121550-0023 4.82 4.96
84-121550-0023 5.97 6.11
84-121550-0031 2.57 2.75
84-121550-0035 0.43 0.63
84-121550-0035 1.62 1.82
8842-302196-0005 0.56 0.69
8842-302196-0005 4.77 5.00
8842-302196-0005 6.96 7.12
8842-302196-0006 1.76 1.88
8842-302201-0002 6.04 6.21
8842-302201-0003 6.51 6.64
8842-302201-0005 0.99 1.11
8842-302201-0013 1.28 1.41
8842-302203-0002 1.29 1.40
8842-302203-0002 6.89 7.06
8842-302203-0002 9.22 9.39
8842-302203-0010 3.60 3.74
8842-304647-0006 11.85 11.99

Class 2
1272-128104-0003 6.97 7.11
1272-128104-0004 3.61 3.72
1272-128104-0009 12.89 13.05
1272-135031-0010 2.35 2.42
1272-135031-0015 1.71 1.84
1272-135031-0024 5.58 5.72
1272-141231-0007 1.35 1.49
1272-141231-0009 1.37 1.46
1272-141231-0009 5.92 5.98
1272-141231-0018 2.79 2.87
1462-170138-0004 1.93 2.05
1462-170138-0006 6.95 7.05
1462-170138-0009 1.41 1.53
1462-170138-0010 4.33 4.42
1462-170138-0017 4.96 5.11
1462-170138-0023 2.80 2.95
1462-170138-0024 7.92 8.05
1462-170138-0027 1.75 1.91
1462-170142-0004 1.99 2.10
1462-170142-0005 2.85 2.99
1462-170142-0005 5.92 6.01
1462-170142-0020 3.77 3.90
1462-170142-0033 1.56 1.68
1462-170145-0000 1.72 1.86
1462-170145-0000 12.01 12.14
1462-170145-0004 1.32 1.42
1462-170145-0015 0.69 0.82
1462-170145-0017 2.46 2.59
1673-143396-0000 12.55 12.62
1673-143396-0003 5.00 5.15
1673-143396-0003 8.59 8.73
1673-143396-0004 4.08 4.21
1673-143396-0004 7.36 7.49
1673-143396-0005 8.33 8.48
1673-143396-0005 9.81 9.96
1673-143396-0009 10.91 11.01
1673-143396-0009 15.42 15.53
1673-143396-0013 4.75 4.88
1673-143396-0017 7.27 7.37
1673-143396-0018 10.34 10.46
1673-143396-0020 7.74 7.85
1673-143397-0002 4.62 4.75
1673-143397-0006 2.00 2.11
1673-143397-0016 11.60 11.75
1673-143397-0017 0.46 0.62
174-168635-0014 3.70 3.79
174-50561-0001 0.81 0.93
174-50561-0001 11.85 11.92
174-50561-0010 3.67 3.77
174-50561-0010 5.94 6.09
174-50561-0015 4.36 4.45
174-84280-0002 11.11 11.26
174-84280-0005 7.10 7.20
174-84280-0008 1.19 1.29
174-84280-0012 5.53 5.62
174-84280-0015 10.66 10.78
1919-142785-0010 2.53 2.65
1919-142785-0014 1.16 1.23
1919-142785-0017 5.48 5.58
1919-142785-0019 2.00 2.11
1919-142785-0022 5.91 6.04
1919-142785-0030 5.84 5.96
1919-142785-0033 1.78 1.91
1919-142785-0036 7.01 7.15
1919-142785-0036 10.09 10.22
1919-142785-0040 5.90 5.97
1919-142785-0045 1.50 1.65
1919-142785-0054 6.26 6.38
1919-142785-0057 1.48 1.64
1919-142785-0060 0.84 0.97
1988-147956-0001 10.47 10.61
1988-147956-0002 1.16 1.30
1988-147956-0016 2.40 2.47
1988-147956-0018 1.49 1.58
1988-147956-0026 1.13 1.21
1988-147956-0026 5.61 5.73
1988-147956-0027 2.77 2.88
1988-148538-0000 13.07 13.17
1988-148538-0005 2.63 2.76
1988-148538-0009 0.90 0.97
1988-148538-0013 1.41 1.50
1988-148538-0015 16.41 16.53
1988-24833-0009 3.97 4.08
1988-24833-0011 3.30 3.39
1988-24833-0015 3.38 3.48
1988-24833-0017 3.98 4.10
1988-24833-0018 3.14 3.22
1988-24833-0024 1.57 1.67
1988-24833-0024 1.67 1.76
1988-24833-0026 1.55 1.62
1993-147149-0001 1.12 1.20
1993-147149-0006 3.97 4.05
1993-147149-0006 26.12 26.30
1993-147149-0009 4.43 4.57
1993-147149-0018 12.33 12.42
1993-147149-0020 6.71 6.84
1993-147149-0021 6.43 6.60
1993-147149-0027 13.11 13.21
1993-147149-0028 4.19 4.35
1993-147149-0029 5.53 5.64
1993-147964-0010 4.90 5.03
1993-147965-0002 4.26 4.38
1993-147965-0002 7.73 7.87
1993-147966-0000 2.01 2.14
1993-147966-0004 4.25 4.36
1993-147966-0006 2.15 2.28
2035-147961-0000 8.55 8.64
2035-147961-0002 5.41 5.54
2035-147961-0006 1.99 2.09
2035-147961-0008 2.99 3.11
2035-147961-0031 1.47 1.55
2035-152373-0001 7.21 7.34
2035-152373-0004 5.75 5.86
2035-152373-0005 14.05 14.17
2035-152373-0007 3.85 3.94
2035-152373-0007 10.19 10.27
2035-152373-0011 2.17 2.33
2035-152373-0012 7.65 7.78
2035-152373-0013 11.50 11.61
2078-142845-0005 17.07 17.23
2078-142845-0005 23.98 24.11
2078-142845-0006 4.65 4.76
2078-142845-0006 10.44 10.56
2078-142845-0007 10.42 10.55
2078-142845-0010 4.47 4.62
2078-142845-0013 3.84 3.91
2078-142845-0017 4.79 4.89
2078-142845-0019 5.20 5.30
2078-142845-0025 11.56 11.64
2078-142845-0031 5.30 5.52
2078-142845-0034 0.83 0.99
2078-142845-0037 8.52 8.67
2078-142845-0043 3.18 3.31
2078-142845-0045 3.28 3.41
2086-149214-0002 6.41 6.52
2086-149214-0004 12.73 12.85
2086-149214-0004 14.15 14.26
2086-149220-0003 21.24 21.33
2086-149220-0009 2.56 2.65
2086-149220-0012 6.16 6.25
2086-149220-0014 1.18 1.24
2086-149220-0024 1.66 1.77
2086-149220-0034 4.86 4.98
2086-149220-0047 0.89 0.97
2086-149220-0049 1.77 1.85
2277-149874-0001 3.84 4.00
2277-149874-0001 4.00 4.13
2277-149874-0008 3.13 3.23
2277-149874-0008 4.21 4.35
2277-149874-0020 0.46 0.57
2277-149874-0020 5.63 5.81
2277-149896-0014 2.07 2.16
2277-149896-0015 0.91 1.02
2277-149896-0020 1.00 1.11
2277-149896-0025 2.04 2.13
2277-149896-0026 3.37 3.47
2277-149896-0028 1.38 1.47
2277-149896-0031 0.63 0.77
2277-149897-0002 3.68 3.79
2277-149897-0013 1.49 1.62
2277-149897-0013 1.87 1.96
2277-149897-0018 3.61 3.69
2277-149897-0033 3.17 3.29
2412-153947-0003 1.45 1.56
2412-153947-0004 5.40 5.50
2412-153947-0004 7.66 7.74
2412-153947-0005 2.77 2.83
2412-153947-0008 6.98 7.10
2412-153947-0010 3.79 3.94
2412-153948-0004 11.58 11.68
2412-153948-0006 3.94 4.02
2412-153948-0014 0.93 1.03
2412-153954-0004 7.93 8.09
2412-153954-0005 3.11 3.29
2412-153954-0009 8.44 8.51
2412-153954-0009 9.24 9.35
2412-153954-0010 1.50 1.63
2412-153954-0010 5.34 5.54
2412-153954-0018 7.55 7.65
2412-153954-0019 3.25 3.39
2412-153954-0024 2.69 2.77
2428-83699-0002 1.25 1.35
2428-83699-0006 2.90 3.03
2428-83699-0027 1.24 1.35
2428-83705-0004 6.64 6.78
2428-83705-0015 3.70 3.82
2428-83705-0022 2.04 2.12
2428-83705-0037 7.57 7.67
2428-83705-0042 7.77 7.89
251-118436-0000 5.05 5.16
251-118436-0006 1.73 1.81
251-118436-0007 1.73 1.80
251-118436-0009 7.25 7.36
251-118436-0021 2.31 2.41
251-136532-0003 1.79 1.94
251-136532-0004 17.10 17.21
251-136532-0004 22.87 22.96
251-136532-0005 4.17 4.32
251-136532-0007 1.91 2.02
251-136532-0008 2.33 2.45
251-136532-0019 1.72 1.83
251-137823-0009 1.77 1.87
251-137823-0010 3.47 3.56
251-137823-0016 2.65 2.77
251-137823-0018 1.93 2.04
2803-154320-0009 1.86 2.04
2803-154328-0005 5.04 5.21
2803-154328-0008 2.84 2.94
2803-161169-0005 14.65 14.85
2803-161169-0014 0.79 0.95
2803-161169-0014 1.94 2.11
2902-9006-0003 6.65 6.75
2902-9006-0007 9.31 9.39
2902-9006-0009 5.77 5.86
2902-9006-0014 4.16 4.31
2902-9006-0017 2.03 2.12
2902-9008-0006 15.00 15.11
2902-9008-0007 4.06 4.14
2902-9008-0011 3.13 3.19
3000-15664-0001 1.35 1.48
3000-15664-0001 3.39 3.55
3000-15664-0001 11.04 11.23
3000-15664-0007 1.95 2.09
3000-15664-0007 2.46 2.56
3000-15664-0011 2.89 3.00
3000-15664-0017 4.58 4.71
3000-15664-0019 6.32 6.45
3000-15664-0019 8.57 8.72
3000-15664-0019 14.24 14.37
3000-15664-0020 13.99 14.07
3000-15664-0024 7.36 7.48
3000-15664-0029 4.51 4.63
3000-15664-0032 5.71 5.78
3000-15664-0032 9.92 10.00
3000-15664-0034 4.23 4.32
3000-15664-0042 2.18 2.29
3000-15664-0043 4.75 4.85
3000-15664-0045 10.95 11.13
3000-15664-0046 4.36 4.49
3081-166546-0001 8.22 8.36
3081-166546-0007 3.50 3.62
3081-166546-0026 5.50 5.66
3081-166546-0043 2.66 2.79
3081-166546-0049 0.91 1.03
3081-166546-0062 3.31 3.41
3081-166546-0082 3.15 3.34
3081-166546-0086 1.76 1.96
3170-137482-0000 0.69 0.79
3170-137482-0000 4.19 4.29
3170-137482-0001 14.56 14.63
3170-137482-0002 1.20 1.28
3170-137482-0010 8.62 8.72
3170-137482-0021 3.02 3.12
3170-137482-0023 5.74 5.83
3170-137482-0031 13.80 13.89
3170-137482-0038 12.62 12.70
3536-23268-0013 3.31 3.43
3536-23268-0013 6.06 6.19
3536-23268-0016 4.09 4.17
3536-23268-0019 1.49 1.62
3536-23268-0020 3.71 3.86
3536-23268-0020 5.75 5.87
3536-8226-0002 3.31 3.42
3536-8226-0004 5.36 5.45
3536-8226-0005 6.13 6.22
3536-8226-0015 2.09 2.21
3536-8226-0020 5.34 5.45
3536-8226-0023 6.46 6.54
3536-8226-0028 0.57 0.66
3536-8226-0030 2.76 2.88
3536-8226-0032 2.68 2.76
3576-138058-0000 0.94 1.07
3576-138058-0001 8.07 8.22
3576-138058-0002 2.65 2.74
3576-138058-0003 1.09 1.21
3576-138058-0005 13.37 13.46
3576-138058-0010 14.37 14.50
3576-138058-0011 10.23 10.33
3576-138058-0014 6.79 6.97
3576-138058-0015 6.99 7.12
3576-138058-0019 3.63 3.78
3576-138058-0024 21.51 21.59
3576-138058-0027 4.10 4.24
3576-138058-0027 8.36 8.47
3576-138058-0035 4.43 4.54
3576-138058-0035 18.78 18.91
3576-138058-0035 19.45 19.59
3752-4943-0001 9.15 9.22
3752-4943-0002 0.87 0.99
3752-4944-0003 1.16 1.24
3752-4944-0022 0.62 0.76
3752-4944-0034 1.97 2.04
3752-4944-0036 5.78 5.86
3752-4944-0039 1.27 1.35
3752-4944-0039 4.81 4.89
3752-4944-0051 2.19 2.26
3853-163249-0000 6.34 6.47
3853-163249-0004 4.93 5.08
3853-163249-0007 1.55 1.73
3853-163249-0007 4.04 4.17
3853-163249-0012 3.71 3.85
3853-163249-0014 5.88 5.97
3853-163249-0017 10.45 10.57
3853-163249-0018 4.33 4.43
3853-163249-0023 1.96 2.07
3853-163249-0024 2.91 3.01
3853-163249-0024 10.10 10.26
3853-163249-0030 11.69 11.86
3853-163249-0036 10.60 10.73
3853-163249-0036 21.79 21.93
3853-163249-0038 1.87 1.99
3853-163249-0045 2.60 2.77
3853-163249-0045 4.84 5.04
3853-163249-0052 10.36 10.46
422-122949-0002 2.29 2.40
422-122949-0004 2.30 2.39
422-122949-0006 7.81 7.92
422-122949-0009 3.87 3.97
422-122949-0009 8.09 8.18
422-122949-0009 17.04 17.18
422-122949-0010 27.56 27.66
422-122949-0012 6.16 6.30
422-122949-0012 9.12 9.21
422-122949-0013 13.86 13.96
422-122949-0014 7.74 7.94
422-122949-0015 16.17 16.29
422-122949-0020 18.42 18.53
422-122949-0021 11.55 11.67
422-122949-0022 1.57 1.73
422-122949-0022 7.03 7.15
422-122949-0026 3.78 3.89
5338-24615-0001 2.13 2.24
5338-24615-0001 3.97 4.07
5338-24615-0004 19.61 19.80
5338-24615-0004 21.25 21.41
5338-24640-0005 3.09 3.18
5338-284437-0005 4.29 4.36
5338-284437-0006 3.79 3.90
5338-284437-0008 2.56 2.69
5338-284437-0010 5.24 5.39
5338-284437-0018 0.50 0.65
5338-284437-0022 4.10 4.21
5338-284437-0022 7.74 7.90
5338-284437-0026 9.19 9.33
5338-284437-0030 3.31 3.38
5536-43358-0003 2.64 2.74
5536-43358-0008 13.47 13.63
5536-43358-0011 6.60 6.76
5536-43358-0013 5.38 5.51
5536-43358-0017 5.22 5.30
5536-43358-0017 12.37 12.48
5536-43358-0018 5.03 5.16
5536-43359-0005 5.68 5.82
5536-43359-0010 2.67 2.81
5536-43359-0011 17.25 17.36
5536-43359-0011 17.76 17.89
5536-43359-0013 4.71 4.84
5536-43359-0017 1.39 1.55
5536-43359-0017 2.87 2.96
5536-43359-0018 1.66 1.80
5536-43359-0018 3.27 3.36
5536-43363-0000 1.23 1.39
5536-43363-0001 5.58 5.67
5536-43363-0004 1.89 1.98
5536-43363-0006 1.45 1.59
5536-43363-0006 11.02 11.19
5536-43363-0008 0.85 0.97
5536-43363-0008 5.47 5.60
5536-43363-0009 5.05 5.17
5536-43363-0009 9.37 9.48
5536-43363-0019 2.55 2.66
5694-64025-0002 6.51 6.63
5694-64025-0010 1.21 1.34
5694-64025-0010 5.20 5.32
5694-64025-0012 2.19 2.28
5694-64025-0020 4.85 4.91
5694-64025-0022 1.87 1.99
5694-64029-0022 3.96 4.06
5694-64038-0012 1.40 1.48
5694-64038-0019 1.41 1.50
5694-64038-0022 8.65 8.71
5694-64038-0022 14.61 14.69
5895-34615-0001 2.35 2.45
5895-34615-0013 3.48 3.60
5895-34615-0017 6.34 6.47
5895-34622-0005 1.86 1.98
5895-34622-0005 4.73 4.88
5895-34622-0016 0.61 0.71
5895-34622-0017 7.41 7.54
5895-34622-0022 4.84 5.01
5895-34622-0023 0.95 1.06
5895-34629-0007 4.73 4.82
5895-34629-0009 0.72 0.89
5895-34629-0012 1.32 1.46
5895-34629-0030 8.79 8.89
5895-34629-0030 9.33 9.47
5895-34629-0033 1.83 1.92
5895-34629-0033 6.53 6.66
6241-61943-0000 2.23 2.31
6241-61943-0003 3.27 3.37
6241-61943-0005 2.62 2.74
6241-61943-0024 1.91 2.02
6241-61943-0025 2.99 3.05
6241-61946-0006 4.68 4.84
6241-61946-0011 0.33 0.45
6241-61946-0011 8.80 8.87
6241-66616-0005 3.36 3.49
