Class 0
2803-161169-0006 5.53 6.06
2803-161169-0006 6.06 6.15
2803-161169-0007 4.87 5.36
2803-161169-0008 1.02 1.20
2803-161169-0009 1.97 2.67
2803-161169-0010 10.01 10.11
2803-161169-0013 2.79 2.93
2803-161169-0013 4.78 5.00
2803-161169-0013 10.53 10.60
2803-161169-0015 0.16 0.33
2803-161169-0015 0.33 0.58
2902-9006-0001 0.98 1.30
2902-9006-0001 5.91 6.06
2902-9006-0001 8.45 8.94
2902-9006-0001 16.46 17.05
2902-9006-0002 0.50 1.13
2902-9006-0002 5.90 6.04
2902-9006-0002 9.39 9.49
2902-9006-0003 7.14 7.27
2902-9006-0003 9.06 9.40
2902-9006-0003 13.74 14.41
2902-9006-0005 0.37 0.93
2902-9006-0005 1.79 2.19
2902-9006-0005 3.04 3.66
2902-9006-0005 8.01 8.35
2902-9006-0005 11.77 12.25
2902-9006-0005 23.39 23.70
2902-9006-0005 26.61 27.12
2902-9006-0006 3.71 4.00
2902-9006-0007 4.40 4.71
2902-9006-0007 12.90 13.56
2902-9006-0007 20.73 21.31
2902-9006-0008 3.79 4.00
2902-9006-0008 4.65 4.94
2902-9006-0009 0.69 0.79
2902-9006-0009 8.35 8.69
2902-9006-0009 9.70 10.21
2902-9006-0011 0.75 0.84
2902-9006-0011 3.59 4.04
2902-9006-0012 0.61 0.85
2902-9006-0012 6.06 6.42
2902-9006-0013 0.37 0.49
2902-9006-0013 1.61 1.80
2902-9006-0013 5.93 6.44
2902-9006-0014 10.12 10.46
2902-9006-0014 13.53 13.63
2902-9006-0014 14.90 15.09
2902-9006-0014 17.21 17.42
2902-9006-0014 17.42 17.53
2902-9006-0014 19.29 20.01
2902-9006-0015 14.79 15.37
2902-9006-0015 16.54 16.62
2902-9006-0015 17.72 18.27
2902-9006-0015 25.26 25.43
2902-9006-0016 4.50 5.38
2902-9006-0017 2.90 3.29
2902-9006-0017 4.10 4.21
2902-9006-0017 16.08 16.53
2902-9006-0017 22.29 22.70
2902-9006-0018 16.11 16.39
2902-9006-0018 18.65 18.74
2902-9006-0018 19.35 19.42
2902-9006-0018 24.36 24.97
2902-9006-0018 26.84 26.87
2902-9006-0018 27.80 27.94
2902-9006-0018 27.94 28.02
2902-9006-0018 31.55 32.05
2902-9006-0019 0.67 1.53
2902-9006-0019 2.97 3.00
2902-9006-0019 5.23 5.51
2902-9006-0019 7.22 7.45
2902-9006-0019 10.29 10.72
2902-9006-0019 12.55 12.69
2902-9008-0000 0.30 0.41
2902-9008-0001 11.13 11.33
2902-9008-0001 14.30 14.85
2902-9008-0001 15.98 16.41
2902-9008-0002 5.05 5.22
2902-9008-0002 6.82 6.93
2902-9008-0002 17.95 18.08
2902-9008-0006 6.05 6.21
2902-9008-0006 13.33 13.47
2902-9008-0006 15.86 15.94
2902-9008-0006 16.58 16.69
2902-9008-0007 2.40 2.57
2902-9008-0007 2.57 3.08
2902-9008-0010 6.47 6.66
2902-9008-0012 2.50 2.61
2902-9008-0012 4.55 4.81
2902-9008-0013 1.08 1.56
2902-9008-0013 3.84 4.10
2902-9008-0014 9.35 9.58
2902-9008-0016 0.24 0.43
2902-9008-0016 1.56 1.76
3000-15664-0001 2.37 2.48
3000-15664-0001 4.57 4.80
3000-15664-0001 7.45 7.49
3000-15664-0001 7.66 8.14
3000-15664-0001 19.36 19.45
3000-15664-0002 4.83 5.02
3000-15664-0006 1.63 2.33
3000-15664-0008 6.37 6.44
3000-15664-0009 3.94 4.30
3000-15664-0009 6.42 6.57
3000-15664-0010 4.17 4.53
3000-15664-0010 5.84 5.91
3000-15664-0010 8.72 9.04
3000-15664-0010 11.37 11.51
3000-15664-0011 2.89 3.00
3000-15664-0011 5.64 6.04
3000-15664-0012 1.31 1.62
3000-15664-0012 8.18 8.36
3000-15664-0012 10.82 10.91
3000-15664-0014 5.20 5.45
3000-15664-0015 0.47 0.97
3000-15664-0015 4.50 5.03
3000-15664-0015 12.39 12.90
3000-15664-0016 0.56 0.70
3000-15664-0016 0.70 1.04
3000-15664-0016 3.90 4.19
3000-15664-0017 0.87 0.92
3000-15664-0017 1.42 1.88
3000-15664-0017 3.74 4.39
3000-15664-0017 6.72 7.08
3000-15664-0017 12.61 12.64
3000-15664-0018 2.09 2.18
3000-15664-0018 3.11 3.39
3000-15664-0019 6.93 7.40
3000-15664-0019 15.72 16.03
3000-15664-0020 0.21 0.63
3000-15664-0021 2.31 2.40
3000-15664-0021 6.26 6.35
3000-15664-0021 7.77 8.23
3000-15664-0024 6.03 6.15
3000-15664-0024 6.68 7.01
3000-15664-0024 7.36 7.48
3000-15664-0024 7.48 7.81
3000-15664-0024 9.90 10.01
3000-15664-0025 2.49 2.55
3000-15664-0026 1.38 1.73
3000-15664-0027 2.32 2.37
3000-15664-0028 4.27 4.66
3000-15664-0029 4.51 4.63
3000-15664-0029 4.63 5.49
3000-15664-0031 3.08 3.20
3000-15664-0032 0.45 1.12
3000-15664-0033 0.47 0.57
3000-15664-0033 1.18 1.42
3000-15664-0033 5.63 6.16
3000-15664-0033 10.96 11.34
3000-15664-0033 12.10 12.22
3000-15664-0033 14.28 14.79
3000-15664-0033 18.66 18.84
3000-15664-0033 21.50 21.61
3000-15664-0034 12.19 12.76
3000-15664-0035 2.93 3.24
3000-15664-0035 11.38 11.85
3000-15664-0035 13.84 14.11
3000-15664-0035 16.62 16.97
3000-15664-0036 0.39 0.79
3000-15664-0036 2.71 2.84
3000-15664-0036 2.84 3.30
3000-15664-0036 6.69 6.75
3000-15664-0036 11.16 11.38
3000-15664-0037 0.45 0.81
3000-15664-0038 4.77 5.61
3000-15664-0038 11.89 12.00
3000-15664-0038 13.85 14.05
3000-15664-0038 14.68 14.78
3000-15664-0040 5.77 6.05
3000-15664-0040 6.80 7.31
3000-15664-0041 2.93 3.14
3000-15664-0041 7.63 8.07
3000-15664-0041 8.34 8.54
3000-15664-0043 5.63 5.86
3000-15664-0044 0.50 0.70
3000-15664-0044 1.87 2.17
3000-15664-0045 3.82 4.03
3081-166546-0004 0.75 1.14
3081-166546-0007 3.98 4.22
3081-166546-0009 0.95 1.17
3081-166546-0011 0.96 1.17
3081-166546-0016 6.10 6.13
3081-166546-0020 4.23 4.59
3081-166546-0022 2.12 2.25
3081-166546-0022 9.58 10.07
3081-166546-0023 7.04 7.38
3081-166546-0024 1.93 2.41
3081-166546-0024 3.16 3.26
3081-166546-0025 0.37 0.49
3081-166546-0026 6.27 6.57
3081-166546-0027 0.48 1.13
3081-166546-0027 1.16 1.25
3081-166546-0027 2.17 2.38
3081-166546-0028 1.52 1.77
3081-166546-0029 4.47 4.56
3081-166546-0034 1.40 1.78
3081-166546-0038 2.57 3.08
3081-166546-0040 3.22 3.37
3081-166546-0042 3.20 3.23
3081-166546-0042 3.83 4.09
3081-166546-0045 8.96 9.48
3081-166546-0047 4.11 4.45
3081-166546-0050 2.47 2.62
3081-166546-0051 0.86 1.13
3081-166546-0051 3.31 3.43
3081-166546-0052 1.31 1.40
3081-166546-0057 1.20 1.30
3081-166546-0059 1.47 1.69
3081-166546-0059 3.23 3.96
3081-166546-0059 3.96 4.51
3081-166546-0064 3.42 3.93
3081-166546-0067 3.24 3.49
3081-166546-0067 7.34 7.68
3081-166546-0070 8.75 8.98
3081-166546-0072 2.95 3.23
3081-166546-0074 4.60 5.11
3081-166546-0074 8.40 8.64
3081-166546-0075 0.49 0.98
3081-166546-0078 3.53 3.99
3081-166546-0079 3.62 3.97
3081-166546-0082 6.91 7.18
3081-166546-0085 1.74 2.07
3081-166546-0085 2.76 3.09
3170-137482-0000 3.27 3.73
3170-137482-0000 5.20 5.38
3170-137482-0000 19.33 19.45
3170-137482-0000 23.13 23.58
3170-137482-0001 11.08 11.15
3170-137482-0001 12.45 12.54
3170-137482-0001 17.06 17.20
3170-137482-0002 2.37 2.72
3170-137482-0002 3.85 3.91
3170-137482-0003 10.03 10.12
3170-137482-0006 0.57 0.66
3170-137482-0007 5.53 6.05
3170-137482-0007 11.67 11.88
3170-137482-0007 12.92 13.24
3170-137482-0009 3.00 3.10
3170-137482-0009 3.47 3.56
3170-137482-0009 4.74 4.82
3170-137482-0010 0.95 1.01
3170-137482-0010 9.52 10.01
3170-137482-0011 4.22 4.47
3170-137482-0015 7.96 8.18
3170-137482-0016 1.92 2.59
3170-137482-0018 0.84 1.02
3170-137482-0019 4.51 4.68
3170-137482-0020 3.77 4.48
3170-137482-0020 6.28 6.42
3170-137482-0021 2.43 2.56
3170-137482-0022 2.96 3.24
3170-137482-0022 5.23 5.45
3170-137482-0023 4.98 5.24
3170-137482-0024 1.09 1.29
3170-137482-0024 1.40 1.71
3170-137482-0025 2.80 2.89
3170-137482-0026 4.73 4.91
3170-137482-0028 1.00 1.19
3170-137482-0029 0.99 1.21
3170-137482-0030 4.83 4.95
3170-137482-0031 14.51 14.94
3170-137482-0035 2.29 2.66
3170-137482-0035 4.62 4.90
3170-137482-0035 6.96 7.27
3170-137482-0036 0.57 0.96
3170-137482-0037 3.84 3.95
3170-137482-0038 9.65 10.09
3170-137482-0039 7.23 7.42
3170-137482-0039 12.37 12.68
3170-137482-0039 16.42 16.57
3170-137482-0040 10.70 10.73
3170-137482-0042 2.16 3.67
3170-137482-0042 5.76 5.99
3170-137482-0043 1.65 1.81
3170-137482-0043 3.08 3.23
3170-137482-0044 6.67 7.15
3170-137482-0047 7.85 8.04
3536-23268-0000 9.40 9.60
3536-23268-0000 14.18 14.26
3536-23268-0002 1.10 1.62
3536-23268-0003 3.86 4.30
3536-23268-0004 1.74 1.92
3536-23268-0005 1.58 1.75
3536-23268-0008 3.82 3.93
3536-23268-0008 4.88 5.15
3536-23268-0008 5.55 5.65
3536-23268-0011 2.40 2.56
3536-23268-0015 3.61 3.95
3536-23268-0016 5.79 6.09
3536-23268-0016 8.66 8.88
3536-23268-0017 3.63 4.09
3536-23268-0017 5.36 5.95
3536-23268-0017 10.43 10.80
3536-23268-0017 15.59 15.92
3536-23268-0018 0.91 0.94
3536-23268-0018 4.37 4.69
3536-23268-0019 3.37 3.60
3536-23268-0021 3.14 3.27
3536-23268-0021 3.27 3.50
3536-23268-0023 2.48 2.70
3536-23268-0023 10.90 11.03
3536-23268-0025 1.96 2.30
3536-23268-0027 3.84 3.95
3536-23268-0028 8.00 8.35
3536-23268-0030 0.47 0.61
3536-23268-0030 3.22 3.65
3536-23268-0030 6.09 6.41
3536-8226-0003 2.10 2.84
3536-8226-0004 13.40 13.52
3536-8226-0005 11.18 11.31
3536-8226-0008 0.83 1.16
3536-8226-0010 4.06 4.14
3536-8226-0011 3.96 4.16
3536-8226-0011 5.95 6.47
3536-8226-0013 2.03 2.26
3536-8226-0015 9.11 9.20
3536-8226-0019 0.33 0.73
3536-8226-0021 3.83 3.86
3536-8226-0022 7.45 7.58
3536-8226-0023 7.31 7.48
3536-8226-0027 0.62 0.87
3536-8226-0030 2.28 2.59
3536-8226-0032 0.86 1.29
3576-138058-0000 3.87 4.10
3576-138058-0001 3.15 3.33
3576-138058-0001 5.55 5.84
3576-138058-0001 9.22 9.65
3576-138058-0002 12.33 12.77
3576-138058-0002 16.16 16.25
3576-138058-0002 19.75 19.87
3576-138058-0004 12.29 12.88
3576-138058-0005 5.69 5.86
3576-138058-0005 9.49 9.60
3576-138058-0005 14.35 14.49
3576-138058-0007 2.55 2.99
3576-138058-0011 6.02 6.21
3576-138058-0014 3.83 3.98
3576-138058-0017 0.84 1.12
3576-138058-0017 4.14 4.52
3576-138058-0017 5.00 5.03
3576-138058-0017 14.18 14.28
3576-138058-0017 15.36 15.54
3576-138058-0019 3.63 3.78
3576-138058-0019 6.50 6.67
3576-138058-0020 13.17 13.66
3576-138058-0022 25.77 26.25
3576-138058-0023 0.50 0.67
3576-138058-0023 4.82 5.11
3576-138058-0027 1.06 1.46
3576-138058-0027 6.77 7.17
3576-138058-0028 3.62 3.75
3576-138058-0031 0.65 1.01
3576-138058-0031 1.01 1.26
3576-138058-0032 1.59 1.72
3576-138058-0033 11.36 11.67
3576-138058-0033 16.00 16.12
3576-138058-0035 1.83 2.30
3576-138058-0035 5.03 5.70
3576-138058-0035 18.14 18.59
3576-138058-0036 10.02 10.24
3576-138058-0037 1.99 2.09
3576-138058-0037 8.55 9.00
3576-138058-0038 0.50 0.62
3576-138058-0038 5.23 5.35
3576-138058-0039 11.85 11.99
3752-4943-0000 7.68 8.41
3752-4943-0001 10.04 10.10
3752-4943-0004 8.14 8.43
3752-4943-0004 12.46 12.56
3752-4943-0004 12.87 12.97
3752-4943-0005 2.24 2.32
3752-4943-0007 2.50 2.53
3752-4943-0008 0.80 0.88
3752-4943-0010 3.77 3.98
3752-4943-0015 1.80 1.85
3752-4943-0021 2.27 2.59
3752-4943-0022 4.83 5.20
3752-4943-0025 2.16 2.38
3752-4943-0027 2.48 2.81
3752-4943-0030 0.91 1.13
3752-4944-0001 0.97 1.68
3752-4944-0003 1.24 1.36
3752-4944-0004 0.45 0.53
3752-4944-0016 5.00 5.18
3752-4944-0017 3.48 4.24
3752-4944-0020 3.58 3.98
3752-4944-0022 2.99 3.57
3752-4944-0022 6.06 6.16
3752-4944-0022 9.42 9.53
3752-4944-0024 1.40 1.83
3752-4944-0025 1.11 1.69
3752-4944-0025 1.69 2.17
3752-4944-0025 3.29 3.73
3752-4944-0027 4.59 5.20
3752-4944-0031 3.74 4.35
3752-4944-0033 2.91 3.93
3752-4944-0035 0.73 0.83
3752-4944-0035 1.75 1.99
3752-4944-0036 3.89 3.98
3752-4944-0037 1.35 1.51
3752-4944-0038 1.54 1.90
3752-4944-0048 3.87 4.05
3752-4944-0052 1.11 1.23
3752-4944-0052 4.33 5.09
3752-4944-0053 0.69 0.95
3752-4944-0053 5.30 5.50
3752-4944-0054 1.69 1.95
3752-4944-0058 0.29 0.48
3752-4944-0059 2.12 2.26
3752-4944-0060 3.54 3.81
3752-4944-0062 1.95 2.01
3752-4944-0062 2.60 3.11
3752-4944-0064 0.79 0.96
3752-4944-0064 0.96 1.23
3752-4944-0064 2.54 2.66
3752-4944-0066 1.55 1.77
3752-4944-0067 1.90 2.00
3752-4944-0068 0.91 1.42
3752-4944-0068 6.74 7.29
3752-4944-0068 7.41 7.61
3752-4944-0068 9.03 9.51
3752-4944-0069 4.19 4.26
3752-4944-0069 5.88 6.06
3752-4944-0069 7.90 8.66
3853-163249-0000 0.32 0.42
3853-163249-0001 8.11 8.41
3853-163249-0002 3.38 3.66
3853-163249-0005 9.70 9.83
3853-163249-0007 1.80 2.26
3853-163249-0008 1.94 2.29
3853-163249-0010 8.24 8.53
3853-163249-0012 2.93 3.26
3853-163249-0012 3.71 3.85
3853-163249-0012 6.29 6.68
3853-163249-0014 5.42 5.49
3853-163249-0014 5.88 5.97
3853-163249-0016 0.91 1.35
3853-163249-0016 3.17 3.53
3853-163249-0016 3.92 4.05
3853-163249-0016 6.97 7.20
3853-163249-0016 15.19 15.47
3853-163249-0018 4.43 4.53
3853-163249-0018 8.10 8.38
3853-163249-0018 8.38 8.50
3853-163249-0019 2.96 3.21
3853-163249-0021 2.08 2.37
3853-163249-0021 2.90 3.17
3853-163249-0022 1.82 2.07
3853-163249-0024 2.34 2.60
3853-163249-0024 2.91 3.01
3853-163249-0024 10.53 10.80
3853-163249-0025 0.30 0.46
3853-163249-0028 4.36 4.58
3853-163249-0029 1.64 1.99
3853-163249-0030 9.12 9.20
3853-163249-0030 15.02 15.16
3853-163249-0033 0.47 0.57
3853-163249-0036 4.47 4.90
3853-163249-0036 13.92 14.41
3853-163249-0036 14.41 14.59
3853-163249-0036 15.87 16.07
3853-163249-0037 1.98 2.39
3853-163249-0037 4.59 4.78
3853-163249-0038 2.47 2.64
3853-163249-0040 2.51 2.69
3853-163249-0041 1.19 1.39
3853-163249-0044 1.66 2.01
3853-163249-0044 3.12 3.50
3853-163249-0046 4.28 4.90
3853-163249-0046 7.83 8.20
3853-163249-0047 4.65 4.78
3853-163249-0047 7.85 8.09
3853-163249-0047 8.41 8.70
3853-163249-0048 3.73 3.85
3853-163249-0049 4.65 4.74
3853-163249-0051 3.48 3.69
3853-163249-0051 4.42 4.65
3853-163249-0053 9.92 10.25
3853-163249-0054 16.45 16.53
3853-163249-0054 17.51 18.02
3853-163249-0055 2.76 3.02
422-122949-0000 9.29 9.41
422-122949-0001 6.43 6.85
422-122949-0001 7.98 8.33
422-122949-0001 8.67 8.78
422-122949-0003 1.79 1.87
422-122949-0003 13.68 14.24
422-122949-0004 1.56 2.30
422-122949-0005 0.88 1.61
422-122949-0005 6.37 6.43
422-122949-0006 2.08 2.20
422-122949-0006 7.92 8.06
422-122949-0006 8.06 8.56
422-122949-0006 13.83 14.29
422-122949-0007 4.90 5.30
422-122949-0007 8.39 8.73
422-122949-0009 0.94 1.21
422-122949-0009 5.50 5.86
422-122949-0009 15.58 15.68
422-122949-0010 1.22 1.50
422-122949-0010 2.43 2.57
422-122949-0010 12.83 12.90
422-122949-0010 13.49 14.18
422-122949-0010 27.66 27.74
422-122949-0010 31.35 31.49
422-122949-0012 5.06 6.16
422-122949-0013 11.08 11.26
422-122949-0013 11.26 11.85
422-122949-0013 11.85 12.08
422-122949-0013 19.00 19.09
422-122949-0013 30.43 30.51
422-122949-0015 1.30 1.67
422-122949-0016 3.85 3.97
422-122949-0018 3.65 4.69
422-122949-0018 11.27 11.36
422-122949-0018 11.49 12.08
422-122949-0019 0.38 0.51
422-122949-0019 1.53 2.07
422-122949-0019 4.88 5.27
422-122949-0020 3.62 3.94
422-122949-0020 6.65 6.80
422-122949-0020 8.54 8.92
422-122949-0020 11.96 12.92
422-122949-0022 5.62 5.70
422-122949-0022 7.66 7.95
422-122949-0022 8.65 8.98
422-122949-0022 13.30 13.83
422-122949-0023 3.37 3.70
422-122949-0023 4.20 4.23
422-122949-0024 6.51 6.65
422-122949-0025 2.61 2.77
422-122949-0025 15.78 16.02
422-122949-0026 2.94 3.48
422-122949-0026 5.22 5.79
422-122949-0027 2.53 2.92
422-122949-0028 0.38 0.68
422-122949-0028 3.13 3.40
422-122949-0030 2.52 2.66
422-122949-0031 2.59 3.15
422-122949-0031 4.33 4.49
422-122949-0031 4.68 5.07
422-122949-0032 2.51 2.97
422-122949-0032 6.39 6.49
422-122949-0034 9.25 9.72
5338-24615-0000 5.07 5.14
5338-24615-0000 5.45 6.11
5338-24615-0000 6.11 6.64
5338-24615-0000 8.55 8.65
5338-24615-0000 8.73 9.58
5338-24615-0002 3.70 4.47
5338-24615-0002 9.97 10.48
5338-24615-0002 13.83 13.91
5338-24615-0002 25.59 25.69
5338-24615-0002 28.63 28.76
5338-24615-0003 1.80 1.93
5338-24615-0003 4.12 4.33
5338-24615-0003 7.68 8.51
5338-24615-0004 6.28 6.47
5338-24615-0004 15.47 16.13
5338-24615-0004 19.61 19.80
5338-24615-0004 21.25 21.41
5338-24615-0005 3.25 3.40
5338-24615-0005 11.95 12.21
5338-24615-0006 4.99 5.10
5338-24615-0006 10.80 11.30
5338-24615-0007 7.93 8.31
5338-24615-0007 9.07 9.81
5338-24615-0008 4.16 4.26
5338-24615-0011 1.04 1.56
5338-24615-0012 4.15 4.30
5338-24615-0014 2.87 3.06
5338-24615-0014 6.52 6.62
5338-24640-0001 8.53 8.72
5338-24640-0001 9.35 9.43
5338-24640-0003 5.01 5.51
5338-24640-0004 5.17 5.27
5338-24640-0005 3.09 3.18
5338-24640-0005 6.55 6.90
5338-24640-0007 11.58 11.81
5338-24640-0007 15.94 16.08
5338-24640-0008 6.06 6.16
5338-24640-0009 2.02 2.27
5338-284437-0000 4.39 4.55
5338-284437-0001 4.81 5.24
5338-284437-0001 5.74 6.16
5338-284437-0004 1.76 2.02
5338-284437-0004 4.73 4.76
5338-284437-0005 4.82 5.21
5338-284437-0007 2.60 2.68
5338-284437-0007 2.68 3.29
5338-284437-0008 8.07 8.81
5338-284437-0011 0.41 0.60
5338-284437-0020 4.08 4.20
5338-284437-0020 5.64 5.76
5338-284437-0022 2.48 2.81
5338-284437-0022 3.41 3.60
5338-284437-0022 8.97 9.09
5338-284437-0026 0.99 1.05
5338-284437-0026 3.13 3.20
5338-284437-0028 1.87 2.01
5338-284437-0031 1.86 1.97
5338-284437-0032 0.82 1.09
5338-284437-0032 1.79 2.44
5338-284437-0032 5.22 5.41
5338-284437-0032 8.70 8.97
5536-43358-0000 2.06 2.23
5536-43358-0002 3.79 3.94
5536-43358-0002 3.94 4.52
5536-43358-0002 7.82 7.94
5536-43358-0003 1.16 1.65
5536-43358-0004 2.93 3.05
5536-43358-0005 1.06 1.61
5536-43358-0005 4.04 4.17
5536-43358-0005 6.67 6.95
5536-43358-0005 9.25 9.68
5536-43358-0006 0.86 1.44
5536-43358-0006 1.92 2.46
5536-43358-0007 4.18 4.34
5536-43358-0008 13.05 13.47
5536-43358-0009 0.72 0.88
5536-43358-0009 4.61 4.68
5536-43358-0011 5.26 5.64
5536-43358-0012 0.79 0.93
5536-43358-0013 2.71 3.16
5536-43358-0013 3.67 4.18
5536-43358-0014 1.40 1.48
5536-43358-0015 4.17 4.25
5536-43358-0015 4.48 4.80
5536-43358-0018 0.47 0.64
5536-43359-0000 0.97 1.02
5536-43359-0001 2.81 2.97
5536-43359-0002 8.38 8.72
5536-43359-0002 10.21 10.36
5536-43359-0003 6.35 6.81
5536-43359-0003 7.86 8.00
5536-43359-0005 1.59 1.90
5536-43359-0006 1.21 1.42
5536-43359-0007 3.67 3.81
5536-43359-0007 11.89 12.32
5536-43359-0007 16.15 16.24
5536-43359-0008 1.85 2.01
5536-43359-0009 2.59 2.81
5536-43359-0009 4.63 5.01
5536-43359-0009 5.60 5.75
5536-43359-0011 5.67 5.84
5536-43359-0011 14.61 14.68
5536-43359-0013 3.37 3.89
5536-43359-0013 4.11 4.22
5536-43359-0014 2.07 2.21
5536-43359-0014 3.17 3.82
5536-43359-0016 3.66 3.89
5536-43359-0016 4.18 4.41
5536-43359-0017 0.86 0.94
5536-43359-0017 4.02 4.08
5536-43363-0000 0.35 1.23
5536-43363-0002 2.29 2.37
5536-43363-0002 3.38 3.91
5536-43363-0003 4.04 4.35
5536-43363-0003 5.99 6.14
5536-43363-0004 5.88 6.30
5536-43363-0006 1.45 1.59
5536-43363-0006 8.55 8.73
5536-43363-0008 4.95 5.47
5536-43363-0008 6.67 6.74
5536-43363-0009 2.12 2.46
5536-43363-0009 3.98 4.49
5536-43363-0009 7.83 8.17
5536-43363-0009 11.44 11.61
5536-43363-0009 13.49 13.80
5536-43363-0009 15.53 15.73
5536-43363-0010 1.94 2.29
5536-43363-0010 5.84 5.98
5536-43363-0013 4.82 5.19
5536-43363-0013 5.55 5.62
5536-43363-0016 1.96 2.22
5536-43363-0018 0.94 1.05
5536-43363-0018 6.31 6.40
5694-64025-0002 2.24 2.83
5694-64025-0002 4.84 5.03
5694-64025-0003 1.38 1.72
5694-64025-0003 3.93 4.56
5694-64025-0004 2.41 2.60
5694-64025-0006 0.77 1.41
5694-64025-0007 1.47 2.09
5694-64025-0008 1.39 1.47
5694-64025-0010 8.58 8.79
5694-64025-0010 15.56 15.66
5694-64025-0010 17.21 17.31
5694-64025-0011 4.22 4.38
5694-64025-0013 2.94 3.44
5694-64025-0014 0.68 0.83
5694-64025-0014 5.87 6.04
5694-64025-0014 11.26 11.37
5694-64025-0014 11.99 12.19
5694-64025-0014 14.93 15.07
5694-64025-0016 4.07 4.13
5694-64025-0016 6.38 6.51
5694-64025-0016 8.95 9.06
5694-64025-0017 1.30 1.40
5694-64025-0018 1.18 1.34
5694-64025-0020 5.45 5.56
5694-64025-0021 1.21 1.46
5694-64025-0021 4.75 5.46
5694-64025-0023 4.38 4.66
5694-64029-0001 1.44 2.11
5694-64029-0009 3.11 3.16
5694-64029-0011 2.73 3.06
5694-64029-0011 6.92 7.40
5694-64029-0012 3.98 4.35
5694-64029-0013 2.09 2.17
5694-64029-0014 2.76 2.86
5694-64029-0016 1.91 2.37
5694-64029-0018 1.39 1.78
5694-64029-0021 0.42 0.89
5694-64029-0021 1.67 1.74
5694-64029-0021 3.71 4.02
5694-64029-0021 4.85 4.99
5694-64029-0022 3.66 3.96
5694-64029-0024 1.36 1.44
5694-64029-0024 6.87 7.16
5694-64029-0025 0.83 1.01
5694-64029-0026 3.13 3.42
5694-64029-0028 2.32 2.61
5694-64029-0028 3.50 3.87
5694-64029-0030 2.32 2.51
5694-64029-0031 1.19 1.28
5694-64029-0031 3.84 3.96
5694-64029-0031 5.61 5.92
5694-64038-0002 4.45 4.53
5694-64038-0004 3.79 3.99
5694-64038-0010 4.46 4.97
5694-64038-0011 1.55 1.67
5694-64038-0014 0.48 0.62
5694-64038-0014 3.39 3.88
5694-64038-0017 9.34 9.42
5694-64038-0017 12.47 12.56
5694-64038-0018 1.32 1.46
5694-64038-0018 2.18 2.28
5694-64038-0018 4.76 4.79
5694-64038-0018 4.79 4.97
5694-64038-0018 6.25 6.94
5694-64038-0019 1.41 1.50
5694-64038-0019 2.24 2.63
5694-64038-0021 2.42 3.03
5694-64038-0022 4.48 4.92
5694-64038-0025 1.85 1.91
5895-34615-0000 0.52 0.74
5895-34615-0010 1.79 1.91
5895-34615-0012 9.60 9.69
5895-34615-0012 10.11 10.34
5895-34615-0017 1.99 2.46
5895-34615-0019 2.30 2.47
5895-34615-0021 4.40 4.84
5895-34622-0000 2.31 2.98
5895-34622-0002 0.44 0.66
5895-34622-0003 2.64 2.78
5895-34622-0005 1.98 2.31
5895-34622-0005 2.94 3.04
5895-34622-0005 5.18 5.27
5895-34622-0008 2.65 3.06
5895-34622-0008 3.28 4.09
5895-34622-0009 6.93 7.15
5895-34622-0010 1.06 1.15
5895-34622-0011 14.60 15.26
5895-34622-0013 2.23 2.37
5895-34622-0013 9.62 9.90
5895-34622-0013 10.23 10.58
5895-34622-0013 12.11 12.64
5895-34622-0014 0.77 1.17
5895-34622-0014 2.18 2.68
5895-34622-0014 3.46 3.96
5895-34622-0017 2.96 3.09
5895-34622-0017 4.89 5.16
5895-34622-0018 4.29 4.64
5895-34622-0019 4.36 4.74
5895-34622-0019 4.74 4.82
5895-34622-0020 4.74 4.83
5895-34622-0023 4.01 4.53
5895-34629-0003 0.49 0.75
5895-34629-0006 1.84 2.13
5895-34629-0006 6.67 6.76
5895-34629-0007 2.20 2.60
5895-34629-0007 7.47 7.67
5895-34629-0008 3.64 3.98
5895-34629-0008 6.09 6.17
5895-34629-0008 9.37 9.94
5895-34629-0011 2.95 3.26
5895-34629-0011 5.87 6.09
5895-34629-0013 4.22 4.84
5895-34629-0018 2.47 2.58
5895-34629-0021 0.24 0.75
5895-34629-0021 4.76 4.93
5895-34629-0022 5.73 6.04
5895-34629-0023 3.78 4.14
5895-34629-0023 6.01 6.16
5895-34629-0024 1.76 1.97
5895-34629-0025 0.39 0.62
5895-34629-0025 0.62 1.21
5895-34629-0026 1.60 2.04
5895-34629-0026 7.14 7.80
5895-34629-0026 10.90 11.03
5895-34629-0027 2.88 3.28
5895-34629-0030 1.98 2.08
5895-34629-0030 7.22 7.56
5895-34629-0031 1.90 2.11
5895-34629-0033 1.67 1.83
5895-34629-0033 6.53 6.66
6241-61943-0000 2.31 2.37
6241-61943-0000 4.51 4.67
6241-61943-0003 1.56 1.89
6241-61943-0003 6.89 7.44
6241-61943-0008 2.93 3.41
6241-61943-0008 4.84 5.03
6241-61943-0008 6.59 6.62
6241-61943-0009 0.59 1.08
6241-61943-0009 1.54 1.63
6241-61943-0013 1.35 1.94
6241-61943-0014 0.32 0.48
6241-61943-0014 6.33 6.74
6241-61943-0017 2.58 2.98
6241-61943-0018 6.25 6.72
6241-61943-0019 0.37 0.46
6241-61943-0019 0.46 1.14
6241-61943-0022 1.61 2.00
6241-61943-0023 2.41 2.74
