Class 0
5536-43363-0009 8.84 8.94
5536-43363-0010 7.19 7.28
5536-43363-0010 7.85 7.92
5536-43363-0013 2.55 2.65
5536-43363-0015 1.71 1.82
5536-43363-0019 2.66 2.72
5694-64025-0009 1.16 1.26
5694-64025-0010 17.21 17.31
5694-64025-0011 1.64 1.71
5694-64025-0012 1.53 1.63
5694-64025-0014 6.98 7.06
5694-64025-0016 0.60 0.72
5694-64025-0016 9.28 9.38
5694-64025-0019 2.80 2.93
5694-64025-0020 3.71 3.76
5694-64025-0021 6.16 6.26
5694-64025-0022 5.61 5.73
5694-64029-0000 2.80 2.86
5694-64029-0007 2.94 3.03
5694-64029-0011 4.64 4.71
5694-64029-0013 4.03 4.11
5694-64029-0017 1.49 1.57
5694-64029-0020 1.82 1.91
5694-64029-0020 3.04 3.11
5694-64029-0020 6.68 6.77
5694-64029-0021 1.67 1.74
5694-64029-0021 3.62 3.71
5694-64029-0024 9.03 9.10
5694-64029-0029 1.28 1.40
5694-64038-0002 2.38 2.48
5694-64038-0003 3.83 3.91
5694-64038-0003 4.80 4.87
5694-64038-0010 1.48 1.62
5694-64038-0014 2.94 3.01
5694-64038-0015 4.10 4.18
5694-64038-0017 9.34 9.42
5694-64038-0017 12.47 12.56
5694-64038-0020 3.88 3.98
5694-64038-0022 5.08 5.25
5694-64038-0023 1.77 1.85
5694-64038-0025 3.86 3.97
5895-34615-0006 1.37 1.45
5895-34615-0007 2.40 2.52
5895-34615-0017 4.58 4.71
5895-34615-0021 10.28 10.38
5895-34622-0005 2.94 3.04
5895-34622-0005 5.18 5.27
5895-34622-0006 0.55 0.65
5895-34622-0011 11.60 11.72
5895-34622-0013 5.42 5.52
5895-34622-0015 2.18 2.28
5895-34622-0017 2.96 3.09
5895-34622-0019 2.82 2.90
5895-34622-0020 4.74 4.83
5895-34622-0022 2.07 2.19
5895-34622-0022 5.01 5.13
5895-34622-0023 2.24 2.34
5895-34622-0023 3.00 3.09
5895-34622-0023 3.93 4.01
5895-34622-0023 4.72 4.83
5895-34629-0004 1.54 1.64
5895-34629-0006 4.73 4.85
5895-34629-0006 6.67 6.76
5895-34629-0007 4.82 4.90
5895-34629-0008 6.09 6.17
5895-34629-0015 3.36 3.44
5895-34629-0018 2.15 2.25
5895-34629-0021 7.57 7.67
5895-34629-0025 3.74 3.86
5895-34629-0026 3.65 3.74
5895-34629-0026 10.90 11.03
5895-34629-0027 5.08 5.20
5895-34629-0030 1.98 2.08
5895-34629-0030 4.45 4.54
5895-34629-0033 1.92 2.03
6241-61943-0000 1.21 1.31
6241-61943-0000 2.31 2.37
6241-61943-0000 5.42 5.51
6241-61943-0003 6.39 6.49
6241-61943-0005 2.74 2.84
6241-61943-0005 3.23 3.30
6241-61943-0006 1.83 1.91
6241-61943-0009 2.70 2.80
6241-61943-0012 4.31 4.41
6241-61943-0013 5.67 5.78
6241-61943-0019 0.37 0.46
6241-61943-0020 2.75 2.85
6241-61943-0024 0.80 0.90
6241-61943-0024 4.76 4.85
6241-61943-0024 5.49 5.58
6241-61943-0027 8.96 9.04
6241-61943-0027 15.93 16.06
6241-61943-0027 16.56 16.64
6241-61946-0013 3.96 4.02
6241-61946-0020 6.09 6.19
6241-61946-0020 10.32 10.40
6241-61946-0022 2.12 2.20
6241-61946-0022 3.84 3.91
6241-61946-0022 5.26 5.36
6241-61946-0023 1.52 1.62
6241-61946-0023 4.40 4.46
6241-66616-0001 6.81 6.91
6241-66616-0005 1.94 2.01
6241-66616-0005 4.13 4.23
6241-66616-0005 9.22 9.34
6241-66616-0008 9.82 9.93
6241-66616-0008 15.62 15.70
6241-66616-0009 4.00 4.10
6241-66616-0009 9.96 10.09
6241-66616-0011 3.32 3.40
6241-66616-0013 2.20 2.29
6241-66616-0014 2.84 2.93
6241-66616-0016 2.58 2.66
6241-66616-0017 3.96 4.02
6241-66616-0018 3.69 3.78
6241-66616-0019 1.24 1.31
6241-66616-0019 3.05 3.12
6241-66616-0019 3.84 3.95
6241-66616-0022 2.94 3.02
6241-66616-0025 8.78 8.86
6295-244435-0001 2.28 2.37
6295-244435-0002 3.14 3.20
6295-244435-0006 0.30 0.39
6295-244435-0008 3.94 4.05
6295-244435-0009 5.91 6.00
6295-244435-0012 2.92 3.06
6295-244435-0012 3.64 3.74
6295-244435-0013 3.31 3.44
6295-244435-0017 3.92 4.02
6295-244435-0025 3.42 3.48
6295-244435-0030 3.76 3.85
6295-244435-0038 6.53 6.64
6295-244435-0039 0.74 0.83
6295-244435-0040 1.26 1.39
6295-64301-0000 4.04 4.17
6295-64301-0000 5.61 5.71
6295-64301-0006 1.14 1.24
6295-64301-0007 3.13 3.26
6295-64301-0010 6.95 7.07
6295-64301-0016 4.79 4.88
6295-64301-0020 2.66 2.77
6295-64301-0020 4.70 4.80
6295-64301-0021 4.45 4.56
6295-64301-0022 2.40 2.50
6295-64301-0022 8.42 8.51
6295-64301-0023 14.69 14.80
6295-64301-0023 19.04 19.14
6295-64301-0029 2.44 2.55
6295-64301-0029 4.29 4.37
6295-64301-0029 9.17 9.30
6313-66125-0006 1.78 1.88
6313-66125-0008 3.14 3.24
6313-66125-0009 1.93 2.01
6313-66125-0010 1.13 1.20
6313-66125-0011 4.46 4.55
6313-66125-0015 1.87 1.94
6313-66125-0016 4.99 5.08
6313-66125-0016 5.47 5.56
6313-66125-0016 6.17 6.27
6313-66125-0016 6.60 6.68
6313-66125-0023 0.62 0.72
6313-66125-0023 4.28 4.38
6313-66125-0026 1.54 1.62
6313-66125-0027 8.44 8.54
6313-66129-0001 5.15 5.24
6313-66129-0003 3.17 3.26
6313-66129-0010 3.09 3.17
6313-66129-0012 1.47 1.55
6313-66129-0014 2.85 2.93
6313-66129-0016 3.07 3.18
6313-66129-0018 1.90 1.99
6313-66129-0018 2.64 2.71
6313-66129-0021 4.83 4.93
6313-66129-0022 3.37 3.46
6313-66129-0025 3.92 3.98
6313-66129-0026 10.20 10.30
6313-66129-0029 4.92 5.02
6313-66129-0034 0.29 0.41
6313-66129-0034 5.13 5.20
6313-66129-0035 2.36 2.44
6313-76958-0002 2.30 2.36
6313-76958-0004 2.20 2.31
6313-76958-0005 2.46 2.59
6313-76958-0013 9.89 9.98
6313-76958-0014 6.41 6.50
6313-76958-0017 4.43 4.50
6313-76958-0018 5.04 5.13
6313-76958-0022 4.54 4.63
6313-76958-0022 5.24 5.33
6313-76958-0024 2.30 2.38
6319-275224-0002 3.75 3.85
6319-275224-0003 5.12 5.21
6319-275224-0006 0.94 1.04
6319-275224-0006 2.75 2.82
6319-275224-0006 4.59 4.71
6319-275224-0006 9.88 9.97
6319-275224-0008 6.07 6.16
6319-275224-0011 2.87 2.95
6319-275224-0011 4.60 4.71
6319-275224-0011 7.48 7.58
6319-275224-0011 8.58 8.69
6319-275224-0011 14.11 14.27
6319-275224-0011 17.20 17.32
6319-275224-0014 3.22 3.30
6319-275224-0017 5.34 5.45
6319-275224-0018 2.25 2.38
6319-275224-0020 3.82 3.90
6319-57405-0001 6.36 6.48
6319-57405-0003 5.75 5.85
6319-57405-0005 7.72 7.88
6319-57405-0009 1.22 1.30
6319-57405-0009 5.98 6.07
6319-57405-0012 3.46 3.54
6319-64726-0001 9.21 9.27
6319-64726-0002 7.52 7.60
6319-64726-0002 11.15 11.25
6319-64726-0004 2.24 2.34
6319-64726-0004 17.67 17.76
6319-64726-0005 2.04 2.14
6319-64726-0005 6.91 6.99
6319-64726-0009 1.71 1.82
6319-64726-0011 0.68 0.78
6319-64726-0011 3.19 3.29
6319-64726-0016 1.51 1.62
6319-64726-0016 2.60 2.69
6319-64726-0016 4.15 4.25
6319-64726-0016 5.06 5.15
6319-64726-0018 0.86 0.96
6319-64726-0019 10.98 11.08
6345-64257-0001 0.69 0.79
6345-64257-0001 5.84 5.93
6345-64257-0001 14.00 14.06
6345-64257-0001 17.89 17.95
6345-64257-0002 1.78 1.86
6345-64257-0003 4.90 4.97
6345-64257-0009 1.22 1.29
6345-64257-0009 10.19 10.25
6345-64257-0018 1.78 1.91
6345-93302-0000 6.92 7.07
6345-93302-0002 3.39 3.47
6345-93302-0002 4.13 4.23
6345-93302-0003 0.96 1.07
6345-93302-0006 0.84 0.93
6345-93302-0009 3.48 3.58
6345-93302-0010 2.88 2.95
6345-93302-0017 0.79 0.88
6345-93302-0019 3.01 3.12
6345-93302-0027 2.83 2.93
6345-93302-0029 7.34 7.43
6345-93306-0000 7.00 7.12
6345-93306-0000 7.65 7.75
6345-93306-0000 8.26 8.33
6345-93306-0000 15.48 15.55
6345-93306-0000 16.18 16.26
6345-93306-0000 18.12 18.20
6345-93306-0001 3.52 3.60
6345-93306-0001 4.52 4.62
6345-93306-0001 12.56 12.64
6345-93306-0002 4.27 4.34
6345-93306-0005 1.38 1.45
6345-93306-0013 9.80 9.87
6345-93306-0017 0.94 1.03
6345-93306-0017 1.77 1.83
6345-93306-0020 1.92 2.01
6345-93306-0021 0.59 0.69
6345-93306-0022 1.98 2.09
6345-93306-0023 0.97 1.03
6345-93306-0023 2.27 2.34
652-129742-0002 2.18 2.26
652-129742-0005 2.47 2.56
652-130726-0000 4.62 4.69
652-130726-0002 4.24 4.32
652-130726-0002 7.72 7.78
652-130726-0003 4.12 4.20
652-130726-0006 1.20 1.28
652-130726-0006 6.35 6.42
652-130726-0008 8.38 8.47
652-130726-0009 1.19 1.27
652-130726-0009 1.88 1.96
652-130726-0010 0.38 0.47
652-130726-0010 1.94 2.04
652-130726-0010 3.46 3.55
652-130726-0011 1.33 1.42
652-130726-0011 6.19 6.28
652-130726-0011 14.65 14.74
652-130726-0015 5.32 5.41
652-130726-0019 2.79 2.86
652-130726-0019 4.97 5.03
652-130726-0021 9.60 9.68
652-130726-0024 0.46 0.55
652-130726-0026 1.19 1.26
652-130726-0028 2.20 2.27
652-130726-0029 0.63 0.71
652-130726-0029 6.13 6.20
652-130726-0031 3.29 3.39
652-130726-0032 0.80 0.87
652-130726-0033 1.14 1.25
652-130726-0033 5.37 5.46
652-130726-0033 6.14 6.21
652-130737-0011 2.50 2.58
777-126732-0002 1.85 1.91
777-126732-0005 5.21 5.31
777-126732-0013 11.93 12.00
777-126732-0015 2.34 2.40
777-126732-0021 0.93 1.02
777-126732-0021 1.54 1.61
777-126732-0023 5.56 5.63
777-126732-0028 5.65 5.74
777-126732-0028 6.80 6.88
777-126732-0028 11.66 11.76
777-126732-0029 0.94 1.00
777-126732-0029 2.68 2.75
777-126732-0030 3.70 3.78
777-126732-0031 4.92 5.01
777-126732-0035 2.64 2.74
777-126732-0036 1.20 1.31
777-126732-0036 2.30 2.37
777-126732-0036 5.78 5.87
777-126732-0040 2.57 2.66
777-126732-0040 3.34 3.42
777-126732-0041 8.83 8.91
777-126732-0042 0.99 1.06
777-126732-0044 0.56 0.66
777-126732-0048 2.17 2.26
777-126732-0050 1.67 1.76
777-126732-0050 3.32 3.41
777-126732-0053 1.70 1.79
777-126732-0053 3.00 3.09
777-126732-0054 2.28 2.36
777-126732-0055 1.39 1.47
777-126732-0056 8.59 8.67
777-126732-0057 2.12 2.21
777-126732-0057 7.44 7.54
777-126732-0063 13.34 13.42
777-126732-0063 14.23 14.36
777-126732-0063 17.26 17.34
777-126732-0064 5.10 5.17
777-126732-0070 5.78 5.88
777-126732-0078 1.50 1.58
7850-111771-0004 4.99 5.05
7850-111771-0005 2.01 2.12
7850-111771-0007 9.88 10.02
7850-281318-0006 4.72 4.81
7850-281318-0013 2.19 2.29
7850-281318-0014 0.83 0.92
7850-281318-0016 2.40 2.52
7850-281318-0021 7.04 7.13
7850-281318-0022 0.57 0.67
7850-281318-0022 1.86 1.96
7850-286674-0000 4.70 4.79
7850-286674-0007 2.78 2.88
7850-286674-0009 2.73 2.82
7850-286674-0014 6.81 6.91
7850-73752-0003 11.12 11.22
7850-73752-0003 19.90 20.01
7850-73752-0006 6.63 6.71
7850-73752-0008 3.55 3.64
7850-73752-0008 7.98 8.07
7850-73752-0008 8.59 8.68
7850-73752-0009 5.29 5.37
7850-73752-0016 2.31 2.40
7850-73752-0017 0.70 0.77
7850-73752-0018 2.67 2.74
7850-73752-0018 5.56 5.71
7850-73752-0018 21.83 21.95
7850-73752-0018 25.90 25.99
7976-105575-0000 6.77 6.87
7976-105575-0004 1.81 2.01
7976-105575-0005 1.29 1.38
7976-105575-0006 4.13 4.25
7976-105575-0007 5.51 5.61
7976-105575-0008 4.44 4.52
7976-105575-0012 0.99 1.07
7976-105575-0013 1.42 1.53
7976-105575-0013 5.84 5.93
7976-105575-0013 8.62 8.72
7976-105575-0016 4.26 4.45
7976-105575-0024 3.10 3.18
7976-105575-0025 1.62 1.75
7976-105575-0029 5.32 5.42
7976-110124-0003 6.18 6.27
7976-110124-0005 3.12 3.20
7976-110124-0006 4.98 5.09
7976-110124-0006 5.85 5.94
7976-110124-0006 6.56 6.69
7976-110124-0006 9.16 9.26
7976-110124-0010 5.76 5.85
7976-110124-0013 2.87 2.97
7976-110124-0014 2.46 2.55
7976-110124-0015 1.48 1.57
7976-110124-0016 3.06 3.16
7976-110124-0021 2.52 2.62
7976-110124-0023 1.83 1.95
7976-110124-0024 1.96 2.06
7976-110523-0002 5.68 5.75
7976-110523-0003 4.78 4.87
7976-110523-0008 0.94 1.00
7976-110523-0009 2.85 2.93
7976-110523-0010 1.14 1.25
7976-110523-0010 7.85 7.94
7976-110523-0011 6.18 6.29
7976-110523-0012 6.98 7.09
7976-110523-0012 15.40 15.47
7976-110523-0014 3.88 4.05
7976-110523-0017 1.25 1.34
7976-110523-0017 4.78 4.86
8297-275154-0001 3.62 3.71
8297-275154-0002 1.66 1.74
8297-275154-0002 3.92 4.00
8297-275154-0003 2.47 2.54
8297-275154-0010 5.36 5.43
8297-275154-0027 1.08 1.15
8297-275154-0027 6.84 6.92
8297-275154-0027 7.55 7.63
8297-275155-0000 0.70 0.80
8297-275155-0000 8.47 8.59
8297-275155-0000 9.60 9.70
8297-275155-0002 1.88 1.97
8297-275155-0004 4.32 4.42
8297-275155-0015 2.11 2.20
8297-275155-0017 5.13 5.22
8297-275155-0017 6.80 6.92
8297-275155-0031 3.76 3.85
8297-275155-0032 1.83 1.89
8297-275156-0001 1.10 1.18
8297-275156-0002 1.30 1.39
8297-275156-0002 3.89 3.97
8297-275156-0005 0.73 0.82
8297-275156-0007 0.88 1.01
84-121123-0002 5.98 6.08
84-121123-0003 0.47 0.56
84-121123-0005 1.79 1.91
84-121123-0005 14.87 14.97
84-121123-0008 4.28 4.36
84-121123-0017 1.24 1.32
84-121123-0020 1.81 1.88
84-121123-0023 3.82 3.92
84-121123-0024 4.75 4.83
84-121123-0024 6.18 6.26
84-121123-0024 7.53 7.64
84-121123-0024 9.45 9.56
84-121123-0025 1.12 1.19
84-121123-0026 5.31 5.40
84-121123-0026 5.66 5.73
84-121123-0026 8.60 8.69
84-121550-0000 5.07 5.16
84-121550-0002 7.06 7.18
84-121550-0009 3.86 3.98
84-121550-0010 2.89 3.00
84-121550-0013 14.80 14.90
84-121550-0016 7.47 7.56
84-121550-0017 1.38 1.49
84-121550-0017 6.16 6.25
84-121550-0019 1.35 1.45
84-121550-0020 0.77 0.88
84-121550-0023 0.32 0.46
84-121550-0024 6.54 6.69
84-121550-0026 8.35 8.45
84-121550-0029 6.06 6.18
84-121550-0030 0.71 0.84
84-121550-0031 3.10 3.20
84-121550-0032 6.68 6.77
84-121550-0035 2.90 2.98
8842-302196-0000 12.08 12.16
8842-302196-0006 4.14 4.21
8842-302196-0008 1.56 1.62
8842-302196-0012 1.84 1.92
8842-302201-0008 0.70 0.80
8842-302201-0008 3.39 3.46
8842-302201-0008 4.71 4.80
8842-302201-0011 0.38 0.49
8842-302201-0012 3.24 3.34
8842-302201-0013 0.38 0.45
8842-302201-0014 2.48 2.56
8842-302201-0014 8.28 8.36
8842-302201-0014 9.98 10.08
8842-302201-0015 2.60 2.68
8842-302203-0002 4.52 4.59
8842-302203-0010 5.57 5.66
8842-304647-0006 12.75 12.81
8842-304647-0009 3.52 3.58
8842-304647-0013 2.46 2.55

Class 1
1272-128104-0002 3.74 4.14
1272-128104-0003 5.57 6.08
1272-128104-0004 4.95 5.37
1272-128104-0004 21.06 21.30
1272-128104-0004 27.71 28.15
1272-128104-0005 6.02 6.34
1272-128104-0007 4.68 5.18
1272-135031-0000 2.72 3.32
1272-135031-0003 1.83 2.22
1272-135031-0010 4.55 5.24
1272-135031-0015 3.43 3.64
1272-135031-0017 2.81 3.30
1272-135031-0022 1.01 1.33
1272-135031-0023 4.83 5.21
1272-135031-0024 2.26 2.62
1272-135031-0024 8.87 9.28
1272-141231-0002 10.03 10.47
1272-141231-0006 1.70 1.93
1272-141231-0012 5.71 6.14
1272-141231-0014 3.60 4.01
1272-141231-0015 3.26 3.62
1272-141231-0018 2.14 2.60
1272-141231-0021 2.38 2.62
1272-141231-0023 6.41 6.78
1272-141231-0030 3.68 4.06
1462-170138-0000 7.11 7.58
1462-170138-0001 2.01 2.18
1462-170138-0005 8.18 8.83
1462-170138-0011 2.87 3.11
1462-170138-0011 8.39 8.54
1462-170138-0012 1.12 1.36
1462-170138-0021 2.35 2.52
1462-170138-0022 2.77 3.10
1462-170138-0023 3.59 3.81
1462-170138-0024 1.42 1.64
1462-170138-0024 6.56 6.93
1462-170138-0024 9.29 9.56
1462-170138-0027 2.68 2.92
1462-170142-0001 4.03 4.44
1462-170142-0004 3.98 4.16
1462-170142-0005 2.31 2.69
1462-170142-0005 8.48 8.66
1462-170142-0008 2.73 3.02
1462-170142-0016 4.07 4.40
1462-170142-0019 4.48 4.90
1462-170142-0021 3.99 4.23
1462-170142-0021 5.40 5.71
1462-170142-0031 1.63 1.91
1462-170142-0033 2.35 2.53
1462-170142-0038 2.05 2.25
1462-170142-0039 0.88 1.19
1462-170145-0000 9.32 9.81
1462-170145-0003 3.45 3.70
1462-170145-0015 2.14 2.52
1673-143396-0000 3.26 3.42
1673-143396-0000 9.66 9.88
1673-143396-0001 2.00 2.28
1673-143396-0001 3.83 4.07
1673-143396-0001 6.99 7.32
1673-143396-0004 12.64 13.05
1673-143396-0004 18.20 18.37
1673-143396-0005 4.63 4.94
1673-143396-0006 6.32 6.74
1673-143396-0006 8.51 8.75
1673-143396-0006 12.34 12.57
1673-143396-0008 4.80 5.05
1673-143396-0008 7.29 7.53
1673-143396-0008 11.68 12.11
1673-143396-0008 14.19 14.36
1673-143396-0009 6.74 6.94
1673-143396-0009 9.47 9.65
1673-143396-0009 12.05 12.37
1673-143396-0010 5.24 5.52
1673-143396-0011 4.28 4.62
1673-143396-0011 10.69 11.01
1673-143396-0012 5.39 5.77
1673-143396-0012 8.45 8.77
1673-143396-0013 3.87 4.06
1673-143396-0013 10.55 10.89
1673-143396-0014 10.57 10.89
1673-143396-0016 6.96 7.35
1673-143396-0017 3.83 4.13
1673-143396-0018 4.98 5.23
1673-143396-0019 2.72 3.01
1673-143396-0019 5.01 5.23
1673-143396-0019 10.59 10.87
1673-143396-0020 7.32 7.52
1673-143397-0000 6.32 6.67
1673-143397-0001 5.71 5.95
1673-143397-0003 9.12 9.34
1673-143397-0004 5.37 5.58
1673-143397-0004 8.75 9.10
1673-143397-0006 2.59 2.83
1673-143397-0006 5.29 5.53
1673-143397-0008 2.01 2.19
1673-143397-0010 6.32 6.66
1673-143397-0011 3.42 3.65
1673-143397-0011 6.05 6.35
1673-143397-0012 1.54 1.70
1673-143397-0012 3.41 3.66
1673-143397-0012 6.42 6.82
1673-143397-0013 3.46 3.80
1673-143397-0014 6.79 7.07
1673-143397-0016 13.38 13.59
1673-143397-0017 2.62 2.95
1673-143397-0019 3.42 3.68
174-168635-0002 2.62 2.86
174-168635-0003 9.42 9.81
174-168635-0004 8.88 9.14
174-168635-0008 3.03 3.20
174-168635-0012 2.84 3.06
174-168635-0018 1.94 2.20
174-168635-0018 23.75 24.05
174-50561-0001 10.01 10.38
174-50561-0007 8.38 8.68
174-50561-0008 10.80 11.43
174-50561-0008 13.75 14.16
174-50561-0010 7.13 7.33
174-50561-0010 9.69 10.32
174-50561-0013 8.08 8.40
174-50561-0015 5.59 6.01
174-50561-0015 13.88 14.25
174-84280-0007 3.09 3.34
174-84280-0007 4.24 4.39
174-84280-0008 2.48 2.74
174-84280-0009 1.68 1.93
174-84280-0012 4.83 5.12
174-84280-0015 9.48 9.69
1919-142785-0001 7.57 7.82
1919-142785-0002 5.52 5.75
1919-142785-0003 2.86 3.24
1919-142785-0005 9.66 10.04
1919-142785-0007 3.40 3.58
1919-142785-0007 24.36 24.65
1919-142785-0008 16.78 17.24
1919-142785-0008 18.71 19.14
1919-142785-0010 3.87 4.30
1919-142785-0011 5.98 6.26
1919-142785-0011 10.41 10.72
1919-142785-0012 3.92 4.20
1919-142785-0013 1.20 1.50
1919-142785-0013 3.61 3.95
1919-142785-0014 5.19 5.56
1919-142785-0017 3.57 3.84
1919-142785-0019 2.62 2.96
1919-142785-0019 4.93 5.23
1919-142785-0020 2.91 3.32
1919-142785-0022 3.43 3.86
1919-142785-0026 3.25 3.61
1919-142785-0027 2.20 2.70
1919-142785-0027 7.66 8.00
1919-142785-0030 3.87 4.16
1919-142785-0031 2.23 2.48
1919-142785-0032 2.24 2.53
1919-142785-0033 3.23 3.52
1919-142785-0034 1.67 2.04
1919-142785-0036 3.64 4.01
1919-142785-0036 7.67 8.09
1919-142785-0036 11.11 11.38
1919-142785-0038 1.09 1.47
1919-142785-0040 1.94 2.26
1919-142785-0041 9.82 10.28
1919-142785-0044 1.65 2.01
1919-142785-0044 3.22 3.49
1919-142785-0047 13.51 13.85
1919-142785-0049 3.43 3.72
1919-142785-0049 9.66 10.05
1919-142785-0053 3.35 3.77
1919-142785-0053 8.96 9.29
1919-142785-0055 5.42 5.80
1919-142785-0061 4.37 4.75
1919-142785-0061 14.91 15.27
1988-147956-0000 2.70 3.05
1988-147956-0000 9.22 9.71
1988-147956-0000 10.69 11.03
1988-147956-0001 3.42 3.79
1988-147956-0004 2.91 3.35
1988-147956-0007 3.88 4.38
1988-147956-0008 7.06 7.71
1988-147956-0015 1.94 2.31
1988-147956-0020 1.63 2.07
1988-147956-0022 4.40 5.05
1988-147956-0026 4.32 4.70
1988-147956-0028 2.17 2.62
1988-148538-0000 10.69 10.82
1988-148538-0001 0.89 1.03
1988-148538-0002 2.17 2.36
1988-148538-0005 4.44 4.63
1988-148538-0005 8.41 8.57
1988-148538-0006 1.46 1.64
1988-148538-0006 5.21 5.61
1988-148538-0006 7.08 7.29
1988-148538-0006 9.25 9.60
1988-148538-0006 19.13 19.32
1988-148538-0009 5.28 5.46
1988-148538-0012 3.30 3.76
1988-148538-0015 5.59 5.74
1988-148538-0015 7.60 8.00
1988-24833-0002 1.32 1.67
1988-24833-0007 2.82 3.37
1988-24833-0009 3.47 3.80
1988-24833-0019 1.27 1.56
1988-24833-0023 1.25 1.49
1993-147149-0000 5.39 5.79
1993-147149-0001 2.71 3.05
1993-147149-0002 3.75 4.05
1993-147149-0003 1.01 1.38
1993-147149-0003 3.26 3.50
1993-147149-0003 5.14 5.48
1993-147149-0003 6.04 6.31
1993-147149-0003 8.46 8.78
1993-147149-0003 10.71 10.98
1993-147149-0005 3.27 3.55
1993-147149-0005 4.92 5.32
1993-147149-0006 8.49 8.92
1993-147149-0006 12.92 13.34
1993-147149-0006 16.77 17.20
1993-147149-0007 3.04 3.60
1993-147149-0009 6.44 6.93
1993-147149-0009 8.33 8.75
1993-147149-0009 12.82 13.31
1993-147149-0015 1.49 1.79
1993-147149-0018 9.24 9.74
1993-147149-0019 2.96 3.55
1993-147149-0020 8.18 8.53
1993-147149-0022 9.32 9.88
1993-147149-0023 2.62 3.27
1993-147149-0023 6.33 6.92
1993-147149-0024 2.71 3.06
1993-147149-0024 6.26 6.58
1993-147149-0025 1.65 2.01
1993-147149-0025 5.00 5.34
1993-147149-0025 6.97 7.22
1993-147149-0027 3.79 4.07
1993-147149-0027 6.90 7.23
1993-147149-0027 9.94 10.31
1993-147149-0029 6.88 7.26
1993-147149-0030 7.16 7.60
1993-147964-0000 3.48 3.88
1993-147964-0000 6.38 6.72
1993-147964-0004 4.27 4.45
1993-147964-0005 2.26 2.85
1993-147964-0005 5.20 5.52
1993-147964-0007 3.55 3.92
1993-147964-0010 3.32 3.80
1993-147965-0002 2.95 3.32
1993-147965-0002 5.66 5.91
1993-147965-0003 4.19 4.78
1993-147966-0000 6.67 7.02
1993-147966-0001 7.36 7.89
1993-147966-0004 1.08 1.55
2035-147960-0002 6.27 6.50
2035-147960-0003 2.84 3.00
2035-147960-0005 3.28 3.55
2035-147960-0010 3.86 4.21
2035-147961-0021 5.84 6.21
2035-147961-0025 3.42 3.77
2035-147961-0032 9.10 9.33
2035-152373-0001 3.38 3.72
2035-152373-0001 10.86 11.29
2035-152373-0002 5.51 5.79
2035-152373-0004 3.28 3.69
2035-152373-0006 1.16 1.46
2035-152373-0007 9.32 9.82
2035-152373-0010 3.06 3.37
2035-152373-0013 3.58 3.83
2035-152373-0013 14.08 14.61
2035-152373-0017 6.28 6.51
2078-142845-0004 1.04 1.43
2078-142845-0004 5.64 6.08
2078-142845-0004 9.93 10.38
2078-142845-0004 14.00 14.33
2078-142845-0004 17.56 17.84
2078-142845-0005 15.00 15.41
2078-142845-0006 5.27 5.54
2078-142845-0007 6.44 6.99
2078-142845-0010 3.19 3.46
2078-142845-0013 2.93 3.21
2078-142845-0014 5.16 5.49
2078-142845-0015 0.92 1.47
2078-142845-0017 1.25 1.52
2078-142845-0020 0.95 1.38
2078-142845-0025 20.68 21.13
2078-142845-0027 3.97 4.29
2078-142845-0028 4.03 4.51
2078-142845-0028 5.41 5.73
2078-142845-0028 7.41 7.75
2078-142845-0030 5.07 5.37
2078-142845-0031 12.72 13.09
2078-142845-0032 4.08 4.38
2078-142845-0032 7.30 7.74
2078-142845-0032 10.41 10.72
2078-142845-0037 3.30 3.65
2078-142845-0037 7.42 7.90
2078-142845-0039 3.67 4.05
2078-142845-0039 18.59 18.89
2078-142845-0043 17.20 17.50
2078-142845-0045 4.53 4.84
2078-142845-0047 5.14 5.41
2078-142845-0050 1.07 1.42
2078-142845-0051 7.41 7.68
2086-149214-0000 3.83 4.12
2086-149214-0000 7.06 7.34
2086-149214-0001 3.63 3.99
2086-149214-0002 3.33 3.69
2086-149214-0002 12.69 12.92
2086-149214-0003 2.26 2.78
2086-149214-0004 3.30 3.60
2086-149220-0000 10.18 10.37
2086-149220-0001 4.75 5.00
2086-149220-0002 3.73 3.98
2086-149220-0002 11.19 11.58
2086-149220-0002 13.80 14.09
2086-149220-0003 2.94 3.46
2086-149220-0003 7.29 7.51
2086-149220-0003 17.78 18.08
2086-149220-0004 3.03 3.24
2086-149220-0005 2.47 2.90
2086-149220-0006 4.02 4.37
2086-149220-0006 8.19 8.54
2086-149220-0008 4.93 5.36
2086-149220-0009 3.90 4.32
2086-149220-0009 6.41 6.90
2086-149220-0010 2.75 3.00
2086-149220-0010 5.84 6.27
2086-149220-0011 2.32 2.53
2086-149220-0011 4.72 5.06
2086-149220-0011 5.99 6.41
2086-149220-0012 7.46 7.59
2086-149220-0012 11.58 11.86
2086-149220-0013 3.47 3.78
2086-149220-0013 5.36 5.73
2086-149220-0013 8.58 8.92
2086-149220-0013 14.75 15.08
2086-149220-0014 4.33 4.69
2086-149220-0015 4.27 4.72
2086-149220-0015 6.01 6.28
2086-149220-0016 4.27 4.62
2086-149220-0017 2.80 3.23
2086-149220-0018 1.38 1.67
2086-149220-0019 2.35 2.71
2086-149220-0019 10.76 11.00
2086-149220-0023 5.15 5.60
2086-149220-0025 3.42 3.77
2086-149220-0026 2.63 2.94
2086-149220-0027 2.42 2.66
2086-149220-0029 2.67 3.00
2086-149220-0031 4.81 5.15
