Class 0
3853-163249-0030 15.02 15.16
3853-163249-0033 0.47 0.57
3853-163249-0036 13.92 14.41
3853-163249-0036 14.41 14.59
3853-163249-0036 15.87 16.07
3853-163249-0037 1.98 2.39
3853-163249-0037 4.59 4.78
3853-163249-0038 2.47 2.64
3853-163249-0040 2.51 2.69
3853-163249-0044 1.66 2.01
3853-163249-0044 3.12 3.50
3853-163249-0046 7.83 8.20
3853-163249-0047 4.65 4.78
3853-163249-0047 8.41 8.70
3853-163249-0048 3.73 3.85
3853-163249-0051 3.48 3.69
3853-163249-0051 4.42 4.65
3853-163249-0053 9.92 10.25
3853-163249-0054 16.45 16.53
3853-163249-0055 2.76 3.02
422-122949-0000 9.29 9.41
422-122949-0001 6.43 6.85
422-122949-0001 7.98 8.33
422-122949-0003 1.79 1.87
422-122949-0003 13.68 14.24
422-122949-0004 1.56 2.30
422-122949-0005 0.88 1.61
422-122949-0005 6.37 6.43
422-122949-0006 2.30 2.76
422-122949-0006 7.92 8.06
422-122949-0006 8.06 8.56
422-122949-0006 13.83 14.29
422-122949-0007 4.90 5.30
422-122949-0007 8.39 8.73
422-122949-0009 5.50 5.86
422-122949-0009 15.58 15.68
422-122949-0010 12.83 12.90
422-122949-0010 27.66 27.74
422-122949-0012 5.06 6.16
422-122949-0013 11.26 11.85
422-122949-0013 30.43 30.51
422-122949-0015 1.30 1.67
422-122949-0018 10.03 10.60
422-122949-0018 11.27 11.36
422-122949-0019 1.53 2.07
422-122949-0019 4.88 5.27
422-122949-0020 6.65 6.80
422-122949-0020 11.96 12.92
422-122949-0022 5.62 5.70
422-122949-0022 8.65 8.98
422-122949-0023 3.37 3.70
422-122949-0023 4.20 4.23
422-122949-0024 6.51 6.65
422-122949-0025 15.78 16.02
422-122949-0026 2.94 3.48
422-122949-0026 5.22 5.79
422-122949-0031 4.68 5.07
422-122949-0032 2.51 2.97
422-122949-0033 0.64 0.67
5338-24615-0000 5.07 5.14
5338-24615-0000 6.11 6.64
5338-24615-0000 7.05 7.30
5338-24615-0000 8.73 9.58
5338-24615-0002 3.70 4.47
5338-24615-0002 13.83 13.91
5338-24615-0002 28.63 28.76
5338-24615-0003 1.80 1.93
5338-24615-0003 4.12 4.33
5338-24615-0003 7.68 8.51
5338-24615-0004 19.61 19.80
5338-24615-0004 21.25 21.41
5338-24615-0005 3.25 3.40
5338-24615-0006 1.15 1.66
5338-24615-0006 4.99 5.10
5338-24615-0007 9.07 9.81
5338-24615-0008 4.16 4.26
5338-24615-0012 4.15 4.30
5338-24615-0014 1.28 1.66
5338-24615-0014 6.52 6.62
5338-24640-0001 8.53 8.72
5338-24640-0003 5.01 5.51
5338-24640-0004 5.17 5.27
5338-24640-0005 3.09 3.18
5338-24640-0005 6.55 6.90
5338-24640-0008 6.06 6.16
5338-24640-0009 2.02 2.27
5338-284437-0000 4.39 4.55
5338-284437-0001 5.74 6.16
5338-284437-0004 1.76 2.02
5338-284437-0004 4.73 4.76
5338-284437-0008 8.07 8.81
5338-284437-0011 0.41 0.60
5338-284437-0011 2.91 3.10
5338-284437-0016 2.86 3.27
5338-284437-0020 4.08 4.20
5338-284437-0020 5.64 5.76
5338-284437-0022 2.48 2.81
5338-284437-0022 8.97 9.09
5338-284437-0026 0.99 1.05
5338-284437-0026 3.13 3.20
5338-284437-0032 1.79 2.44
5536-43358-0000 2.06 2.23
5536-43358-0002 3.79 3.94
5536-43358-0002 3.94 4.52
5536-43358-0002 7.82 7.94
5536-43358-0004 2.93 3.05
5536-43358-0005 0.32 0.55
5536-43358-0005 1.06 1.61
5536-43358-0005 2.66 2.82
5536-43358-0005 4.04 4.17
5536-43358-0005 6.67 6.95
5536-43358-0006 1.92 2.46
5536-43358-0008 13.05 13.47
5536-43358-0009 0.72 0.88
5536-43358-0009 4.61 4.68
5536-43358-0013 2.71 3.16
5536-43358-0013 3.67 4.18
5536-43359-0000 0.97 1.02
5536-43359-0002 8.38 8.72
5536-43359-0003 6.35 6.81
5536-43359-0005 1.59 1.90
5536-43359-0007 11.89 12.32
5536-43359-0009 2.59 2.81
5536-43359-0009 5.60 5.75
5536-43359-0011 5.67 5.84
5536-43359-0011 8.87 9.26
5536-43359-0013 3.37 3.89
5536-43359-0014 2.07 2.21
5536-43359-0016 3.66 3.89
5536-43359-0017 4.02 4.08
5536-43359-0018 0.20 0.42
5536-43363-0002 2.29 2.37
5536-43363-0003 4.04 4.35
5536-43363-0003 5.99 6.14
5536-43363-0004 5.88 6.30
5536-43363-0008 4.95 5.47
5536-43363-0009 2.12 2.46
5536-43363-0009 3.98 4.49
5536-43363-0009 11.44 11.61
5536-43363-0009 13.49 13.80
5536-43363-0009 15.53 15.73
5536-43363-0010 1.94 2.29
5536-43363-0013 5.55 5.62
5536-43363-0016 1.96 2.22
5536-43363-0018 0.94 1.05
5694-64025-0002 2.24 2.83
5694-64025-0002 4.84 5.03
5694-64025-0003 1.38 1.72
5694-64025-0007 1.47 2.09
5694-64025-0010 8.58 8.79
5694-64025-0014 0.68 0.83
5694-64025-0014 5.87 6.04
5694-64025-0014 11.26 11.37
5694-64025-0014 11.99 12.19
5694-64025-0014 14.93 15.07
5694-64025-0016 8.95 9.06
5694-64025-0017 1.30 1.40
5694-64025-0020 5.45 5.56
5694-64025-0021 1.21 1.46
5694-64029-0012 3.98 4.35
5694-64029-0013 2.09 2.17
5694-64029-0014 2.76 2.86
5694-64029-0018 1.39 1.78
5694-64029-0024 1.36 1.44
5694-64029-0025 0.83 1.01
5694-64029-0028 2.32 2.61
5694-64029-0028 3.50 3.87
5694-64029-0031 3.84 3.96
5694-64038-0001 3.21 3.65
5694-64038-0011 1.55 1.67
5694-64038-0014 3.39 3.88
5694-64038-0017 9.34 9.42
5694-64038-0017 12.47 12.56
5694-64038-0018 1.32 1.46
5694-64038-0018 4.76 4.79
5694-64038-0018 6.25 6.94
5694-64038-0019 1.41 1.50
5694-64038-0021 2.42 3.03
5694-64038-0025 1.43 1.74
5694-64038-0025 1.85 1.91
5694-64038-0025 2.91 3.35
5895-34615-0003 6.21 6.61
5895-34615-0012 9.60 9.69
5895-34615-0012 10.11 10.34
5895-34615-0015 0.35 0.53
5895-34615-0019 2.30 2.47
5895-34615-0021 4.40 4.84
5895-34622-0000 2.31 2.98
5895-34622-0002 0.44 0.66
5895-34622-0003 2.64 2.78
5895-34622-0005 1.98 2.31
5895-34622-0005 2.94 3.04
5895-34622-0007 0.37 0.52
5895-34622-0008 2.65 3.06
5895-34622-0008 3.28 4.09
5895-34622-0009 6.93 7.15
5895-34622-0011 9.89 9.99
5895-34622-0013 2.23 2.37
5895-34622-0013 10.23 10.58
5895-34622-0013 12.11 12.64
5895-34622-0014 0.77 1.17
5895-34622-0014 3.46 3.96
5895-34622-0017 2.96 3.09
5895-34622-0017 4.89 5.16
5895-34622-0018 4.29 4.64
5895-34622-0019 4.74 4.82
5895-34622-0020 4.74 4.83
5895-34622-0023 4.01 4.53
5895-34629-0003 0.49 0.75
5895-34629-0006 6.67 6.76
5895-34629-0007 2.20 2.60
5895-34629-0007 7.47 7.67
5895-34629-0008 3.64 3.98
5895-34629-0008 9.37 9.94
5895-34629-0011 5.87 6.09
5895-34629-0013 4.22 4.84
5895-34629-0015 4.38 4.72
5895-34629-0018 0.81 1.25
5895-34629-0018 2.47 2.58
5895-34629-0021 0.24 0.75
5895-34629-0021 4.76 4.93
5895-34629-0023 3.78 4.14
5895-34629-0023 6.01 6.16
5895-34629-0024 1.76 1.97
5895-34629-0025 0.62 1.21
5895-34629-0025 1.81 2.62
5895-34629-0026 1.60 2.04
5895-34629-0026 10.90 11.03
5895-34629-0027 2.88 3.28
5895-34629-0030 1.98 2.08
5895-34629-0031 1.90 2.11
5895-34629-0033 1.67 1.83
6241-61943-0008 2.93 3.41
6241-61943-0008 4.84 5.03
6241-61943-0008 6.59 6.62
6241-61943-0013 1.35 1.94
6241-61943-0014 6.33 6.74
6241-61943-0017 2.58 2.98
6241-61943-0018 6.25 6.72
6241-61943-0019 0.37 0.46
6241-61943-0019 0.46 1.14
6241-61943-0022 1.61 2.00
6241-61943-0023 2.41 2.74
6241-61943-0026 1.83 2.04
6241-61943-0026 6.60 6.91
6241-61943-0027 0.45 0.63
6241-61943-0027 2.78 3.10
6241-61943-0027 5.22 5.65
6241-61943-0027 15.93 16.06
6241-61946-0004 2.47 2.63
6241-61946-0005 1.87 2.08
6241-61946-0007 2.66 3.13
6241-61946-0015 1.69 2.10
6241-61946-0017 1.87 2.17
6241-61946-0018 1.04 1.21
6241-61946-0020 10.32 10.40
6241-61946-0022 5.26 5.36
6241-61946-0022 5.85 5.99
6241-66616-0000 2.60 2.88
6241-66616-0000 4.34 4.58
6241-66616-0001 2.69 3.17
6241-66616-0001 6.81 6.91
6241-66616-0002 3.05 3.42
6241-66616-0002 3.42 3.85
6241-66616-0003 2.66 2.80
6241-66616-0003 4.10 4.27
6241-66616-0004 0.47 0.71
6241-66616-0008 0.90 1.31
6241-66616-0008 15.62 15.70
6241-66616-0012 3.53 3.66
6241-66616-0013 2.64 2.96
6241-66616-0013 3.91 4.00
6241-66616-0014 1.82 1.94
6241-66616-0014 6.68 6.78
6241-66616-0016 4.16 4.59
6241-66616-0021 2.03 2.12
6241-66616-0024 1.46 1.58
6241-66616-0025 9.12 9.37
6295-244435-0001 3.84 4.02
6295-244435-0003 1.12 1.46
6295-244435-0004 2.14 2.24
6295-244435-0004 4.63 5.09
6295-244435-0018 4.32 4.47
6295-244435-0021 1.74 2.03
6295-244435-0022 3.65 3.84
6295-244435-0033 1.53 1.63
6295-244435-0033 3.97 4.05
6295-244435-0034 1.40 1.71
6295-244435-0034 2.50 3.21
6295-244435-0036 3.89 3.99
6295-244435-0037 0.67 0.97
6295-244435-0038 0.51 0.87
6295-64301-0000 3.87 4.04
6295-64301-0000 8.22 8.25
6295-64301-0000 9.28 9.58
6295-64301-0001 3.03 3.15
6295-64301-0002 0.52 0.74
6295-64301-0002 2.81 3.04
6295-64301-0004 1.45 1.72
6295-64301-0004 1.72 1.88
6295-64301-0006 2.82 2.95
6295-64301-0010 4.60 4.93
6295-64301-0011 4.71 4.80
6295-64301-0011 4.80 5.09
6295-64301-0012 4.94 5.24
6295-64301-0018 6.07 6.17
6295-64301-0022 3.02 3.60
6295-64301-0023 6.82 7.08
6295-64301-0023 14.69 14.80
6295-64301-0023 19.04 19.14
6295-64301-0024 4.35 4.74
6295-64301-0024 5.44 5.72
6295-64301-0025 4.39 4.82
6295-64301-0026 3.55 3.71
6295-64301-0028 9.27 9.54
6295-64301-0029 7.93 8.57
6295-64301-0030 2.26 2.54
6313-66125-0001 3.92 4.30
6313-66125-0003 1.88 2.27
6313-66125-0003 3.49 3.65
6313-66125-0004 1.53 1.62
6313-66125-0005 0.89 1.00
6313-66125-0007 0.60 0.79
6313-66125-0007 2.54 2.75
6313-66125-0008 3.14 3.24
6313-66125-0010 0.91 1.03
6313-66125-0012 0.28 0.39
6313-66125-0012 0.55 0.92
6313-66125-0015 1.87 1.94
6313-66125-0016 0.99 1.52
6313-66125-0022 1.44 1.53
6313-66125-0022 1.93 2.17
6313-66125-0022 2.39 2.50
6313-66125-0022 6.06 6.21
6313-66125-0023 1.24 1.64
6313-66125-0023 4.28 4.38
6313-66125-0023 6.66 7.17
6313-66125-0024 2.89 3.08
6313-66125-0025 1.56 1.99
6313-66125-0026 1.62 1.95
6313-66125-0027 4.39 4.51
6313-66125-0027 5.36 5.82
6313-66125-0027 5.82 6.12
6313-66125-0027 7.33 7.41
6313-66125-0027 13.31 13.41
6313-66129-0000 0.23 0.47
6313-66129-0001 2.61 2.81
6313-66129-0001 11.42 11.80
6313-66129-0005 1.87 1.90
6313-66129-0005 3.37 3.46
6313-66129-0007 0.79 0.97
6313-66129-0008 2.42 2.54
6313-66129-0008 2.54 2.79
6313-66129-0008 4.29 4.41
6313-66129-0014 1.71 1.75
6313-66129-0014 8.06 8.54
6313-66129-0016 0.44 0.83
6313-66129-0017 2.47 2.70
6313-66129-0018 3.65 3.98
6313-66129-0020 3.14 3.45
6313-66129-0021 0.20 0.34
6313-66129-0021 4.07 4.27
6313-66129-0021 6.22 6.64
6313-66129-0021 9.35 9.49
6313-66129-0023 1.61 1.95
6313-66129-0026 11.45 11.69
6313-66129-0027 3.42 3.81
6313-66129-0028 0.20 0.55
6313-66129-0029 1.06 1.29
6313-66129-0033 0.73 0.93
6313-66129-0033 4.72 4.81
6313-76958-0004 2.75 2.94
6313-76958-0005 4.86 5.18
6313-76958-0009 4.33 4.59
6313-76958-0012 3.92 4.03
6313-76958-0012 4.32 4.54
6313-76958-0013 9.89 9.98
6313-76958-0014 1.88 1.99
6313-76958-0017 1.15 1.49
6313-76958-0017 2.40 2.43
6313-76958-0018 5.04 5.13
6313-76958-0019 1.82 2.19
6313-76958-0028 1.48 1.74
6313-76958-0031 1.16 1.46
6319-275224-0000 2.33 2.71
6319-275224-0000 2.96 3.18
6319-275224-0000 3.58 3.83
6319-275224-0001 3.30 3.38
6319-275224-0001 3.38 4.07
6319-275224-0001 5.38 5.56
6319-275224-0001 9.76 10.06
6319-275224-0004 0.79 1.04
6319-275224-0006 2.09 2.48
6319-275224-0006 13.65 14.00
6319-275224-0008 7.34 8.03
6319-275224-0008 16.31 16.53
6319-275224-0008 17.38 17.98
6319-275224-0009 1.14 1.34
6319-275224-0009 3.39 4.21
6319-275224-0011 4.60 4.71
6319-275224-0011 5.90 6.37
6319-275224-0011 10.80 10.91
6319-275224-0011 14.11 14.27
6319-275224-0015 4.13 4.44
6319-275224-0018 2.07 2.25
6319-275224-0018 2.25 2.38
6319-275224-0018 3.42 3.71
6319-275224-0018 5.39 5.89
6319-275224-0019 2.35 2.65
6319-275224-0020 0.77 0.99
6319-57405-0001 4.41 4.56
6319-57405-0004 4.77 5.30
6319-57405-0004 5.30 5.71
6319-57405-0008 9.39 9.54
6319-57405-0009 6.55 6.68
6319-57405-0009 9.09 10.37
6319-64726-0000 2.59 2.64
6319-64726-0001 0.71 0.81
6319-64726-0001 1.18 1.74
6319-64726-0001 10.98 11.07
6319-64726-0002 9.34 9.49
6319-64726-0003 0.64 0.96
6319-64726-0003 1.60 1.98
6319-64726-0003 3.81 4.26
6319-64726-0004 10.42 10.68
6319-64726-0005 6.99 7.32
6319-64726-0006 0.92 1.12
6319-64726-0007 4.58 4.61
6319-64726-0007 7.40 8.10
6319-64726-0007 9.78 10.19
6319-64726-0010 1.01 1.09
6319-64726-0010 2.41 2.84
6319-64726-0011 1.48 1.87
6319-64726-0014 0.54 0.71
6319-64726-0015 3.64 3.78
6319-64726-0016 1.51 1.62
6319-64726-0018 1.66 1.76
6319-64726-0018 4.74 4.88
6319-64726-0018 12.07 12.26
6319-64726-0019 10.98 11.08
6319-64726-0020 1.56 1.66
6319-64726-0020 3.59 3.67
6345-64257-0000 1.51 1.99
6345-64257-0000 4.67 5.10
6345-64257-0000 10.06 10.61
6345-64257-0001 14.00 14.06
6345-64257-0003 4.97 5.51
6345-64257-0005 1.11 1.19
6345-64257-0009 2.75 2.90
6345-64257-0009 9.68 10.08
6345-64257-0013 2.92 3.09
6345-64257-0015 0.34 0.62
6345-93302-0000 5.59 5.90
6345-93302-0001 0.52 0.98
6345-93302-0003 0.85 0.96
6345-93302-0003 0.96 1.07
6345-93302-0004 3.22 3.42
6345-93302-0005 0.54 0.73
6345-93302-0005 7.66 8.37
6345-93302-0010 2.88 2.95
6345-93302-0012 0.29 0.47
6345-93302-0012 4.07 4.22
6345-93302-0014 2.93 3.05
6345-93302-0014 4.77 4.86
6345-93302-0017 1.95 2.03
6345-93302-0022 1.67 1.79
6345-93306-0000 12.73 13.02
6345-93306-0000 14.55 14.67
6345-93306-0000 16.18 16.26
6345-93306-0000 16.78 16.84
6345-93306-0000 18.12 18.20
6345-93306-0002 0.66 1.33
6345-93306-0012 0.32 0.47
6345-93306-0013 1.10 1.19
6345-93306-0015 3.15 3.45
6345-93306-0015 5.99 6.13
6345-93306-0016 1.25 1.57
6345-93306-0017 1.38 1.69
6345-93306-0018 3.14 3.31
6345-93306-0020 0.45 0.78
6345-93306-0020 2.01 2.30
6345-93306-0021 2.89 2.97
6345-93306-0023 10.67 10.76
6345-93306-0024 2.13 2.27
6345-93306-0024 5.92 6.23
6345-93306-0025 0.40 0.55
6345-93306-0025 7.67 7.76
652-129742-0004 0.55 0.72
652-129742-0007 0.94 0.99
652-129742-0010 2.06 2.14
652-130726-0000 1.86 2.36
652-130726-0001 3.71 4.22
652-130726-0002 2.07 2.18
652-130726-0002 11.00 11.15
652-130726-0004 3.43 3.92
652-130726-0004 6.02 6.53
652-130726-0008 7.61 8.17
652-130726-0011 1.42 1.80
652-130726-0011 11.67 11.83
652-130726-0011 14.49 14.65
652-130726-0015 5.20 5.32
652-130726-0017 4.65 4.83
652-130726-0018 0.64 0.94
652-130726-0018 2.50 3.01
652-130726-0021 1.09 1.52
652-130726-0021 9.60 9.68
652-130726-0021 10.66 10.73
652-130726-0022 8.06 8.62
652-130726-0025 0.90 0.93
652-130726-0026 3.41 3.59
652-130726-0026 4.76 5.01
652-130726-0029 3.39 3.64
652-130726-0030 0.61 0.72
652-130726-0030 1.83 2.14
652-130726-0031 3.29 3.39
652-130737-0006 2.72 2.86
652-130737-0010 4.70 4.82
777-126732-0003 1.83 2.06
777-126732-0003 5.26 5.43
777-126732-0003 5.43 6.01
777-126732-0005 0.90 1.48
777-126732-0005 6.96 7.33
777-126732-0007 0.94 1.62
777-126732-0007 6.32 6.77
777-126732-0009 0.54 0.69
777-126732-0010 0.79 1.08
777-126732-0010 1.36 1.62
777-126732-0013 3.04 3.14
777-126732-0014 2.49 2.96
777-126732-0014 6.48 6.60
777-126732-0019 1.52 1.90
777-126732-0020 1.10 1.76
777-126732-0023 4.44 4.57
777-126732-0025 1.50 1.66
777-126732-0025 2.26 2.85
777-126732-0025 7.21 7.32
777-126732-0029 1.44 1.47
777-126732-0030 6.00 6.19
777-126732-0031 2.67 2.81
777-126732-0040 4.32 4.73
777-126732-0043 2.24 2.54
777-126732-0044 0.56 0.66
777-126732-0044 2.64 3.08
777-126732-0049 0.87 1.05
777-126732-0053 2.29 2.51
777-126732-0054 2.21 2.28
777-126732-0057 2.80 3.38
777-126732-0057 6.66 6.98
777-126732-0059 3.56 3.65
777-126732-0060 5.93 6.49
777-126732-0063 13.34 13.42
777-126732-0063 17.26 17.34
777-126732-0066 7.09 7.65
777-126732-0067 3.44 3.80
777-126732-0070 5.62 5.78
777-126732-0072 0.94 1.30
777-126732-0073 1.67 2.07
777-126732-0073 2.99 3.22
777-126732-0074 2.62 2.85
777-126732-0075 1.86 1.96
777-126732-0079 4.02 4.48
777-126732-0079 4.92 5.27
777-126732-0079 8.73 8.93
7850-111771-0004 8.69 9.17
7850-111771-0006 1.94 2.15
7850-111771-0008 5.83 5.89
7850-281318-0001 2.11 2.43
7850-281318-0002 1.10 1.40
7850-281318-0008 0.75 1.26
7850-281318-0010 9.22 9.68
7850-281318-0013 1.82 2.19
7850-281318-0014 0.83 0.92
7850-281318-0017 1.74 2.00
7850-281318-0022 3.13 3.29
7850-286674-0000 2.14 2.52
7850-286674-0001 0.65 0.97
7850-286674-0002 1.32 1.68
7850-286674-0009 5.47 5.66
7850-286674-0010 7.66 8.08
7850-286674-0011 2.31 2.69
7850-286674-0014 4.23 4.30
7850-73752-0002 0.70 1.21
7850-73752-0002 5.78 6.54
7850-73752-0003 15.02 15.41
7850-73752-0003 21.97 22.21
7850-73752-0007 3.35 3.50
7850-73752-0007 9.34 9.46
7850-73752-0008 8.59 8.68
7850-73752-0008 9.96 10.31
7850-73752-0009 3.39 3.62
7850-73752-0010 12.83 12.97
7850-73752-0016 1.65 1.90
7850-73752-0018 5.56 5.71
7850-73752-0018 18.71 18.83
7976-105575-0000 6.77 6.87
7976-105575-0001 1.42 1.58
7976-105575-0002 1.46 2.07
7976-105575-0003 0.63 0.87
7976-105575-0003 5.95 6.45
7976-105575-0003 8.94 9.18
7976-105575-0005 5.29 5.56
7976-105575-0006 0.75 1.15
7976-105575-0006 1.57 1.60
7976-105575-0006 4.63 5.08
7976-105575-0008 5.37 5.49
7976-105575-0009 2.21 2.65
7976-105575-0011 1.41 1.92
7976-105575-0011 4.23 4.53
7976-105575-0013 8.62 8.72
7976-105575-0022 1.60 2.05
7976-105575-0024 3.91 4.05
7976-105575-0025 3.79 4.12
7976-105575-0027 1.55 1.87
7976-105575-0029 7.71 7.82
7976-110124-0001 2.90 3.30
7976-110124-0002 2.54 2.57
7976-110124-0002 4.92 5.08
7976-110124-0003 5.59 6.18
7976-110124-0004 0.51 0.91
7976-110124-0005 1.50 2.01
7976-110124-0005 2.39 2.55
7976-110124-0006 4.58 4.71
7976-110124-0006 8.34 8.84
7976-110124-0006 9.16 9.26
7976-110124-0008 4.09 4.50
7976-110124-0010 2.35 2.53
7976-110124-0010 5.76 5.85
7976-110124-0011 2.07 2.29
7976-110124-0011 2.83 3.10
7976-110124-0011 3.84 4.22
7976-110124-0012 2.50 3.01
7976-110124-0012 6.35 6.47
7976-110124-0014 2.46 2.55
7976-110124-0014 4.38 4.75
7976-110124-0015 1.16 1.48
7976-110124-0018 5.09 5.15
7976-110523-0002 5.03 5.20
7976-110523-0004 6.61 6.99
7976-110523-0008 1.45 1.52
7976-110523-0008 4.27 4.46
7976-110523-0008 4.49 4.71
7976-110523-0010 4.80 5.08
7976-110523-0011 6.79 6.98
7976-110523-0013 7.90 8.06
7976-110523-0019 0.47 0.74
8297-275154-0003 3.80 4.10
8297-275154-0006 9.86 10.02
8297-275154-0014 16.96 17.08
8297-275154-0018 1.25 1.55
8297-275154-0020 3.33 3.68
8297-275154-0021 3.48 3.72
8297-275155-0001 0.56 0.79
8297-275155-0004 4.42 5.05
8297-275155-0006 4.81 4.91
8297-275155-0011 6.28 6.43
8297-275155-0014 2.12 2.77
8297-275155-0015 4.88 5.19
8297-275155-0016 7.03 7.60
8297-275155-0017 1.64 1.78
8297-275155-0018 0.40 0.60
8297-275155-0022 3.44 3.82
8297-275156-0000 0.83 0.97
8297-275156-0000 1.59 2.24
8297-275156-0001 2.58 2.86
8297-275156-0002 1.66 2.36
8297-275156-0005 8.69 9.23
8297-275156-0006 0.80 1.07
8297-275156-0007 4.58 4.77
8297-275156-0009 6.48 6.65
8297-275156-0011 0.83 0.97
8297-275156-0011 2.37 2.63
84-121123-0002 5.98 6.08
84-121123-0002 7.66 8.06
84-121123-0002 10.39 10.53
84-121123-0005 1.48 1.58
84-121123-0005 1.79 1.91
84-121123-0005 6.89 6.95
84-121123-0005 10.94 11.06
84-121123-0005 11.75 12.10
84-121123-0008 2.18 2.77
84-121123-0011 3.14 3.25
84-121123-0012 1.47 1.50
84-121123-0012 1.50 1.78
84-121123-0016 3.20 3.35
84-121123-0017 3.90 4.00
84-121123-0017 6.08 6.30
84-121123-0021 1.03 1.11
84-121123-0023 3.82 3.92
84-121123-0025 0.38 0.88
84-121123-0028 2.13 2.24
84-121550-0000 0.56 0.95
84-121550-0000 6.41 6.73
84-121550-0004 2.29 2.96
84-121550-0004 6.63 7.01
84-121550-0005 6.18 6.57
84-121550-0006 4.07 4.50
84-121550-0007 1.31 1.34
84-121550-0008 1.33 1.73
84-121550-0011 6.45 6.67
84-121550-0013 14.80 14.90
84-121550-0013 15.74 15.88
84-121550-0016 7.12 7.36
84-121550-0019 6.39 6.76
84-121550-0020 0.88 1.24
84-121550-0023 1.72 1.94
84-121550-0030 0.23 0.52
84-121550-0031 2.57 2.75
84-121550-0031 5.73 6.03
84-121550-0031 6.03 6.33
84-121550-0032 3.59 4.11
84-121550-0033 1.31 1.77
84-121550-0033 5.08 5.11
84-121550-0035 2.90 2.98
8842-302196-0000 1.88 2.27
8842-302196-0001 1.97 2.02
8842-302196-0005 12.10 12.71
8842-302196-0005 13.67 13.74
8842-302196-0005 19.22 19.34
8842-302196-0009 4.27 4.37
8842-302196-0010 0.86 0.94
8842-302196-0010 1.99 2.05
8842-302201-0000 8.45 8.64
8842-302201-0000 9.34 9.50
8842-302201-0002 2.75 2.90
8842-302201-0003 2.20 2.59
8842-302201-0004 7.33 7.59
8842-302201-0006 0.88 1.21
8842-302201-0006 5.47 5.50
8842-302201-0006 8.64 9.09
8842-302201-0007 0.41 0.68
8842-302201-0008 0.20 0.58
8842-302201-0011 3.97 4.10
8842-302201-0012 0.47 0.95
8842-302201-0014 9.98 10.08
8842-302201-0015 2.60 2.68
8842-302201-0015 4.01 4.37
8842-302203-0002 12.24 12.34
8842-302203-0003 0.96 1.04
8842-302203-0005 6.24 6.37
8842-302203-0006 0.29 0.59
8842-302203-0010 1.68 1.77
8842-304647-0002 6.51 6.62
8842-304647-0002 13.81 13.99
8842-304647-0002 17.25 18.01
8842-304647-0006 3.49 3.63
8842-304647-0006 13.84 13.93
8842-304647-0009 3.52 3.58
8842-304647-0013 8.40 8.88

Class 1
1272-128104-0002 9.28 9.43
1272-128104-0008 4.61 5.12
1272-128104-0009 4.83 5.17
1272-135031-0005 4.32 4.62
1272-135031-0008 3.16 3.67
1272-135031-0010 7.38 7.50
1272-135031-0015 3.64 3.81
1272-135031-0017 2.22 2.81
1272-135031-0024 1.24 1.32
1272-141231-0002 2.40 2.94
1272-141231-0007 1.35 1.49
1272-141231-0014 0.82 0.97
1272-141231-0020 3.82 4.32
1272-141231-0023 5.71 5.89
1272-141231-0029 5.52 5.67
1462-170138-0003 2.17 2.32
1462-170138-0005 11.03 11.15
1462-170138-0006 7.47 7.56
1462-170138-0008 2.83 3.15
1462-170138-0011 7.89 7.98
1462-170138-0015 2.11 2.30
1462-170138-0027 3.68 3.98
1462-170142-0008 1.72 1.84
1462-170142-0019 1.47 2.30
1462-170142-0019 8.50 8.60
1462-170142-0019 8.75 9.10
1462-170142-0021 4.63 4.85
1462-170142-0039 0.88 1.19
1462-170142-0041 2.38 2.66
1462-170145-0002 1.91 2.39
1462-170145-0004 3.76 3.90
1462-170145-0009 2.04 2.27
1462-170145-0014 1.38 1.46
1462-170145-0019 0.67 0.89
1462-170145-0022 3.41 3.76
1462-170145-0022 5.24 5.38
1673-143396-0005 4.63 4.94
1673-143396-0006 8.01 8.51
1673-143396-0009 9.65 9.83
1673-143396-0010 2.29 2.50
1673-143396-0010 4.20 4.31
1673-143396-0011 11.76 11.91
1673-143396-0013 13.98 14.13
1673-143396-0014 3.30 3.84
1673-143396-0018 5.54 5.72
1673-143396-0019 0.98 1.53
1673-143396-0019 13.00 13.07
1673-143397-0004 0.96 1.67
1673-143397-0005 4.91 5.66
1673-143397-0008 2.72 2.79
1673-143397-0011 13.90 14.20
1673-143397-0013 4.41 4.87
1673-143397-0013 5.32 5.50
1673-143397-0019 10.10 10.43
174-168635-0002 0.51 0.79
174-168635-0003 9.81 9.97
174-168635-0007 5.54 5.81
174-168635-0008 2.07 2.52
174-168635-0008 6.68 7.72
174-168635-0016 3.18 3.34
174-168635-0018 12.23 12.71
174-168635-0019 5.03 5.80
174-50561-0001 7.17 7.46
174-50561-0015 14.25 14.54
174-84280-0001 1.81 2.00
174-84280-0001 17.25 17.39
174-84280-0003 2.39 3.03
174-84280-0004 14.83 14.86
174-84280-0014 1.50 1.85
1919-142785-0005 10.40 10.54
1919-142785-0013 1.89 2.07
1919-142785-0018 4.85 5.12
1919-142785-0021 0.66 1.06
1919-142785-0023 5.56 5.89
1919-142785-0033 5.85 6.23
1919-142785-0040 6.68 7.21
1919-142785-0043 5.62 5.71
1919-142785-0050 7.03 7.07
1919-142785-0051 7.47 7.73
1919-142785-0054 2.74 3.00
1919-142785-0054 6.74 7.31
1919-142785-0054 7.31 7.72
1919-142785-0056 0.52 1.04
1919-142785-0057 0.88 1.05
1919-142785-0057 2.69 2.82
