Class 0
7850-281318-0006 1.20 1.31
7850-281318-0021 2.86 2.90
7850-281318-0011 1.19 1.48
7850-281318-0022 2.47 2.95
7850-281318-0013 4.70 4.90
7850-281318-0019 2.45 2.68
7850-281318-0012 2.23 2.48
7850-281318-0017 4.38 4.71
7850-281318-0017 7.06 7.61
7850-281318-0017 8.24 8.71
7850-281318-0010 6.16 6.19
7850-281318-0000 2.03 2.34
7850-281318-0000 3.03 3.15
7850-111771-0004 3.56 3.87
7850-111771-0009 0.71 1.13
7850-111771-0009 4.63 5.23
7850-111771-0002 7.31 7.34
7850-111771-0000 0.75 1.49
7850-111771-0007 1.17 1.71
7850-111771-0001 2.87 3.27
7850-111771-0003 1.67 2.10
5895-34622-0010 1.35 1.87
5895-34622-0005 1.13 1.36
5895-34622-0005 1.98 2.31
5895-34622-0013 5.42 5.52
5895-34622-0004 3.96 4.29
5895-34622-0017 3.45 3.61
5895-34622-0020 0.00 0.54
5895-34622-0022 1.54 1.75
5895-34622-0022 3.52 3.99
5895-34622-0022 9.46 10.00
5895-34622-0023 2.34 2.37
5895-34622-0006 0.55 0.65
5895-34622-0006 1.87 2.17
5895-34622-0014 3.46 3.96
5895-34622-0021 0.52 0.66
5895-34622-0021 1.68 1.90
5895-34622-0016 1.78 1.99
5895-34622-0011 1.44 2.03
5895-34622-0011 3.38 3.49
5895-34622-0011 5.06 5.23
5895-34622-0019 5.16 5.44
5895-34622-0019 7.69 8.02
5895-34615-0006 0.47 0.78
5895-34615-0006 0.78 1.27
5895-34615-0016 7.20 7.85
5895-34615-0015 0.35 0.53
5895-34615-0015 2.02 2.59
5895-34615-0001 1.87 2.02
5895-34615-0021 11.51 11.77
5895-34615-0004 2.45 2.59
5895-34615-0017 3.58 3.89
5895-34629-0030 2.89 3.23
5895-34629-0030 4.54 4.83
5895-34629-0026 0.93 1.13
5895-34629-0006 3.28 3.56
5895-34629-0006 6.08 6.18
5895-34629-0012 1.32 1.46
5895-34629-0033 1.28 1.47
5895-34629-0023 4.77 5.17
5895-34629-0007 6.12 6.31
5895-34629-0021 2.19 2.81
5895-34629-0021 2.81 2.94
5895-34629-0016 1.36 1.47
5895-34629-0016 2.07 2.56
5895-34629-0022 1.94 2.10
5895-34629-0022 3.88 4.14
5895-34629-0031 3.27 3.57
5895-34629-0019 3.29 3.48
7976-110124-0004 4.57 4.74
7976-110124-0010 1.18 1.28
7976-110124-0010 3.26 3.49
7976-110124-0010 3.81 4.35
7976-110124-0003 8.44 8.84
7976-110124-0023 0.00 0.43
7976-110124-0021 0.37 0.72
7976-110124-0001 1.82 2.28
7976-110124-0001 2.54 2.90
7976-110124-0017 1.16 1.45
7976-110124-0002 3.10 3.58
7976-110124-0002 5.43 5.49
7976-110124-0018 0.58 1.05
7976-110124-0018 1.54 1.88
7976-110124-0009 1.61 1.98
7976-110523-0017 0.39 0.72
7976-110523-0017 11.36 11.78
7976-110523-0001 0.78 1.07
7976-110523-0011 0.69 1.08
7976-110523-0011 7.28 7.57
7976-110523-0008 0.85 0.94
7976-110523-0020 4.22 4.36
7976-110523-0012 4.08 4.21
7976-110523-0012 4.38 4.69
7976-110523-0012 14.56 14.86
7976-110523-0013 2.18 2.57
7976-110523-0013 3.03 3.27
7976-110523-0013 3.27 3.44
7976-110523-0013 4.13 4.56
7976-110523-0007 0.00 0.52
7976-110523-0007 0.80 1.53
7976-110523-0007 2.60 2.71
7976-110523-0005 4.27 4.63
7976-110523-0015 0.00 0.40
7976-110523-0000 5.65 6.08
7976-110523-0000 9.25 9.35
7976-110523-0000 9.97 10.04
7976-110523-0000 11.27 11.50
7976-110523-0009 0.43 0.51
7976-110523-0009 0.79 1.03
7976-110523-0009 2.85 2.93
7976-110523-0009 2.93 3.50
7976-110523-0021 2.61 2.73
7976-105575-0009 0.31 0.49
7976-105575-0008 6.34 6.79
7976-105575-0004 5.77 6.01
7976-105575-0006 0.75 1.15
7976-105575-0015 2.36 2.61
7976-105575-0016 4.26 4.45
7976-105575-0014 7.07 7.49
7976-105575-0011 3.64 4.07
7976-105575-0000 0.37 0.72
7976-105575-0027 1.55 1.87
7976-105575-0029 5.32 5.42
7976-105575-0028 3.61 3.87
422-122949-0027 1.62 2.08
422-122949-0027 5.58 5.72
422-122949-0027 13.92 14.39
422-122949-0027 18.31 18.80
422-122949-0004 2.39 2.98
422-122949-0015 5.30 5.65
422-122949-0015 10.46 10.69
422-122949-0015 11.79 12.19
422-122949-0015 12.81 13.02
422-122949-0026 11.99 12.61
422-122949-0010 5.12 5.27
422-122949-0010 21.99 22.56
422-122949-0010 25.60 26.18
422-122949-0006 7.81 7.92
422-122949-0006 11.58 11.74
422-122949-0003 2.70 2.82
422-122949-0003 4.28 4.80
422-122949-0003 13.68 14.24
422-122949-0007 10.51 10.86
422-122949-0009 3.18 3.31
422-122949-0009 4.22 4.74
422-122949-0009 5.86 6.22
422-122949-0009 6.62 6.78
422-122949-0009 9.70 10.02
422-122949-0009 17.64 17.85
422-122949-0000 1.96 2.04
422-122949-0000 5.40 6.28
422-122949-0000 10.66 10.75
422-122949-0000 19.48 19.84
422-122949-0021 9.75 10.21
422-122949-0021 10.62 10.78
422-122949-0022 0.86 0.95
422-122949-0022 7.56 7.66
422-122949-0011 0.39 0.53
422-122949-0011 4.91 5.19
422-122949-0034 0.00 0.21
422-122949-0034 6.50 6.96
422-122949-0034 9.90 10.37
422-122949-0034 13.11 13.19
422-122949-0016 2.78 2.89
422-122949-0032 0.50 1.06
422-122949-0032 5.27 5.75
422-122949-0020 16.44 16.71
422-122949-0014 7.03 7.74
422-122949-0014 9.17 9.79
422-122949-0033 0.30 0.46
422-122949-0033 4.25 4.47
422-122949-0008 5.50 6.23
422-122949-0005 0.81 0.88
422-122949-0013 8.68 8.77
422-122949-0013 15.72 15.79
422-122949-0001 11.62 12.12
422-122949-0019 11.90 12.02
422-122949-0019 12.02 12.11
422-122949-0019 13.22 13.80
422-122949-0030 2.52 2.66
1462-170138-0015 0.83 1.10
1462-170138-0018 2.60 3.12
1462-170138-0008 5.60 6.06
1462-170138-0000 1.34 1.47
1462-170138-0000 10.88 11.09
1462-170138-0001 3.71 3.98
1462-170138-0023 2.95 3.59
1462-170138-0023 6.09 6.59
1462-170138-0017 2.33 2.55
1462-170138-0017 3.32 3.60
1462-170138-0021 4.18 4.34
1462-170138-0021 7.49 8.15
1462-170138-0006 4.03 4.27
1462-170138-0007 1.63 1.98
1462-170138-0002 2.84 2.92
1462-170138-0024 1.64 1.85
1462-170138-0024 11.28 11.43
1462-170138-0024 11.43 11.85
1462-170138-0005 7.19 7.35
1462-170138-0005 10.56 10.67
1462-170138-0027 0.00 0.28
1462-170138-0010 0.46 0.61
1462-170138-0011 7.89 7.98
1462-170138-0011 10.13 10.24
1462-170145-0002 0.65 1.06
1462-170145-0002 1.06 1.19
1462-170145-0016 0.00 0.25
1462-170145-0000 2.37 2.53
1462-170145-0003 7.20 7.33
1462-170145-0001 2.08 2.64
1462-170145-0005 2.58 2.93
1462-170145-0020 0.86 1.01
1462-170142-0027 3.93 4.19
1462-170142-0039 4.49 4.71
1462-170142-0036 0.69 0.79
1462-170142-0036 2.63 2.90
1462-170142-0035 1.93 2.49
1462-170142-0030 1.35 1.84
1462-170142-0040 0.70 0.98
1462-170142-0006 4.17 4.34
1462-170142-0001 7.71 8.01
1462-170142-0000 1.62 1.71
1462-170142-0026 0.94 1.08
1462-170142-0026 1.82 1.94
1462-170142-0026 4.04 4.07
1462-170142-0015 0.29 1.00
1462-170142-0015 1.24 1.40
1462-170142-0017 0.96 1.09
1462-170142-0008 0.84 0.95
1462-170142-0008 0.95 1.21
1462-170142-0008 3.02 3.15
1462-170142-0020 0.43 0.63
1462-170142-0013 2.38 2.96
1462-170142-0018 0.37 0.48
1462-170142-0018 2.16 2.76
1462-170142-0021 6.60 6.86
1462-170142-0021 7.69 8.17
6295-244435-0004 10.37 10.57
6295-244435-0028 2.39 2.56
6295-244435-0033 0.10 0.22
6295-244435-0033 6.11 6.43
6295-244435-0020 4.96 5.55
6295-244435-0020 5.92 6.04
6295-244435-0025 4.65 4.83
6295-244435-0038 1.14 1.35
6295-244435-0038 5.51 5.82
6295-244435-0017 0.00 0.20
6295-244435-0017 7.11 7.17
6295-244435-0023 2.16 2.36
6295-244435-0023 3.02 3.36
6295-244435-0016 7.56 7.72
6295-244435-0032 2.13 2.29
6295-244435-0032 3.03 3.83
6295-244435-0039 2.36 2.60
6295-244435-0039 5.62 5.77
6295-244435-0007 2.40 2.93
6295-244435-0006 0.00 0.12
6295-244435-0034 2.15 2.24
6295-244435-0022 3.84 3.90
6295-244435-0021 1.74 2.03
6295-244435-0010 8.30 8.45
6295-244435-0040 1.26 1.39
6295-64301-0005 0.86 1.04
6295-64301-0022 1.05 1.19
6295-64301-0022 1.78 2.24
6295-64301-0022 3.87 4.24
6295-64301-0022 5.51 6.17
6295-64301-0022 7.26 7.38
6295-64301-0022 10.17 10.66
6295-64301-0025 1.91 2.22
6295-64301-0011 2.16 2.54
6295-64301-0011 2.68 2.80
6295-64301-0011 9.37 9.91
6295-64301-0029 0.55 0.77
6295-64301-0029 2.44 2.55
6295-64301-0029 2.88 2.99
6295-64301-0029 7.83 7.93
6295-64301-0029 8.97 9.17
6295-64301-0004 0.50 0.77
6295-64301-0027 1.85 2.45
6295-64301-0028 0.20 0.52
6295-64301-0026 9.31 9.52
6295-64301-0012 3.41 3.59
6295-64301-0013 1.93 2.76
6295-64301-0000 6.35 6.94
6295-64301-0000 9.09 9.28
6295-64301-0018 2.93 3.08
6295-64301-0018 5.70 5.88
6295-64301-0018 7.02 7.36
6295-64301-0023 0.52 0.68
6295-64301-0023 8.34 8.82
6295-64301-0023 10.44 10.55
6295-64301-0023 12.40 12.55
6295-64301-0031 5.41 5.64
6295-64301-0010 3.19 3.66
6295-64301-0010 4.93 5.24
6295-64301-0019 6.13 6.46
6295-64301-0020 2.77 3.14
6295-64301-0020 4.80 5.44
2803-161169-0013 6.15 6.18
2803-161169-0013 6.65 6.83
2803-161169-0009 10.32 10.90
2803-161169-0009 12.14 12.44
2803-161169-0009 17.31 17.84
2803-161169-0005 3.09 3.25
2803-161169-0010 0.30 0.44
2803-161169-0010 0.91 1.17
2803-161169-0010 4.47 5.34
2803-161169-0012 6.72 7.43
2803-161169-0012 8.23 8.38
2803-161169-0011 0.82 0.98
2803-161169-0014 0.95 1.34
2803-161169-0014 2.86 2.90
2803-161169-0014 8.27 8.67
2803-161169-0014 9.13 9.32
2803-161169-0001 6.09 6.19
2803-161169-0000 1.10 1.18
2803-161169-0000 6.02 6.35
2803-161169-0000 10.55 11.25
2803-161169-0017 6.00 6.27
2803-161169-0004 10.86 11.22
2803-161169-0007 4.83 4.87
2803-161169-0007 8.35 8.45
2803-161169-0008 8.54 8.60
2803-154328-0006 0.00 0.51
2803-154328-0009 5.61 5.64
2803-154328-0020 0.45 0.65
2803-154328-0020 4.87 4.98
2803-154328-0020 7.49 8.24
2803-154328-0019 2.70 2.88
2803-154328-0019 4.42 4.45
2803-154328-0019 4.45 4.87
2803-154328-0019 8.36 8.84
2803-154328-0001 3.77 3.83
2803-154328-0015 16.72 17.20
2803-154328-0015 18.93 19.41
2803-154328-0012 4.03 4.23
2803-154328-0003 5.09 5.46
2803-154328-0003 6.45 6.87
2803-154328-0003 8.90 9.60
2803-154328-0014 2.18 2.66
2803-154328-0000 3.21 3.35
2803-154320-0014 1.11 1.48
2803-154320-0013 2.09 2.42
2803-154320-0008 2.90 3.32
2803-154320-0000 8.35 8.87
2803-154320-0001 4.48 5.16
2803-154320-0001 6.89 7.02
2803-154320-0001 9.91 10.03
2803-154320-0001 12.42 12.70
2803-154320-0001 14.48 14.56
2803-154320-0005 0.41 0.88
2803-154320-0003 1.04 1.24
2803-154320-0012 5.31 5.45
3170-137482-0043 2.09 2.27
3170-137482-0043 8.63 8.66
3170-137482-0006 3.77 3.86
3170-137482-0015 2.92 3.04
3170-137482-0046 0.22 0.38
3170-137482-0031 2.87 2.95
3170-137482-0031 3.73 4.30
3170-137482-0031 4.40 4.64
3170-137482-0031 5.07 5.73
3170-137482-0022 0.00 0.47
3170-137482-0018 4.70 4.99
3170-137482-0018 6.21 6.74
3170-137482-0023 4.39 4.98
3170-137482-0023 6.15 6.69
3170-137482-0023 6.69 6.76
3170-137482-0023 7.94 8.20
3170-137482-0023 10.06 10.38
3170-137482-0023 11.99 12.29
3170-137482-0033 0.85 1.29
3170-137482-0014 2.40 3.02
3170-137482-0011 7.31 7.75
3170-137482-0000 6.54 6.57
3170-137482-0000 7.11 7.38
3170-137482-0000 22.03 22.24
3170-137482-0000 26.29 26.48
3170-137482-0003 8.97 9.39
3170-137482-0003 11.43 11.59
3170-137482-0003 12.58 12.74
3170-137482-0008 0.00 0.39
3170-137482-0008 1.76 2.00
3170-137482-0010 1.72 2.30
3170-137482-0010 2.30 2.52
3170-137482-0010 3.47 3.98
3170-137482-0010 5.08 5.30
3170-137482-0002 17.97 18.42
3170-137482-0040 2.28 2.36
3170-137482-0040 8.72 9.10
3170-137482-0040 9.88 10.17
3170-137482-0012 2.35 2.76
3170-137482-0047 3.38 3.84
3170-137482-0044 8.26 8.40
3170-137482-0044 12.71 13.12
3170-137482-0034 4.82 5.05
3170-137482-0020 5.30 5.46
3170-137482-0017 13.00 13.11
3170-137482-0042 0.74 0.89
3170-137482-0042 0.99 1.73
3170-137482-0042 5.14 5.38
3170-137482-0028 2.95 3.39
3170-137482-0027 6.55 6.73
3170-137482-0038 10.09 10.25
3170-137482-0038 10.25 10.73
3170-137482-0038 10.73 11.33
3170-137482-0007 2.21 2.46
3170-137482-0007 2.52 2.88
3170-137482-0007 5.27 5.46
3170-137482-0007 8.69 9.03
3170-137482-0007 9.90 10.05
3170-137482-0007 13.31 13.38
3170-137482-0016 3.15 3.21
3170-137482-0036 2.58 2.84
3170-137482-0036 3.91 4.03
3170-137482-0004 1.02 1.67
3170-137482-0039 7.42 7.82
3170-137482-0039 13.25 13.35
3170-137482-0039 13.35 13.82
3170-137482-0039 14.41 14.50
3170-137482-0045 3.44 3.62
3170-137482-0026 2.52 2.68
3853-163249-0022 0.52 0.73
3853-163249-0022 4.61 4.72
3853-163249-0039 4.30 4.67
3853-163249-0013 3.03 3.07
3853-163249-0013 4.39 4.49
3853-163249-0020 2.70 2.86
3853-163249-0020 4.52 4.94
3853-163249-0017 3.94 4.18
3853-163249-0005 4.08 4.48
3853-163249-0005 8.21 8.52
3853-163249-0045 2.85 3.50
3853-163249-0045 4.48 4.84
3853-163249-0049 4.65 4.74
3853-163249-0007 5.00 5.38
3853-163249-0016 8.49 8.80
3853-163249-0028 0.98 1.19
3853-163249-0028 7.81 8.03
3853-163249-0056 1.30 1.59
3853-163249-0012 0.91 1.17
3853-163249-0038 1.99 2.47
3853-163249-0038 3.89 4.34
3853-163249-0026 3.76 4.10
3853-163249-0053 8.97 9.17
3853-163249-0024 2.34 2.60
3853-163249-0024 12.18 12.22
3853-163249-0036 4.47 4.90
3853-163249-0036 6.10 6.62
3853-163249-0036 13.92 14.41
3853-163249-0036 20.32 20.60
3853-163249-0034 1.56 2.45
3853-163249-0035 1.60 1.85
3853-163249-0055 0.00 0.27
3853-163249-0046 6.87 7.10
3853-163249-0046 13.69 14.07
3853-163249-0031 1.98 2.11
3853-163249-0014 1.20 1.53
3853-163249-0047 8.98 9.14
3853-163249-0006 5.64 5.80
3853-163249-0006 5.98 6.56
3853-163249-0000 9.27 9.48
3853-163249-0023 0.00 0.24
3853-163249-0023 1.47 1.63
3853-163249-0025 0.80 1.29
3853-163249-0025 3.70 4.00
3853-163249-0025 4.96 5.27
3853-163249-0054 5.81 6.00
3853-163249-0054 9.54 9.88
3853-163249-0054 15.65 16.25
3853-163249-0052 0.88 1.26
3853-163249-0052 2.34 2.92
3853-163249-0052 5.99 6.18
3853-163249-0018 1.69 2.08
3853-163249-0018 5.18 5.76
2086-149214-0002 2.76 3.33
2086-149214-0004 0.58 0.96
2086-149214-0004 7.97 8.02
2086-149214-0003 0.85 0.99
2086-149214-0003 0.99 1.07
2086-149214-0003 4.99 5.43
2086-149214-0003 5.59 5.91
2086-149214-0001 2.41 2.97
2086-149220-0016 3.41 3.66
2086-149220-0016 6.60 7.07
2086-149220-0003 7.96 8.19
2086-149220-0003 18.81 19.11
2086-149220-0019 0.62 0.89
2086-149220-0019 1.97 2.35
2086-149220-0019 3.35 3.57
2086-149220-0019 4.11 4.66
2086-149220-0019 12.75 13.18
2086-149220-0017 5.01 5.21
2086-149220-0000 6.78 7.00
2086-149220-0039 0.66 0.87
2086-149220-0006 7.28 7.79
2086-149220-0010 0.51 0.61
2086-149220-0038 0.50 0.72
2086-149220-0038 2.91 2.98
2086-149220-0005 7.85 8.18
2086-149220-0041 10.64 10.71
2086-149220-0012 2.74 3.01
2086-149220-0012 11.86 12.05
2086-149220-0035 2.16 2.22
2086-149220-0023 4.03 4.48
2086-149220-0013 0.00 0.41
2086-149220-0013 2.67 2.86
2086-149220-0013 4.83 5.36
2086-149220-0013 5.36 5.73
2086-149220-0030 1.50 1.77
2086-149220-0043 1.95 2.46
2086-149220-0044 2.71 2.79
2086-149220-0024 0.00 0.51
2086-149220-0024 3.45 3.81
2086-149220-0018 5.90 6.39
2086-149220-0037 0.56 0.68
2086-149220-0025 1.65 1.79
2086-149220-0036 4.75 4.92
2086-149220-0049 6.26 6.40
2086-149220-0049 6.90 6.99
2086-149220-0002 1.99 2.46
2086-149220-0002 8.63 9.19
2086-149220-0032 3.44 3.76
2086-149220-0015 0.70 0.96
2086-149220-0015 4.27 4.72
2086-149220-0015 7.70 8.19
2086-149220-0001 14.82 15.01
2086-149220-0001 17.51 18.20
2086-149220-0048 4.09 4.42
2086-149220-0048 9.79 10.35
2086-149220-0045 1.26 1.41
2086-149220-0045 4.05 4.22
2086-149220-0028 2.56 2.85
2086-149220-0020 0.00 0.50
2086-149220-0007 4.81 5.24
84-121550-0021 0.00 0.43
84-121550-0007 4.66 5.25
84-121550-0016 0.00 0.51
84-121550-0009 2.99 3.32
84-121550-0009 3.40 3.86
84-121550-0009 4.68 4.74
84-121550-0009 5.41 5.70
84-121550-0009 5.70 5.77
84-121550-0019 0.49 0.76
84-121550-0019 6.14 6.39
84-121550-0000 2.30 2.46
84-121550-0000 4.04 4.07
84-121550-0006 0.52 0.71
84-121550-0012 7.13 7.59
84-121550-0035 3.51 3.65
84-121550-0023 0.16 0.32
84-121550-0015 5.75 6.22
84-121550-0004 0.00 0.51
84-121550-0014 1.43 1.55
84-121550-0014 3.26 3.76
84-121550-0018 2.31 2.52
84-121550-0018 3.21 3.38
84-121550-0033 6.56 6.69
84-121550-0033 7.72 8.02
84-121550-0002 5.12 5.47
84-121550-0020 7.02 7.57
84-121550-0003 1.37 1.55
84-121550-0025 9.37 9.84
84-121550-0024 0.46 0.73
84-121550-0024 4.13 4.35
84-121550-0013 0.89 1.57
84-121550-0013 8.30 8.53
84-121550-0030 0.52 0.55
84-121550-0011 1.86 2.11
84-121550-0011 2.50 2.70
84-121550-0011 8.22 8.36
84-121550-0010 7.94 8.33
84-121550-0022 5.48 5.65
84-121550-0026 0.28 0.68
84-121123-0019 1.03 1.10
84-121123-0019 1.39 1.46
84-121123-0002 6.96 7.18
84-121123-0002 9.63 9.78
84-121123-0021 2.47 2.90
84-121123-0008 2.82 3.04
84-121123-0006 1.82 1.89
84-121123-0015 0.36 0.50
84-121123-0016 7.01 7.15
84-121123-0003 4.66 5.39
84-121123-0003 6.51 6.80
84-121123-0023 0.65 0.83
84-121123-0023 3.17 3.68
84-121123-0023 4.50 4.68
84-121123-0001 1.10 1.46
84-121123-0028 2.66 2.86
84-121123-0005 0.00 0.40
84-121123-0005 8.15 8.34
84-121123-0005 13.02 13.41
84-121123-0005 13.41 14.03
84-121123-0005 14.03 14.21
84-121123-0004 0.34 0.75
84-121123-0004 2.73 3.19
84-121123-0026 4.45 4.89
84-121123-0026 4.97 5.20
84-121123-0026 10.32 10.42
251-137823-0017 0.95 0.98
251-137823-0019 3.33 3.75
251-137823-0019 6.43 6.89
251-137823-0019 9.48 9.89
251-137823-0020 3.30 4.28
251-137823-0013 3.21 3.52
251-137823-0021 3.76 3.93
251-137823-0005 4.72 5.00
251-137823-0016 2.43 2.65
251-137823-0016 3.01 3.45
251-137823-0018 1.93 2.04
251-137823-0007 0.47 0.72
251-137823-0008 1.37 1.50
251-137823-0001 0.00 0.32
251-137823-0001 2.76 3.19
251-137823-0004 1.10 1.59
251-137823-0004 3.85 3.90
251-137823-0004 5.41 5.69
251-137823-0004 5.69 6.00
251-137823-0004 6.83 7.25
251-137823-0010 1.06 1.09
251-137823-0010 5.54 6.27
251-137823-0010 7.05 7.62
251-137823-0003 0.00 0.32
251-137823-0003 0.32 0.78
251-137823-0024 0.50 0.99
251-118436-0006 2.44 2.87
251-118436-0006 5.75 5.96
251-118436-0017 1.46 1.63
251-118436-0017 1.63 1.90
251-118436-0022 1.12 1.72
251-118436-0002 0.86 1.28
251-118436-0002 3.98 4.63
251-118436-0014 4.35 4.39
251-118436-0008 0.82 1.29
251-118436-0000 0.90 1.28
251-118436-0000 5.88 6.26
251-118436-0003 6.53 6.74
251-118436-0007 4.05 4.98
251-118436-0020 2.86 2.99
251-118436-0020 4.38 4.71
251-118436-0010 0.83 0.98
251-118436-0004 3.10 3.33
251-118436-0009 0.72 1.17
251-118436-0009 3.50 3.69
251-118436-0016 5.56 6.18
251-118436-0012 7.95 8.27
251-118436-0013 0.67 1.10
251-118436-0001 2.68 2.90
251-118436-0005 1.49 1.85
251-118436-0021 0.97 1.26
251-136532-0021 2.84 3.19
251-136532-0021 5.05 5.23
251-136532-0008 4.72 5.23
251-136532-0003 5.28 5.57
251-136532-0003 7.46 7.61
251-136532-0003 10.07 10.39
251-136532-0007 0.00 0.23
251-136532-0002 2.55 3.36
251-136532-0002 3.36 3.77
251-136532-0002 5.26 5.38
251-136532-0016 2.29 3.01
251-136532-0016 6.04 6.38
251-136532-0016 6.81 7.03
251-136532-0015 0.85 1.03
251-136532-0011 6.53 6.76
251-136532-0004 3.46 3.58
251-136532-0004 20.51 20.73
251-136532-0004 21.85 21.94
251-136532-0019 5.06 5.10
251-136532-0019 8.01 8.19
251-136532-0018 0.00 0.29
251-136532-0018 0.72 1.38
251-136532-0013 1.49 1.54
251-136532-0005 2.94 3.03
251-136532-0009 0.00 0.05
251-136532-0009 2.40 2.65
251-136532-0000 2.46 3.12
251-136532-0000 9.01 9.48
2412-153947-0009 4.38 4.82
2412-153947-0015 2.55 3.00
2412-153947-0015 3.86 4.48
2412-153947-0014 0.81 0.90
2412-153947-0014 3.42 3.52
2412-153947-0014 5.11 5.44
2412-153947-0014 12.32 12.79
2412-153947-0006 2.91 3.48
2412-153947-0006 5.18 5.46
2412-153947-0006 10.24 10.40
2412-153947-0004 1.18 1.75
2412-153947-0003 3.91 4.23
2412-153947-0010 0.48 0.69
2412-153947-0010 3.39 3.79
2412-153947-0010 8.71 9.19
2412-153947-0010 12.79 12.95
2412-153947-0010 16.02 16.36
2412-153947-0005 3.35 3.38
2412-153947-0005 7.75 7.94
2412-153947-0005 11.02 11.18
2412-153947-0012 0.70 0.89
2412-153954-0014 1.65 2.19
2412-153954-0014 8.32 8.53
2412-153954-0014 13.13 13.23
2412-153954-0018 1.43 1.53
2412-153954-0019 1.77 2.24
2412-153954-0019 2.72 2.95
2412-153954-0019 3.57 3.91
2412-153954-0019 4.55 4.92
2412-153954-0019 5.99 6.11
2412-153954-0016 5.25 5.35
2412-153954-0009 7.59 7.78
2412-153954-0017 0.00 0.48
2412-153954-0017 0.48 0.67
2412-153954-0017 5.29 5.41
2412-153954-0001 4.69 4.99
2412-153954-0001 7.28 7.43
2412-153954-0010 0.00 0.39
2412-153954-0010 2.86 3.35
2412-153954-0010 4.62 4.76
2412-153954-0004 7.29 7.56
2412-153954-0012 2.09 2.40
2412-153954-0012 7.64 8.12
2412-153954-0015 5.62 5.69
2412-153954-0015 8.65 8.73
2412-153954-0011 1.11 1.29
2412-153954-0011 1.94 2.51
2412-153954-0011 4.21 4.40
2412-153954-0006 2.42 2.55
2412-153954-0006 3.02 3.13
2412-153954-0006 8.46 8.58
2412-153954-0003 0.56 0.90
2412-153954-0003 1.75 1.83
2412-153954-0003 2.57 2.63
2412-153954-0003 5.69 5.75
2412-153954-0003 7.01 7.25
2412-153954-0024 2.22 2.48
2412-153954-0000 1.87 2.08
2412-153954-0000 4.60 4.76
2412-153954-0000 7.44 7.53
2412-153954-0000 9.55 9.91
2412-153948-0012 5.26 5.34
2412-153948-0012 5.92 6.17
2412-153948-0008 1.66 1.82
2412-153948-0001 5.48 5.66
2412-153948-0006 3.52 3.64
2412-153948-0006 3.94 4.02
2412-153948-0009 0.78 0.85
2412-153948-0003 7.01 7.46
2412-153948-0003 8.08 8.52
2412-153948-0014 1.86 1.95
2412-153948-0014 7.33 7.49
2412-153948-0010 1.97 2.11
2412-153948-0007 0.51 0.67
2412-153948-0007 4.74 4.81
2412-153948-0004 2.79 3.39
2412-153948-0004 15.60 15.80
2412-153948-0004 21.59 22.17
2412-153948-0000 2.24 2.35
2412-153948-0000 6.04 6.18
2412-153948-0000 7.06 7.60
2412-153948-0013 3.63 4.10
2412-153948-0013 5.07 5.39
2412-153948-0013 8.07 8.54
2412-153948-0005 0.64 0.77
2412-153948-0005 1.23 1.35
2277-149896-0000 5.16 5.63
2277-149896-0020 3.85 3.93
2277-149896-0024 3.32 3.48
2277-149896-0024 3.63 3.91
2277-149896-0023 0.74 0.83
2277-149896-0021 0.00 0.32
2277-149896-0021 1.57 1.89
2277-149896-0029 1.37 1.53
2277-149896-0012 0.00 0.18
2277-149896-0014 2.16 2.61
2277-149896-0003 1.30 1.45
2277-149896-0026 2.73 2.87
2277-149896-0031 3.33 3.61
2277-149896-0006 0.00 0.36
2277-149896-0030 0.40 0.69
2277-149896-0030 0.97 1.10
2277-149896-0030 2.00 2.08
2277-149896-0017 0.00 0.51
2277-149896-0017 2.01 2.16
2277-149896-0007 1.71 1.80
2277-149896-0022 1.70 2.21
2277-149896-0004 0.00 0.26
2277-149896-0004 0.41 0.57
2277-149896-0004 1.29 1.58
2277-149896-0033 0.00 0.29
2277-149874-0008 1.68 1.74
2277-149874-0008 4.21 4.35
2277-149874-0017 0.69 0.91
2277-149874-0000 9.94 10.27
2277-149874-0000 14.53 14.60
2277-149874-0016 0.70 0.87
2277-149874-0011 2.08 2.46
2277-149874-0010 0.00 0.31
2277-149874-0010 1.18 1.31
2277-149874-0010 3.76 3.91
2277-149874-0010 6.38 6.93
2277-149874-0015 2.11 2.66
2277-149874-0002 3.18 3.38
2277-149874-0002 3.77 3.88
2277-149874-0014 0.81 1.12
2277-149874-0014 4.77 4.86
2277-149874-0012 1.27 1.77
2277-149874-0012 3.95 4.07
2277-149874-0007 1.97 2.03
2277-149874-0021 2.44 2.79
2277-149874-0020 1.67 1.80
2277-149874-0020 5.11 5.49
2277-149897-0021 1.53 1.86
2277-149897-0028 2.25 2.29
2277-149897-0028 2.83 3.15
2277-149897-0027 1.09 1.33
2277-149897-0029 3.83 3.92
2277-149897-0009 1.30 1.66
2277-149897-0003 1.65 1.94
2277-149897-0034 1.51 1.71
2277-149897-0026 4.07 4.26
2277-149897-0026 4.26 4.35
2277-149897-0026 5.76 5.94
2277-149897-0026 6.59 6.82
2277-149897-0036 0.52 0.70
2277-149897-0014 0.00 0.35
2277-149897-0014 1.80 1.90
2277-149897-0015 0.87 0.97
2277-149897-0004 3.41 3.55
2277-149897-0004 4.51 4.68
2277-149897-0001 0.29 0.41
2277-149897-0001 0.55 0.86
2277-149897-0032 5.43 5.53
2277-149897-0032 5.53 5.69
