Class 0
8297-275154-0006 1.18 1.21
8297-275154-0006 1.86 1.99
8297-275154-0006 4.07 4.19
8297-275154-0006 4.19 4.63
8297-275154-0006 4.63 5.20
8297-275154-0006 6.99 7.08
8297-275154-0006 9.60 9.86
8297-275154-0006 10.14 10.66
8297-275154-0006 12.66 12.69
8297-275154-0006 13.04 13.47
8297-275154-0018 0.51 0.74
8297-275154-0018 0.74 1.25
8297-275154-0025 0.00 0.31
8297-275154-0025 1.14 1.69
8297-275154-0025 2.13 2.30
8297-275154-0025 2.39 2.58
8297-275154-0025 2.92 3.46
8297-275154-0025 3.68 3.91
8297-275154-0002 1.53 1.66
8297-275154-0002 1.66 1.74
8297-275154-0002 5.33 5.49
8297-275154-0002 6.41 6.59
8297-275154-0002 8.73 9.27
8297-275154-0023 1.52 2.12
8297-275154-0023 2.12 2.60
8297-275154-0013 0.00 0.51
8297-275154-0013 0.80 0.97
8297-275154-0013 1.51 1.89
8297-275154-0005 0.51 0.70
8297-275154-0001 0.48 0.67
8297-275154-0001 2.34 2.48
8297-275154-0001 2.81 3.23
8297-275154-0001 3.23 3.34
8297-275154-0001 3.62 3.71
8297-275154-0001 6.03 6.46
8297-275154-0001 6.46 6.80
8297-275154-0001 7.10 8.00
8297-275154-0001 8.00 8.10
8297-275154-0001 8.34 8.51
8297-275154-0001 9.12 9.43
8297-275154-0024 0.44 0.74
8297-275154-0024 1.24 1.43
8297-275154-0024 2.52 2.80
8297-275154-0011 0.00 0.52
8297-275154-0011 0.97 1.28
8297-275154-0011 1.28 1.39
8297-275154-0011 1.39 1.65
8297-275154-0011 3.08 3.19
8297-275154-0026 0.00 0.46
8297-275154-0026 0.94 1.31
8297-275154-0026 1.76 1.97
8297-275154-0017 0.92 0.98
8297-275154-0017 0.98 1.45
8297-275154-0017 1.45 1.66
8297-275154-0017 2.65 3.37
8297-275154-0010 3.42 3.72
8297-275154-0010 3.72 3.99
8297-275154-0010 3.99 4.16
8297-275154-0010 4.16 4.48
8297-275154-0010 6.34 6.47
8297-275154-0000 3.46 4.05
8297-275154-0000 4.86 5.15
8297-275154-0000 5.15 5.28
8297-275154-0000 5.98 6.14
8297-275154-0000 7.83 7.98
8297-275154-0020 0.72 1.36
8297-275154-0020 2.40 2.90
8297-275154-0003 0.88 0.92
8297-275154-0003 1.22 1.27
8297-275154-0003 1.27 1.59
8297-275154-0003 1.59 1.71
8297-275154-0003 1.71 2.19
8297-275154-0003 3.53 3.56
8297-275154-0003 3.56 3.80
8297-275154-0003 4.35 4.74
8297-275154-0009 1.16 1.47
8297-275154-0009 2.03 2.48
8297-275154-0012 0.00 0.42
8297-275154-0012 0.42 1.09
8297-275154-0012 1.09 1.23
8297-275154-0012 1.23 1.46
8297-275154-0012 1.46 1.89
8297-275154-0012 1.89 2.69
8297-275154-0012 3.62 4.09
8297-275154-0015 0.64 1.20
8297-275154-0015 1.35 1.45
1919-142785-0007 0.97 1.72
1919-142785-0007 2.08 2.20
1919-142785-0007 3.40 3.58
1919-142785-0007 3.77 4.04
1919-142785-0007 4.04 4.17
1919-142785-0007 4.17 4.25
1919-142785-0007 4.91 5.13
1919-142785-0007 5.13 5.64
1919-142785-0007 7.58 7.93
1919-142785-0007 9.17 9.33
1919-142785-0007 10.89 11.18
1919-142785-0007 12.84 12.91
1919-142785-0007 13.22 13.69
1919-142785-0007 13.69 13.73
1919-142785-0007 16.01 16.20
1919-142785-0007 16.76 16.87
1919-142785-0007 17.33 17.50
1919-142785-0007 18.88 19.19
1919-142785-0007 19.92 20.22
1919-142785-0007 20.67 21.07
1919-142785-0007 21.07 21.30
1919-142785-0007 21.30 21.51
1919-142785-0007 21.70 23.21
1919-142785-0007 23.81 24.36
1919-142785-0007 24.36 24.65
1919-142785-0007 24.65 24.86
1919-142785-0007 24.86 25.09
1919-142785-0036 1.67 1.76
1919-142785-0036 1.76 2.29
1919-142785-0036 3.14 3.64
1919-142785-0036 5.29 5.54
1919-142785-0036 5.54 5.75
1919-142785-0036 7.01 7.15
1919-142785-0036 8.09 8.41
1919-142785-0036 8.72 9.04
1919-142785-0036 11.53 11.62
1919-142785-0036 11.62 12.06
1919-142785-0029 1.66 1.83
1919-142785-0037 1.24 1.39
1919-142785-0037 1.39 1.75
1919-142785-0000 0.00 0.52
1919-142785-0000 0.52 1.34
1919-142785-0000 1.50 1.84
1919-142785-0059 1.68 1.90
1919-142785-0059 1.90 2.16
1919-142785-0059 2.48 2.59
1919-142785-0059 3.21 3.54
1919-142785-0059 3.54 3.64
1919-142785-0059 4.40 4.51
1919-142785-0059 4.51 4.82
1919-142785-0059 5.42 5.66
1919-142785-0054 0.00 0.39
1919-142785-0054 0.39 0.59
1919-142785-0054 1.75 2.16
1919-142785-0054 2.40 2.64
1919-142785-0054 2.64 2.74
1919-142785-0054 3.00 3.08
1919-142785-0054 3.85 4.04
1919-142785-0054 4.04 4.22
1919-142785-0054 4.61 5.06
1919-142785-0054 5.06 5.10
1919-142785-0054 5.10 5.30
1919-142785-0045 0.51 0.72
1919-142785-0045 0.72 0.88
1919-142785-0045 1.47 1.50
1919-142785-0045 1.50 1.65
1919-142785-0045 4.99 5.29
1919-142785-0001 3.82 4.02
1919-142785-0001 5.22 5.45
1919-142785-0001 6.21 6.29
1919-142785-0001 7.57 7.82
1919-142785-0001 9.90 9.97
1919-142785-0001 9.97 10.27
1919-142785-0001 10.27 10.64
1919-142785-0026 1.30 1.78
1919-142785-0026 2.10 2.55
1919-142785-0034 1.30 1.67
1919-142785-0034 2.24 2.52
1919-142785-0050 0.43 0.76
1919-142785-0050 5.30 5.51
1919-142785-0050 5.76 6.09
1919-142785-0050 6.09 6.48
1919-142785-0050 6.79 7.03
1919-142785-0050 7.03 7.07
1919-142785-0021 1.58 1.69
1919-142785-0023 0.38 0.53
1919-142785-0023 1.75 1.89
1919-142785-0023 3.20 3.91
1919-142785-0023 4.04 4.43
1919-142785-0023 4.43 4.64
1919-142785-0023 5.56 5.89
1919-142785-0023 5.89 6.22
1919-142785-0016 0.51 1.34
1919-142785-0016 1.79 1.93
1919-142785-0016 2.28 2.78
1919-142785-0035 1.55 1.75
1919-142785-0035 3.13 3.61
1919-142785-0027 0.25 0.51
1919-142785-0027 1.47 1.76
1919-142785-0027 2.20 2.70
1919-142785-0027 4.28 4.70
1919-142785-0027 4.90 5.26
1919-142785-0027 6.27 6.68
1919-142785-0027 7.66 8.00
1919-142785-0058 0.95 0.98
1919-142785-0030 1.83 1.93
1919-142785-0030 2.24 2.34
1919-142785-0030 4.59 5.01
1919-142785-0030 5.01 5.20
1919-142785-0030 5.26 5.81
1919-142785-0030 5.96 6.02
1919-142785-0030 6.02 6.37
1919-142785-0030 6.84 6.94
1919-142785-0030 8.26 8.34
1919-142785-0008 0.63 0.74
1919-142785-0008 1.32 1.45
1919-142785-0008 1.45 1.67
1919-142785-0008 2.21 2.57
1919-142785-0008 4.92 5.60
1919-142785-0008 5.60 6.03
1919-142785-0008 6.75 6.84
1919-142785-0008 8.06 8.17
1919-142785-0008 8.84 9.32
1919-142785-0008 9.78 9.93
1919-142785-0008 12.37 12.47
1919-142785-0008 15.15 15.34
1919-142785-0008 15.83 15.90
1919-142785-0008 16.27 16.78
1919-142785-0008 17.47 17.57
1919-142785-0008 19.32 19.53
1919-142785-0015 0.00 0.34
1919-142785-0015 3.15 3.39
1919-142785-0015 3.62 3.93
1919-142785-0052 1.21 1.68
1919-142785-0052 2.61 3.10
1919-142785-0048 0.00 0.52
1919-142785-0048 0.99 1.70
1919-142785-0048 1.70 1.84
1919-142785-0047 0.00 0.35
1919-142785-0047 0.35 0.73
1919-142785-0047 1.40 1.46
1919-142785-0047 2.29 2.87
1919-142785-0047 3.72 4.38
1919-142785-0047 4.38 5.18
1919-142785-0047 5.40 5.45
1919-142785-0047 5.45 5.85
1919-142785-0047 6.78 7.19
1919-142785-0047 7.19 7.35
1919-142785-0047 7.35 7.49
1919-142785-0047 8.04 8.44
1919-142785-0047 9.86 10.04
1919-142785-0047 12.38 12.43
1919-142785-0047 12.74 12.82
1919-142785-0047 13.51 13.85
1919-142785-0047 14.54 15.25
1919-142785-0047 15.83 15.90
1919-142785-0047 16.71 17.23
1919-142785-0047 17.23 17.66
1919-142785-0051 2.60 2.79
1919-142785-0051 3.58 3.70
1919-142785-0051 4.04 4.28
1919-142785-0051 7.47 7.73
1919-142785-0051 8.16 8.41
1919-142785-0051 8.52 8.91
1919-142785-0051 8.91 9.29
1919-142785-0005 1.56 1.90
1919-142785-0005 2.05 2.36
1919-142785-0005 2.46 3.11
1919-142785-0005 3.45 3.58
1919-142785-0005 3.69 4.21
1919-142785-0005 4.21 4.66
1919-142785-0005 5.17 5.37
1919-142785-0005 5.59 6.00
1919-142785-0005 6.44 6.57
1919-142785-0005 8.09 8.55
1919-142785-0005 11.27 11.52
1919-142785-0005 14.12 14.39
1919-142785-0005 15.28 15.77
1919-142785-0005 15.96 16.12
1919-142785-0005 17.09 17.38
1919-142785-0005 17.38 17.48
1919-142785-0005 17.48 17.58
1919-142785-0005 18.67 18.86
1919-142785-0012 1.96 2.04
1919-142785-0012 4.52 4.67
1919-142785-0012 5.00 5.41
1919-142785-0006 0.51 1.29
1919-142785-0010 0.36 0.78
1919-142785-0010 3.42 3.51
1919-142785-0010 4.68 5.11
1919-142785-0010 9.43 9.60
1919-142785-0010 9.60 9.87
1919-142785-0010 10.45 11.01
1919-142785-0041 0.51 0.93
1919-142785-0041 2.10 2.27
1919-142785-0041 2.39 3.02
1919-142785-0041 4.19 4.73
1919-142785-0041 8.70 8.82
1919-142785-0041 9.28 9.36
1919-142785-0041 10.28 10.62
1919-142785-0043 3.72 3.87
1919-142785-0043 5.00 5.62
1919-142785-0043 5.62 5.71
1919-142785-0043 5.88 6.15
1919-142785-0043 6.32 6.78
1919-142785-0062 0.26 0.94
1919-142785-0062 0.94 1.06
1919-142785-0062 1.06 1.34
1919-142785-0062 1.54 2.14
1919-142785-0062 3.23 3.63
1919-142785-0049 0.94 1.22
1919-142785-0049 1.22 1.39
1919-142785-0049 1.83 2.01
1919-142785-0049 2.48 2.59
1919-142785-0049 2.80 3.43
1919-142785-0049 3.72 3.97
1919-142785-0049 6.73 7.20
1919-142785-0049 7.66 8.03
1919-142785-0049 8.03 8.80
1919-142785-0049 11.64 12.14
1919-142785-0033 2.60 2.79
1919-142785-0033 3.52 3.68
1919-142785-0033 3.68 3.84
1919-142785-0033 4.78 5.22
1919-142785-0033 5.22 5.31
1919-142785-0033 5.51 5.56
1919-142785-0018 0.57 1.09
1919-142785-0018 1.09 1.26
1919-142785-0018 1.26 1.39
1919-142785-0018 2.01 2.48
1919-142785-0018 2.48 2.51
1919-142785-0018 5.86 6.58
1919-142785-0020 1.20 1.23
1919-142785-0020 1.23 1.43
1919-142785-0020 2.40 2.91
1919-142785-0020 3.44 3.59
1919-142785-0020 5.18 5.23
1919-142785-0020 5.88 6.29
1919-142785-0020 6.29 6.68
1919-142785-0020 8.38 8.57
1919-142785-0020 8.57 8.90
1919-142785-0039 0.00 0.52
1919-142785-0061 0.51 0.99
1919-142785-0061 3.17 3.20
1919-142785-0061 4.37 4.75
1919-142785-0061 5.13 5.28
1919-142785-0061 8.29 8.76
1919-142785-0061 10.34 10.93
1919-142785-0061 11.26 11.34
1919-142785-0061 12.06 12.41
1919-142785-0061 12.41 12.53
1919-142785-0061 12.85 13.18
1919-142785-0061 13.18 13.75
1919-142785-0061 13.75 14.02
1919-142785-0061 16.14 16.29
1919-142785-0057 2.69 2.82
1919-142785-0057 2.91 3.31
1919-142785-0057 3.76 3.99
1919-142785-0057 4.09 4.56
1919-142785-0022 4.13 4.21
1919-142785-0022 4.21 4.41
1919-142785-0022 6.04 6.42
1919-142785-0002 0.93 1.04
1919-142785-0002 1.84 1.96
1919-142785-0002 2.78 2.82
1919-142785-0002 3.73 4.20
1919-142785-0002 4.68 4.71
1919-142785-0002 6.89 7.25
1919-142785-0002 7.25 7.46
1919-142785-0002 8.36 8.49
1919-142785-0025 1.49 1.53
1919-142785-0025 3.11 3.42
1919-142785-0025 4.98 5.55
1919-142785-0025 5.80 6.25
1919-142785-0025 6.28 6.42
1919-142785-0025 6.42 6.50
1919-142785-0042 2.32 2.73
1919-142785-0028 0.00 0.29
1919-142785-0028 2.04 2.38
1919-142785-0028 3.60 3.78
1919-142785-0028 4.39 4.65
1919-142785-0019 2.11 2.62
1919-142785-0019 2.96 3.08
1919-142785-0019 3.74 3.82
1919-142785-0019 6.89 6.92
1919-142785-0019 6.92 7.02
1919-142785-0019 7.16 7.40
1919-142785-0031 0.52 0.74
1919-142785-0031 2.48 2.73
1919-142785-0031 3.28 3.36
1919-142785-0053 0.82 1.14
1919-142785-0053 7.49 7.59
1919-142785-0053 7.59 7.82
1919-142785-0053 7.82 8.34
1919-142785-0053 8.34 8.40
1919-142785-0053 9.43 9.64
1919-142785-0053 10.61 11.06
1919-142785-0060 1.19 1.60
1919-142785-0060 1.60 1.82
1919-142785-0060 2.06 2.14
1919-142785-0060 2.49 2.62
1919-142785-0060 3.66 4.19
1919-142785-0060 4.30 4.74
1919-142785-0060 4.88 4.94
1919-142785-0060 5.68 5.98
1919-142785-0017 0.00 0.50
1919-142785-0017 1.00 1.80
1919-142785-0017 4.00 4.15
1919-142785-0017 4.15 4.58
1919-142785-0017 6.28 6.79
1919-142785-0003 0.50 0.78
1919-142785-0003 3.24 3.37
1919-142785-0003 3.57 3.60
1919-142785-0003 4.28 4.91
1919-142785-0055 0.41 0.78
1919-142785-0055 1.02 1.17
1919-142785-0055 2.57 3.06
1919-142785-0055 4.75 5.42
1919-142785-0055 6.44 6.83
1919-142785-0055 8.59 8.99
1919-142785-0055 8.99 9.51
1919-142785-0063 1.28 1.74
1919-142785-0040 0.59 0.73
1919-142785-0040 0.73 0.80
1919-142785-0040 1.94 2.26
1919-142785-0040 5.00 5.57
1919-142785-0040 5.57 5.72
1919-142785-0040 5.90 5.97
1919-142785-0038 0.37 0.73
1919-142785-0038 0.73 1.09
1919-142785-0032 0.00 0.51
1919-142785-0032 0.51 0.73
1919-142785-0032 1.22 1.41
1919-142785-0032 1.41 1.57
1919-142785-0032 1.57 2.24
1919-142785-0032 2.24 2.53
1919-142785-0032 3.14 3.26
1919-142785-0032 4.51 4.68
1919-142785-0011 0.00 0.50
1919-142785-0011 1.61 2.03
1919-142785-0011 2.68 2.86
1919-142785-0011 2.86 3.26
1919-142785-0011 3.29 3.55
1919-142785-0011 3.55 3.66
1919-142785-0011 4.41 4.74
1919-142785-0011 6.26 6.42
1919-142785-0011 7.11 7.28
1919-142785-0011 7.28 7.70
1919-142785-0011 7.99 8.17
1919-142785-0011 8.17 8.64
1919-142785-0011 10.93 11.14
1919-142785-0011 12.87 13.54
1919-142785-0004 1.21 1.30
1919-142785-0004 1.30 1.45
1919-142785-0004 1.80 2.03
1919-142785-0004 3.52 3.76
1919-142785-0004 5.01 5.19
1919-142785-0004 7.85 8.17
1919-142785-0013 1.89 2.07
1919-142785-0013 2.30 2.39
1919-142785-0013 2.82 3.19
1919-142785-0013 4.41 4.85
1919-142785-0013 5.26 5.57
1919-142785-0044 2.01 2.34
1919-142785-0044 3.94 4.00
1919-142785-0044 4.30 4.49
1919-142785-0044 4.49 5.25
1919-142785-0009 1.18 2.05
1919-142785-0009 4.03 4.06
1919-142785-0014 0.00 0.44
1919-142785-0014 0.88 1.16
1919-142785-0014 1.16 1.23
1919-142785-0014 1.23 1.31
1919-142785-0014 1.31 1.89
1919-142785-0014 1.99 2.35
1919-142785-0014 2.73 3.16
1919-142785-0014 4.20 4.52
1919-142785-0014 4.52 4.63
1919-142785-0014 5.19 5.56
1919-142785-0014 7.23 7.66
1272-128104-0006 0.63 0.74
1272-128104-0006 4.25 5.25
1272-128104-0014 0.42 0.74
1272-128104-0010 3.50 4.03
1272-128104-0010 4.06 4.26
1272-128104-0009 2.89 3.04
1272-128104-0009 3.26 3.49
1272-128104-0009 3.80 4.24
1272-128104-0009 5.17 5.65
1272-128104-0009 5.88 6.48
1272-128104-0009 8.19 8.89
1272-128104-0009 8.89 9.13
1272-128104-0009 12.89 13.05
1272-128104-0009 14.59 14.97
1272-128104-0009 15.88 16.16
1272-128104-0005 5.61 6.02
1272-128104-0005 8.53 9.01
1272-128104-0004 2.38 2.49
1272-128104-0004 3.61 3.72
1272-128104-0004 5.37 5.55
1272-128104-0004 5.55 6.07
1272-128104-0004 6.79 7.20
1272-128104-0004 7.20 7.24
1272-128104-0004 8.58 8.73
1272-128104-0004 8.73 8.81
1272-128104-0004 16.98 17.31
1272-128104-0004 17.45 17.83
1272-128104-0004 21.76 22.09
1272-128104-0004 23.74 24.21
1272-128104-0004 24.48 24.85
1272-128104-0004 25.00 25.49
1272-128104-0004 25.82 26.71
1272-128104-0004 26.71 26.81
1272-128104-0004 28.55 28.94
1272-128104-0003 0.38 0.68
1272-128104-0003 0.88 1.28
1272-128104-0003 2.77 3.24
1272-128104-0003 4.23 4.33
1272-128104-0003 4.33 4.78
1272-128104-0003 4.78 5.21
1272-128104-0003 5.21 5.57
1272-128104-0003 6.46 6.97
1272-128104-0003 6.97 7.11
1272-128104-0003 7.11 7.31
1272-128104-0003 8.20 8.38
1272-128104-0012 2.84 3.35
1272-128104-0000 0.00 0.50
1272-128104-0000 1.27 1.40
1272-128104-0000 1.40 1.52
1272-128104-0000 3.30 3.45
1272-128104-0011 1.15 1.23
1272-128104-0011 3.35 3.43
1272-128104-0011 6.60 6.64
1272-128104-0011 6.77 7.30
1272-128104-0011 7.49 8.02
1272-128104-0011 11.23 11.81
1272-128104-0011 11.81 12.37
1272-128104-0011 13.65 14.16
1272-128104-0011 14.85 15.12
1272-128104-0001 0.88 1.08
1272-128104-0001 2.28 2.61
1272-128104-0001 3.28 3.51
1272-128104-0001 3.51 3.85
1272-128104-0002 0.67 1.02
1272-128104-0002 1.31 1.63
1272-128104-0002 2.07 2.54
1272-128104-0002 2.54 3.07
1272-128104-0002 3.74 4.14
1272-128104-0002 7.62 8.31
1272-128104-0002 9.28 9.43
1272-128104-0002 10.07 10.10
1272-128104-0002 10.88 11.29
1272-128104-0002 12.00 12.48
1272-128104-0008 0.48 0.76
1272-128104-0008 1.53 1.59
1272-128104-0008 3.22 3.75
1272-128104-0008 3.75 3.94
1272-128104-0008 4.61 5.12
1272-128104-0007 0.99 1.16
1272-128104-0007 2.55 2.73
1272-128104-0007 2.73 2.81
1272-128104-0007 7.49 7.97
1272-128104-0013 1.88 2.11
1272-128104-0013 3.51 3.76
1272-128104-0013 4.56 4.69
1272-128104-0013 5.31 5.40
1272-128104-0013 5.40 5.90
1272-141231-0023 0.00 0.51
1272-141231-0023 2.23 2.76
1272-141231-0023 2.89 3.07
1272-141231-0023 3.23 3.57
1272-141231-0023 4.23 5.09
1272-141231-0023 5.71 5.89
1272-141231-0023 5.89 6.41
1272-141231-0023 7.55 8.13
1272-141231-0023 8.13 8.66
1272-141231-0016 0.49 0.77
1272-141231-0016 1.32 1.85
1272-141231-0020 1.25 1.35
1272-141231-0020 1.54 2.05
1272-141231-0005 0.34 0.46
1272-141231-0005 0.80 1.00
1272-141231-0005 2.42 2.97
1272-141231-0005 2.97 3.27
1272-141231-0005 3.27 3.47
1272-141231-0005 3.65 3.97
1272-141231-0005 4.32 4.62
1272-141231-0005 5.09 5.26
1272-141231-0005 5.26 5.40
1272-141231-0008 0.00 0.50
1272-141231-0008 1.83 2.31
1272-141231-0008 2.60 2.70
1272-141231-0002 4.11 4.20
1272-141231-0002 4.42 5.09
1272-141231-0002 8.42 8.51
1272-141231-0002 9.13 9.24
1272-141231-0002 9.24 10.03
1272-141231-0002 10.63 11.52
1272-141231-0002 11.52 11.74
1272-141231-0002 12.44 12.85
1272-141231-0030 0.00 0.52
1272-141231-0030 4.06 4.20
1272-141231-0030 4.20 4.28
1272-141231-0030 4.67 5.25
1272-141231-0030 6.19 6.69
1272-141231-0014 0.61 0.82
1272-141231-0014 1.86 1.91
1272-141231-0014 3.11 3.60
1272-141231-0014 3.60 4.01
1272-141231-0014 4.01 4.20
1272-141231-0014 4.92 4.96
1272-141231-0014 5.34 5.44
1272-141231-0014 5.44 5.87
1272-141231-0022 0.00 0.51
1272-141231-0022 1.26 1.55
1272-141231-0022 3.06 3.29
1272-141231-0022 4.88 5.09
1272-141231-0022 5.09 5.24
1272-141231-0022 5.71 5.89
1272-141231-0022 6.85 7.23
1272-141231-0022 7.23 7.47
1272-141231-0022 7.85 8.35
1272-141231-0013 0.00 0.50
1272-141231-0013 0.68 1.43
1272-141231-0010 1.73 1.86
1272-141231-0010 2.09 2.44
1272-141231-0010 2.44 2.69
1272-141231-0010 4.08 4.17
1272-141231-0010 4.53 5.10
1272-141231-0010 5.26 6.08
1272-141231-0010 6.79 7.47
1272-141231-0010 7.65 8.04
1272-141231-0010 8.04 8.61
1272-141231-0024 0.00 0.49
1272-141231-0024 0.91 1.45
1272-141231-0024 1.45 2.20
1272-141231-0026 0.51 0.92
1272-141231-0026 1.54 1.81
1272-141231-0026 3.30 3.45
1272-141231-0026 4.25 4.84
1272-141231-0026 4.84 5.02
1272-141231-0026 6.19 6.63
1272-141231-0009 0.49 0.64
1272-141231-0009 2.24 2.27
1272-141231-0009 2.65 2.68
1272-141231-0009 4.63 5.34
1272-141231-0009 5.98 6.10
1272-141231-0009 6.10 6.87
1272-141231-0011 2.86 3.17
1272-141231-0011 4.51 5.01
1272-141231-0000 0.61 0.96
1272-141231-0000 2.69 3.31
1272-141231-0007 0.00 0.51
1272-141231-0007 0.85 1.03
1272-141231-0007 2.71 2.87
1272-141231-0021 1.08 1.31
1272-141231-0021 1.31 1.54
1272-141231-0021 2.62 2.80
1272-141231-0021 2.80 2.98
1272-141231-0021 3.21 3.66
1272-141231-0021 4.22 4.65
1272-141231-0032 0.00 0.51
1272-141231-0032 1.77 1.93
1272-141231-0032 2.99 3.20
1272-141231-0025 0.74 0.97
1272-141231-0025 1.46 1.98
1272-141231-0025 3.89 3.96
1272-141231-0025 4.45 4.85
1272-141231-0025 5.77 5.96
1272-141231-0025 5.96 6.21
1272-141231-0025 6.94 6.97
1272-141231-0031 0.00 0.50
1272-141231-0031 4.65 4.87
1272-141231-0031 4.87 5.00
1272-141231-0031 6.71 7.12
1272-141231-0012 3.93 4.48
1272-141231-0012 4.87 5.05
1272-141231-0012 5.11 5.35
1272-141231-0012 5.35 5.71
1272-141231-0012 5.71 6.14
1272-141231-0027 1.97 2.27
1272-141231-0027 2.27 2.47
1272-141231-0027 2.92 3.10
1272-141231-0027 3.26 3.71
1272-141231-0027 4.26 4.76
1272-141231-0027 4.87 5.12
1272-141231-0027 5.51 6.05
1272-141231-0027 6.05 6.57
1272-141231-0019 0.00 0.51
1272-141231-0019 0.97 1.38
1272-141231-0019 4.33 4.70
1272-141231-0006 0.39 0.52
1272-141231-0006 1.17 1.70
1272-141231-0006 1.70 1.93
1272-141231-0006 3.05 3.55
1272-141231-0004 1.81 2.15
1272-141231-0004 2.15 2.59
1272-141231-0004 2.59 3.23
1272-141231-0004 3.46 3.75
1272-141231-0029 0.76 0.97
1272-141231-0029 4.02 4.33
1272-141231-0029 4.70 4.79
1272-141231-0028 0.00 0.45
1272-141231-0028 3.22 3.83
1272-141231-0017 0.09 0.30
1272-141231-0017 1.53 2.02
1272-141231-0017 3.24 3.73
1272-141231-0003 0.00 0.32
1272-141231-0003 1.70 2.06
1272-141231-0003 2.22 2.32
1272-141231-0003 2.32 2.73
1272-141231-0003 2.73 3.25
1272-141231-0003 3.25 3.33
1272-141231-0003 4.89 5.42
1272-141231-0001 1.69 1.79
1272-141231-0001 1.79 2.29
1272-141231-0001 2.69 3.20
1272-141231-0001 4.59 4.79
1272-141231-0015 0.52 0.68
1272-141231-0015 3.62 4.01
1272-141231-0015 4.82 5.28
1272-141231-0018 0.64 0.85
1272-141231-0018 3.50 4.34
1272-141231-0018 4.71 4.80
1272-135031-0005 0.28 0.49
1272-135031-0005 0.90 1.39
1272-135031-0005 1.77 2.07
1272-135031-0005 2.20 2.44
1272-135031-0005 3.22 3.44
1272-135031-0005 4.32 4.62
1272-135031-0003 0.65 0.97
1272-135031-0003 1.26 1.83
1272-135031-0003 1.83 2.22
1272-135031-0003 2.39 2.56
1272-135031-0003 2.84 2.94
1272-135031-0003 3.53 3.83
1272-135031-0003 3.83 3.92
1272-135031-0003 3.92 4.27
1272-135031-0010 0.00 0.33
1272-135031-0010 1.39 1.49
1272-135031-0010 1.97 2.15
1272-135031-0010 3.52 3.80
1272-135031-0010 5.93 6.09
1272-135031-0010 6.09 6.57
1272-135031-0010 8.66 8.99
1272-135031-0008 1.25 1.56
1272-135031-0008 1.56 1.84
1272-135031-0008 2.45 2.51
1272-135031-0006 1.63 1.86
1272-135031-0006 2.45 2.55
1272-135031-0006 2.55 2.68
1272-135031-0006 3.17 3.66
1272-135031-0019 2.26 3.02
1272-135031-0004 0.29 0.42
1272-135031-0004 0.80 0.96
1272-135031-0004 0.96 1.27
1272-135031-0004 2.24 2.67
1272-135031-0004 3.22 3.44
1272-135031-0017 0.51 1.33
1272-135031-0017 3.42 3.65
1272-135031-0017 3.88 4.08
1272-135031-0017 4.24 4.75
1272-135031-0017 5.10 5.39
1272-135031-0017 5.39 5.81
1272-135031-0009 0.00 0.51
1272-135031-0009 0.67 0.90
1272-135031-0009 1.10 1.18
1272-135031-0001 0.72 0.94
1272-135031-0001 0.94 1.41
1272-135031-0001 1.41 1.54
1272-135031-0001 1.54 1.70
1272-135031-0001 1.96 2.12
1272-135031-0001 2.12 2.51
1272-135031-0001 2.51 2.82
1272-135031-0001 2.82 3.18
1272-135031-0001 3.89 4.13
1272-135031-0001 5.30 5.33
1272-135031-0001 5.33 5.58
1272-135031-0001 5.68 6.03
1272-135031-0001 6.52 6.61
1272-135031-0001 7.13 7.63
1272-135031-0001 7.81 8.03
1272-135031-0001 9.72 9.98
1272-135031-0001 10.58 11.13
1272-135031-0018 2.05 2.44
1272-135031-0022 0.00 0.50
1272-135031-0022 1.81 2.48
1272-135031-0022 2.48 2.69
1272-135031-0007 0.00 0.45
1272-135031-0007 1.04 1.24
1272-135031-0007 1.90 2.44
1272-135031-0007 3.56 4.05
1272-135031-0020 0.57 0.76
1272-135031-0020 0.76 1.18
1272-135031-0020 1.18 1.55
1272-135031-0020 2.73 2.82
1272-135031-0020 3.54 3.62
1272-135031-0020 3.62 4.25
1272-135031-0020 4.25 4.65
1272-135031-0002 1.32 1.91
1272-135031-0002 3.03 3.44
1272-135031-0002 3.50 3.63
1272-135031-0002 3.63 3.97
1272-135031-0002 5.73 5.88
1272-135031-0002 6.07 6.43
1272-135031-0002 6.43 6.53
1272-135031-0002 6.53 6.84
1272-135031-0002 7.49 7.57
1272-135031-0002 7.57 7.94
1272-135031-0002 7.94 8.05
1272-135031-0002 8.87 9.07
1272-135031-0002 9.75 9.90
1272-135031-0002 10.15 10.41
1272-135031-0024 0.82 1.24
1272-135031-0024 4.76 4.79
1272-135031-0024 5.72 5.86
1272-135031-0024 7.25 7.41
1272-135031-0024 7.41 8.18
1272-135031-0024 9.87 10.00
1272-135031-0024 10.38 10.52
1272-135031-0024 10.52 11.02
1272-135031-0024 11.94 12.23
1272-135031-0024 12.23 12.64
1272-135031-0024 12.64 13.10
1272-135031-0024 13.13 13.36
1272-135031-0021 0.98 1.38
1272-135031-0021 1.41 1.90
1272-135031-0023 0.00 0.50
1272-135031-0023 1.33 1.43
1272-135031-0023 1.61 2.27
1272-135031-0023 3.51 3.70
1272-135031-0023 4.39 4.51
1272-135031-0023 4.83 5.21
1272-135031-0023 5.21 5.40
1272-135031-0014 0.00 0.51
1272-135031-0014 0.51 0.76
1272-135031-0014 0.76 0.91
